University,UG Programs,PG Programs
École d'Ingénieurs ESTACA,,
University of Nottingham,"American & Canadian Literature, History & Culture (International Study); American Studies and English; American Studies and History; American Studies and History BA; American and Canadian Literature, History and Culture; American and Canadian Literature, History and Culture (International Study with Foundation Year); Ancient History; Ancient History (with Foundation Year); Ancient History and Archaeology; Ancient History and History; Ancient History and History BA; Archaeology; Archaeology (with Foundation Year); Archaeology and Classical Civilisation; Archaeology and Geography; Archaeology and History; Archaeology and History BA; Archaeology and History of Art; Architecture; BArch Bachelor of Architecture; Classical Civilisation; Classical Civilisation and Philosophy; Classics; Classics and English; Economics and Philosophy; English; English Language and Literature; English Language and Literature (with Foundation Year); English and French; English and German; English and Hispanic Studies; English and Hispanic Studies BA; English and History; English and Philosophy; English with Creative Writing; French and History; French and International Media and Communications Studies BA; French and Philosophy; Geography; Geography; Geography with Business; German; German and History; German and International Media and Communications Studies BA; Hispanic Studies and History; History; History (with Foundation Year); History and East European Cultural Studies; History and History of Art; History and Politics; History of Art; History of Art (with Foundation Year); History of Art and English; History with Contemporary Chinese Studies; Latin BA; Liberal Arts; Modern European Studies; Modern Language Studies; Modern Language Studies (with Foundation Year); Modern Languages; Modern Languages (with Foundation Year); Modern Languages with Business; Modern Languages with Translation; Modern Languages with Translation (with Foundation Year); Music; Music and Music Technology; Music and Philosophy; Philosophy; Philosophy (with Foundation Year); Philosophy and Theology; Philosophy and Theology BA; Physics and Philosophy; Physics with European Language (4 years); Portuguese and International Media and Communications Studies BA; Product Design and Manufacture; Product Design and Manufacture including an Industrial year; Product Design and Manufacture including an Integrated Study Abroad Year; Psychology and Philosophy; Religion, Philosophy and Ethics; Religion, Philosophy and Ethics (with Foundation); Russian and History; Spanish and International Media and Communications Studies BA; Accountancy; Finance, Accounting and Management; Integrated Agricultural Business Management; Integrated Agricultural Business Management with Industrial Placement Award; International Management; Management; Aerospace Engineering; Aerospace Engineering including an Industrial Year; Agricultural and Crop Science; Agricultural and Livestock Science; Animal Nutrition; Animal Nutrition; Architectural Environment Engineering; Chemical Engineering; Chemical Engineering including an Industrial Year; Chemical Engineering with Environmental Engineering; Chemical Engineering with Environmental Engineering including an Industrial Year; Civil Engineering; Civil Engineering including an Industrial Year; Computer Science; Computer Science and Artificial Intelligence with Year in Industry; Computer Science with Artificial Intelligence; Computer Science with Year in Industry; Data Science; Electrical Engineering; Electrical Engineering including an Industrial Year; Electrical and Electronic Engineering; Electrical and Electronic Engineering including an Industrial Year; Electrical and Electronic Engineering with a Year Abroad; Electronic Engineering; Electronic and Computer Engineering; Engineering and Physical Sciences Foundation Programme; Environmental Engineering; Environmental Engineering including an Industrial Year; Environmental Science; Food Science; Food Science and Nutrition; International Agricultural Science; International Environmental Science; Manufacturing Engineering; Manufacturing Engineering including an Industrial Year; Mechanical Engineering; Mechanical Engineering including an Industrial Year; Mechanical Engineering including an Integrated Study Abroad Year; Plant Science; Science with Foundation Year - international students; Science with Foundation Year BSc; Sport and Exercise Science; Agriculture; Animal Science BSc; Biochemistry and Biological Chemistry; Biochemistry and Molecular Medicine; Biology; Cancer Sciences; Genetics; Medical Physiology and Therapeutics; Medicinal and Biological Chemistry; Medicine; Medicine (Graduate Entry); Medicine with a Foundation Year; Microbiology BSc; Midwifery BSc (Hons); Natural Sciences; Neuroscience BSc; Nursing (Adult); Nursing (Children); Nursing (Mental Health); Nutrition BSc; Physiotherapy BSc; Psychology; Psychology and Cognitive Neuroscience; Tropical Biology; Veterinary Medicine and Surgery including a Gateway Year - BVM BVS with BVMed Sci; Veterinary Medicine and Surgery including a Preliminary Year; Veterinary Medicine and Surgery- BVM BVS with BVMed Sci; Zoology; Biochemistry; Biochemistry and Genetics; Biotechnology; Chemistry; Chemistry and Molecular Physics; Chemistry and Molecular Physics BSc; Environmental Biology; Environmental Geoscience; Financial Mathematics; Mathematical Physics; Mathematics; Mathematics (International Study); Mathematics and Economics; Physics; Physics with Astronomy; Physics with Medical Physics; Physics with Nanoscience; Physics with Theoretical Astrophysics; Physics with Theoretical Physics; American Studies and Latin American Studies; Biblical Studies and Theology; Criminology; Criminology and Social Policy; Criminology and Sociology; Economics; Economics and Econometrics; Economics and International Economics; Economics and International Economics BSc; Economics with Chinese Studies; Economics with French; Economics with German; Economics with Hispanic Studies; Economics with Russian; Education; Film and Television Studies; Film and Television Studies (with Foundation Year); Film and Television Studies and American Studies; French Studies; French Studies (with Foundation Year); French and Contemporary Chinese Studies; French and International Media & Communications Studies; French and Politics; German and Contemporary Chinese Studies; German and International Media & Communications Studies; German and Politics; Hispanic Studies; Hispanic Studies (with Foundation Year); Hispanic Studies and Politics BA; Humanistic Counselling Practice; Industrial Economics; Industrial Economics with Insurance; International Media and Communications Studies; International Media and Communications Studies (with Foundation Year); International Relations and Asian Studies; Law; Law LLB; Law with French and French Law; Law with German and German Law; Law with Spanish and Spanish Law; Philosophy, Politics and Economics; Politics and American Studies; Politics and Economics; Politics and International Relations; Portuguese and International Media Communications Studies; Religion, Culture and Ethics BA; Russian Studies; Russian Studies (with Foundation Year); Russian and Contemporary Chinese Studies; Social Work; Sociology; Sociology and Social Policy; Spanish and Contemporary Chinese Studies; Spanish and International Media & Communications Studies; Sport Rehabilitation; Statistics; Theology and Religious Studies","Applied Linguistics (Taught); Applied Linguistics (Taught); Applied Linguistics (Taught); Applied Linguistics and English Language Teaching (Taught); Applied Linguistics and English Language Teaching (Taught); Applied Linguistics and English Language Teaching (Taught); Archaeology (Research); Archaeology (Research); Archaeology (Taught); Archaeology (Taught); Architecture Design MArch; Architecture Design and Build MArch; Architecture and Environmental Design; Architecture and Sustainable Design MArch; Art History (Research); Art History (Research); Art History (Taught); Art History (Taught); Automated Scheduling, Optimisation and Planning Group (Research); Chinese to English Translation and Interpreting (Taught); Chinese to English Translation and Interpreting (Taught); Church History (Taught); Church History (Taught); Classical Literature (Taught); Classical Literature (Taught); Classics (Research); Classics (Research); Comparative Literature (Taught); Comparative Literature (Taught); Creative Writing MA; Design (Taught); Digital Architecture and Tectonics (Taught); Digital Technologies for Language Teaching (Taught); English (Research); English Literature (Taught); English Literature (Taught); English Studies (Taught); English Studies (Taught); English Studies (Taught); Environmental Design (Taught); Environmental Leadership and Management MSc; Geography (Research); Geography (Research); Geography (Sc) (Research); History (Research); History (Research); History (Taught); History (Taught); Human Geography (Taught); Human Geography (Taught); Jewish History and Thought (Taught); Languages and Intercultural Studies MA; Languages and Intercultural Studies MA; Literary Linguistics (Taught); Literary Linguistics (Taught); Literary Linguistics (Taught); MArch Architecture (ARB/RIBA Part 2); Modern English Language (Taught); Modern Languages (Research); Modern Languages (Research); Modern Telecommunications (Taught); Philosophy (Research); Philosophy (Taught); Philosophy (Taught); Physics with European Language (4 years); Politics and Contemporary History (Taught); Politics and Contemporary History (Taught); Product Design and Manufacture; Product Design and Manufacture including an Industrial Year; Product Design and Manufacture including an Integrated Study Abroad Year; Sustainable Urban Design (Taught); Systematic and Philosophical Theology (distance learning) MA; Teaching Chinese to Speakers of Other Languages (TCSOL) (Taught); Teaching Chinese to Speakers of Other Languages (TCSOL) (Taught); Teaching English for Academic Purposes MA; Teaching English to Speakers of Other Languages (TESOL) (Taught); Teaching English to Speakers of Other Languages (TESOL) (Taught); Teaching English to Speakers of Other Languages (TESOL) (Taught); Accounting and Finance (Taught); Banking and Finance (Taught); Business (Research); Business (Research); Business Analytics (Taught); Business and Management MSc; Educational Leadership and Management (Taught); Educational Leadership and Management (Taught); Educational Leadership and Management (by distance learning) (Taught); Entrepreneurship, Innovation and Management (Taught); Finance and Investment (Taught); Human Resource Management and Organisation (Taught); International Business (Taught); Logistics and Supply Chain Management (Taught); Management (Taught); Marketing (Taught); Risk Management (Taught); Supply Chain and Operations Management (Taught); Additive Manufacturing and 3D Printing MSc; Aerospace Engineering MSc; Aerospace Engineering including an Industrial Year; Archaeological Science (Taught); Bioengineering MSc; Bioengineering: Biomaterials and Biomechanics MSc; Brewing Science (Taught); Brewing Science (Taught); Brewing Science (Taught); Brewing Science and Practice (Taught); Building Performance Engineering MSc; Chemical Engineering; Chemical Engineering (Taught); Chemical Engineering MTech; Chemical Engineering including an Industrial Year; Chemical Engineering with Environmental Engineering; Chemical Engineering with Environmental Engineering including an Industrial Year; Civil Engineering; Civil Engineering (Structural Engineering) (Taught); Civil Engineering (Taught); Civil Engineering including an Industrial Year; Computer Science; Computer Science (Taught); Computer Science including International Year; Computer Science with Artificial Intelligence; Computer Science with Artificial Intelligence including International Year; Computer Vision Laboratory (Research); Drug Delivery and Tissue Engineering (Taught); Electrical & Electronic Engineering; Electrical Engineering; Electrical Engineering (Taught); Electrical Engineering for Sustainable and Renewable Energy (Taught); Electrical and Electronic Engineering (Taught); Electrical and Electronic Engineering MEng; Electrical and Electronic Engineering and Entrepreneurship (Taught); Electrical and Electronic Engineering including an Industrial year; Electrical and Electronic Engineering with a Year Abroad; Electronic Communications and Computer Engineering (Taught); Electronic Engineering; Electronic and Computer Engineering; Energy Process Systems Engineering MSc; Engineering Surveying MSc; Engineering Surveying with Geographical Information Science (Taught); Engineering and Physical Sciences with Foundation Year; Environmental Engineering; Environmental Engineering (Taught); Environmental Engineering including an Industrial Year; Environmental Science; Food Production Management (Taught); Food Production Management (Taught); Food Science; Food Science and Engineering (Research); Food Science and Engineering (Research); Food Science and Nutrition; Human Computer Interaction (Taught); Industrial Engineering and Operations Management (Taught); Information Systems and Operations Management (Taught); International Environmental Science; Law and Environmental Science (Taught); Law and Environmental Science (Taught); Machine Learning in Science MSc; Manufacturing Engineering; Manufacturing Engineering including an Industrial Year; Mechanical Engineering; Mechanical Engineering (Taught); Mechanical Engineering Including an Industrial year; Mechanical Engineering including an Integrated Study Abroad Year; Mechanical Engineering with Study Abroad Year 3; Molecular and Cellular Science (Research); Power Electronics and Drives MSc; Renewable Energy and Architecture MSc; Science with Foundation Year; Scientific Computation MSc; Sensory Science (Taught); Structural Engineering MSc; Sustainable Building Technology Collaborative MSc; Sustainable Building Technology MSc; Sustainable Energy Engineering (Taught); Sustainable Energy and Entrepreneurship MSc; Sustainable Energy and Entrepreneurship MSc; Sustainable Transportation and Electrical Power Systems (Taught); Veterinary Science (Taught); Veterinary Science (Taught); Advanced Clinical Practice MSc; Advanced Dietetic Practice MSc; Advanced Nursing (Taught); Advanced Nursing (Taught); Agricultural and Environmental Sciences (Research); Agricultural and Environmental Sciences (Research); Animal Sciences (Research); Applied Biomolecular Technology for the Biopharmaceutical, Food and Biotechnology Industries MSc; Applied Biopharmaceutical Biotechnology and Entrepreneurship (ABBE) MSc; Applied Psychology (Research); Applied Sport and Exercise Medicine (Taught); Applied Sport and Exercise Medicine (Taught); Assisted Reproduction Technology MMedSci; Biochemistry and Biological Chemistry (4 years); Biochemistry and Molecular Medicine; Biological Photography and Imaging (Taught); Biology; Biomedical Sciences (Taught); Biotechnology; Biotechnology MSc; Brain Imaging MSc; Cancer Immunology and Biotechnology MSc; Cancer Sciences; Clinical Microbiology MSc (Distance Learning); Clinical Nutrition MSc; Clinical and Molecular Microbiology MSc; Cognitive Behavioural Therapy MSc; Computational Neuroscience, Cognition and AI MSc; Crop Improvement MSc; Developmental Disorders MSc; Drug Discovery and Pharmaceutical Sciences (Taught); Drug Discovery and Pharmaceutical Sciences with Industrial Training MSc; Food Process Engineering MSc; Food Sciences (Research); Forensic and Criminological Psychology (Research); Genetics; Graduate Entry Medicine BMBS (Taught); Graduate Entry Nursing (Adult) (Taught); Graduate Entry Nursing (Child) (Taught); Graduate Entry Nursing (Mental Health) (Taught); Health Psychology (Taught); Health Psychology (Taught); Immunology and Immunotherapeutics MSc; Integrated Physiology in Health and Disease (Taught); Integrative Cardiovascular and Metabolic Physiology and Pharmacology (Research); Management Psychology (Taught); Management Psychology (Taught); Master of Public Health MPH; Master of Public Health MPH; Mathematical Medicine and Biology (Taught); Medicinal and Biological Chemistry; Medicinal and Biological Chemistry with an Assessed Year in Industry; Microbiology and Immunology MSc; Midwifery Studies, Maternal and Newborn Health MSc; Molecular Genetics and Diagnostics MSc; Natural Sciences; Neuroscience MSci; Nutrition and Dietetics MNutr; Nutritional Sciences (Research); Nutritional Sciences (Taught); Nutritional Sciences (Taught); Occupational Psychology (Taught); Occupational Psychology (Taught); Oncology MSc; Ophthalmology and Visual Sciences (Research); Ophthalmology and Visual Sciences (Research); Organic and Biological Chemistry (Research); Organic and Biological Chemistry (Research); Person-Centred Experiential Counselling and Psychotherapy Practice MA; Person-Centred Experiential Counselling and Psychotherapy Practice MA; Pharmaceutical Sciences (with a Year in Industry); Pharmacy (4 years); Pharmacy (with Integrated Pre-registration Scheme); Physiotherapy MSc; Plant and Crop Sciences (Research); Psychology; Psychology (conversion) (Taught); Psychology Research Methods (Taught); Psychology Research Methods (Taught); Quality and Patient Safety Improvement MSc; Quality and Patient Safety Improvement MSc; Radiological and Imaging Sciences (Research); Radiological and Imaging Sciences (Research); Rehabilitation Psychology (Taught); Rehabilitation Psychology (Taught); Reproductive Medicine (Research); Reproductive Medicine (Research); Respiratory Medicine (Research); Respiratory Medicine (Research); Sports and Exercise Medicine (Research); Sports and Exercise Medicine (Research); Sports and Exercise Medicine (Taught); Sports and Exercise Medicine (Taught); Stem Cell Technology and Regenerative Medicine MSc; Stroke Medicine (Research); Stroke Medicine (Research); Veterinary Educational Development (Research); Veterinary Surgery (Taught); Work and Organisational Psychology (Taught); Work and Organisational Psychology (Taught); Workplace Health and Wellbeing MSc; Zoology; Zoology MSci; Advanced Materials (Taught); Advanced Materials (Taught); Agrifood MSc; Biochemistry; Biochemistry and Genetics; Chemistry (4 years); Chemistry (Taught); Chemistry and Molecular Physics (4 years); Chemistry and Molecular Physics MSci; Chemistry with a Year in Industry; Chemistry with an International Study Year; Environmental Law (Taught); Environmental Law (Taught); Environmental Management (Taught); Environmental Management (Taught); Environmental Management and Earth Observation (Taught); Financial and Computational Mathematics (Taught); Gravity, Particles and Fields MS; Green and Sustainable Chemistry (Taught); Inorganic and Materials Chemistry (Research); Inorganic and Materials Chemistry (Research); Mathematical Physics (4 years); Mathematics (4 years); Medical Physics (Research); Medical Physics (Research); Physical and Theoretical Chemistry (Research); Physical and Theoretical Chemistry (Research); Physics (4 years); Physics (Research); Physics with Astronomy (MSci) (4 years); Physics with Medical Physics; Physics with Nanoscience; Physics with Theoretical Astrophysics; Physics with Theoretical Physics; Pure Mathematics (Taught); Science with Foundation Year MSci; American Studies (Taught); American Studies (Taught); American and Canadian Studies (Research); Applied Ergonomics and Human Factors (Taught); Asian and International Studies (Taught); Behavioural Economics (Taught); Cognitive Development and Learning (Research); Communication and Entrepreneurship (Taught); Communication and Entrepreneurship (Taught); Contemporary Chinese Studies (Research); Criminology MA; Critical Theory and Cultural Studies (Taught); Critical Theory and Cultural Studies (Taught); Critical Theory and Politics (Taught); Critical Theory and Politics (Taught); Cultural Industries and Entrepreneurship MSc; Cultural Industries and Entrepreneurship MSc; Diplomacy MA; Economic Development and Policy Analysis (Taught); Economics (Research); Economics (Taught); Economics and Development Economics (Taught); Economics and Econometrics (Taught); Economics and Financial Economics (Taught); Economics and International Economics (Taught); Economics of Monetary and Financial Policy (Taught); Education; Education (Taught); Education (Taught); Education (flexible) (Taught); Education Research (Research); Education and Technology for Health (Research); Epidemiology and Public Health (Research); European Law (Taught); European Law (Taught); Film, Television and Screen Industries MA; Global Citizenship, Identities and Human Rights (Taught); Global Citizenship, Identities and Human Rights (Taught); Governance and Political Development MA; Health Communication (Taught); Human Factors and Ergonomics (Taught); Human Factors and Ergonomics (Taught); Human Genetics (Research); Human Molecular Genetics (Taught); Human Rights Law (Taught); Human Rights Law (Taught); International Commercial Law (Taught); International Commercial Law (Taught); International Criminal Justice and Armed Conflict (Taught); International Criminal Justice and Armed Conflict (Taught); International Law (Taught); International Law (Taught); International Law and Development (Taught); International Law and Development (Taught); International Law, Security and Terrorism (Taught); International Law, Security and Terrorism (Taught); International Media and Communications Studies (Taught); International Media and Communications Studies (Taught); International Relations (Taught); International Relations (Taught); International Relations and Global Issues; International Security and Terrorism (Taught); International Security and Terrorism (Taught); International Social Policy (Taught); International Social Policy (Taught); Law (Research); Law (Research); Laws LLM; Laws LLM; Learning, Technology and Education (Taught); Learning, Technology and Education (Taught); Learning, Technology and Education (online) (Taught); Maritime Law (Taught); Maritime Law (Taught); Maternal, Child and Public Health (Research); Maternal, Child and Public Health (Research); Medical Education (Taught); Medical Education (Taught); Mental Health Research (Taught); Mental Health Research (Taught); Nutrition and Dietetics MNutr; Politics and International Relations (Research); Politics and International Relations (Research); Politics and International Relations (Research); Politics and International Relations (Research); Portuguese and Lusophone Studies (Research); Professional Communication by Web-based Distance Learning MA; Public Administration (Taught); Public Administration (Taught); Public Health (International Health) (Taught); Public Health (International Health) (Taught); Public Health (Taught); Public Health (Taught); Public International Law (Taught); Public International Law (Taught); Public Policy (Taught); Public Procurement Law and Policy (Taught); Research Methods (Health) (Taught); Research Methods (Health) (Taught); Risk Analysis, Social Processes and Health (Research); Russian and Slavonic Studies (Research); Russian and Slavonic Studies (Research); Social Research in Medicines and Health (Research); Social Work (Taught); Social Work (postgraduate entry); Sociology and Social Policy (Research); Sociology and Social Policy (Research); Special and Inclusive Education (Taught); Special and Inclusive Education (Taught); Special and Inclusive Education (by web-based learning) (Taught); Statistics (Taught); Statistics and Applied Probability (Taught); Theology and Religious Studies (Research); Theology and Religious Studies (Research); Theology and Religious Studies (Research); Theology and Religious Studies (Taught); Translation Studies (Taught); Translation Studies (Taught); Trauma Studies (Taught); Trauma Studies (Taught); Viking and Anglo-Saxon Studies (Taught); Viking and Anglo-Saxon Studies (Taught)"
Bharathiar University,,
Graduate School of International Relations,,
Price College of Business,,
Athena School of Management,,
Teesside University Business School,Accounting and Finance; Accounting and Finance (including placement year); Airline and Airport Management (Top-up); Business Enterprise and Innovation; Business Enterprise and Innovation (including a work placement year); Business Finance and Accounting (Top-up); Business Management; Business Management (including a work placement year); Business and Cybersecurity; Business and Cybersecurity (including a work placement); Business and Data Management; Business and Data Management (including a work placement year); Business and Enterprise (Top-up); Business and Enterprise (Top-up) (Online); Business and Games Design; Business and Games Design (including a work placement year); Business with Accountancy; Business with Accountancy (including a work placement year); Business with Fashion; Business with Fashion (including a work placement year); Business with Marketing; Business with Marketing (including a work placement year); International Business; International Business (including a work placement year); International Business Management (Top-up); International Business with Human Resource Management (Top-up); International Business with Marketing (Top-up); International Tourism Management (Top-up); Management Practice; Management Practice (Direct Entry); Marketing; Marketing (including a work placement year); Project Management; Project Management (including a work placement year); Business Economics; Business Economics (with a work placement); Human Resource Management; Human Resource Management (including a work placement year); Sports Marketing and Management; Sports Marketing and Management (including a work placement year); Tourism Management; Tourism Management (including a work placement year),Accounting and Finance; Accounting and Finance; Digital Marketing; Digital Marketing; International Management; International Management; International Management; International Management (Accountancy); International Management (Accountancy); International Management (Accountancy) (Applied); International Management (Applied); International Management (Digital Business); International Management (Digital Business); International Management (Digital Business) (Applied); International Management (Human Resource Management); International Management (Human Resource Management); International Management (Human Resource Management) (Applied); International Management (Marketing Management); International Management (Marketing Management); International Management (Marketing Management) (Applied); International Management (Operations); International Management (Operations); International Management (Operations) (Applied); Leadership; Leadership; Leadership and Coaching; Leadership and Coaching; Human Resource Management; Human Resource Management; Human Resource Management (Applied)
Graduate School of Economics and Management,International Economics and Business; Public Policy and Administration,International Management; International Trade and Entrepreneurship; Sustainable Solid Waste Management; Applied and International Economics; Applied and International Economics; PR and Advertising in International Communications; PR and Advertising in Internet Marketing
Université du Québec,,
International Technological University (ITU),,
Universidad de Monterrey (UDEM),Bachelor of Animation and Digital Effects; Bachelor of Architecture; Bachelor of Art; Bachelor of Fashion Design; Bachelor of Graphic Design; Bachelor of Industrial Design; Bachelor of Interior Design; Bachelor of Sustainable Innovation and Energy Engineering; Bachelor in International Finance; Bachelor in International Marketing; Bachelor of Accounting and Finance; Bachelor of Business Creation and Innovation; Bachelor of Business Management and Administration; Bachelor of Economics; Bachelor of Global Business; Bachelor of Marketing and Creative Strategy; Bachelor of Strategic Management of Human Capital; Bachelor of Tourism Management and Innovation; Bachelor of Educational Science; Bachelor of Film and Digital Production; Bachelor of Humanistic and Social Studies; Bachelor of Information and Communication Sciences; Bachelor of Literature; Bachelor of Philosophy; Bachelor of Psychopedagogy; Bachelor of Sociology; Bachelor of Animation and Digital Effects; Bachelor of Automotive Design Engineering; Bachelor of Civil and Environmental Engineering; Bachelor of Industrial and Systems Engineering; Bachelor of Mechatronics Engineering; Bachelor of Science in Computer Science and Technology; Bachelor's Degree in Business Management Engineering; Bachelor's Degree in Electronic Technologies and Robotics Engineering; Bachelor's Degree of Administrative Mechanical Engineering; Bachelor of Biomedical Engineering; Bachelor of Clinical Psychology; Bachelor of Nursing; Bachelor of Nutrition; Bachelor of Psychology; Bachelor of Psychology of Work and Organizations; Bachelor’s Degree in Surgeon Doctor and Midwiver; Dentistry and Dental Surgery; Bachelor of International Relations; Bachelor of Law; Bachelor of Law and Finance; Bachelor of Law and Public Administration; Bachelor of Political Science and Governance,Master in Advanced Architectures; Master of Graphic Design; Master of Videogame Art and Design; Master’s Degree in Packaging Design and Development (online); Specialty in Editorial and Advertising Design; Specialty in Electronic Marketing Design; Advanced Certificate in Organizational Change Management; Advanced certificate in Marketing and Sales Strategy; Master's Degree in Hospital and Health Services Management; Master’s Degree in Organizational Development; Master’s Degree in Organizational Development and Change (online); Specialty in Finance; Specialty in Marketing and Commercialization Strategies; Specialty in Organizational Change Management (online); Master’s Degree in Educational Sciences; Master’s Degree in Educational Sciences (Online); Master’s Degree in Humanities; Specialty in Early and Preschool Education; Master’s Degree Program in Engineering Management; Master’s Degree Program in Industrial and Systems Engineering; Master’s Degree Program in Product Engineering; Advanced Certificate in Cognitive-Behavioral Clinical Practice; Advanced Certificate in Psychoanalytic Clinical Practice; Master’s Degree Program in Clinical Psychology; Medical Specialties and Subspecialties (Anatomical Pathology); Medical Specialties and Subspecialties (Anesthesiology); Medical Specialties and Subspecialties (Angiology and Vascular Surgery); Medical Specialties and Subspecialties (Cardiology); Medical Specialties and Subspecialties (Cardiothoracic Surgery); Medical Specialties and Subspecialties (Clinical Care Quality); Medical Specialties and Subspecialties (Clinical Pathology); Medical Specialties and Subspecialties (Diagnostic and Therapeutic Imaging); Medical Specialties and Subspecialties (Emergency Medicine); Medical Specialties and Subspecialties (Epidemiology); Medical Specialties and Subspecialties (Family Medicine); Medical Specialties and Subspecialties (Gastroenterology); Medical Specialties and Subspecialties (General Surgery); Medical Specialties and Subspecialties (Geriatrics); Medical Specialties and Subspecialties (Hematology); Medical Specialties and Subspecialties (Maternal-Fetal Medicine); Medical Specialties and Subspecialties (Neonatology); Medical Specialties and Subspecialties (Nephrology); Medical Specialties and Subspecialties (Neurosurgery); Medical Specialties and Subspecialties (Nuclear Medicine); Medical Specialties and Subspecialties (Obstetrics and Gynecology); Medical Specialties and Subspecialties (Oncology Surgery); Medical Specialties and Subspecialties (Ophthalmology); Medical Specialties and Subspecialties (Orthopedics and Traumatology); Medical Specialties and Subspecialties (Otorhinolaryngology); Medical Specialties and Subspecialties (Pediatric Cardiology); Medical Specialties and Subspecialties (Pediatric Critical Care Medicine); Medical Specialties and Subspecialties (Pediatric Pneumology); Medical Specialties and Subspecialties (Pediatric Surgery); Medical Specialties and Subspecialties (Pediatrics); Medical Specialties and Subspecialties (Plastic and Reconstructive Surgery); Medical Specialties and Subspecialties (Pneumology); Medical Specialties and Subspecialties (Psychiatry); Medical Specialties and Subspecialties (Rheumatology); Medical Specialties and Subspecialties (Urology); Specialties in Psychology (Cognitive-Behavioral Clinical Practice); Specialties in Psychology (Gerontological Clinical Practice); Specialties in Psychology (Psychoanalytic Clinical Practice); Specialties in Psychology (Systemic Clinical Practice); Master in International Cooperation and Conflict Resolution; Master in Tax Law; Master's Degree in Business Law; Specialty in Energy Law; Specialty in Oral Trials; Specialty in Preparation and Management of International Cooperation Projects
Geneva School of Diplomacy & International Relations,,
Pamantasang Ateneo de Manila ,,
University of Nyíregyháza,,
Yugra State University,,
