University,UG Programs,PG Programs
Lawrence Technological University,,
Barnard College,,
Edinburgh Business School,,
"Royal Academy of Art, The Hague (KABK)",,
University of Alaska Fairbanks,,
"Tel Aviv University - International, School of Engineering",,
Khoja Akhmet Yassawi International Kazakh-Turkish University,"6B01615-History; 6B02165-Pop art; 6B02227-Philosophy; 6B02231-History; 6B02332 -Foreign Philology: the English language; 6B02333-Foreign Philology: the Turkish language; 6B02334-Foreign Philology: the Chinese language; 6B02335-Translation Studies: the English language; 6B02336-Philology: Kazakh Philology; 6В01408-Fine Art and Drawing; 6В01478-Artistic work and graphic design; 6В01716-Kazakh language and literature; 6В01717-Russian language and literature; 6В01718 -Foreign language: two foreign languages (English and Chinese Languages); 6В01719 -Foreign Language: Two Foreign Languages(English and Turkish Languages); 6В01764-Russian Language and Literature in International Schools; 6B06150-Informatics; 6B06151-Information Systems; 6B06152-Computing and Software; 6B07153-Electroenergetics; 6B07154-Automation and Control; 6B06181- Information Processing and Data Visualization; 6B06182-Computer Enginering; 6B07153-Electricity; 6B05169-Biotechnology; 6B10155-General Medicine; 6B10156- Stomatology; 6B05146-Biology; 6B05247-Ecology; 6B05348-Physics; 6B05449-Mathematics; 6В01509-Маthematics; 6В01510-Physics; 6В01511-Informatics; 6В01512-Chemistry; 6В01513-Biology; 6В01514-Geography; 6В01562 - Chemistry-Biology; 6В01573-Computer Science, ICT and robotic; 6B01101- Pedagogy and Psychology; 6B02228 – Religious Studies; 6B02229 – Theology; 6B03138 - International Relations; 6B03239 – Journalism; 6B04140 - Management; 6B04142- Economics; 6B04143-Accounting and Audit; 6B04144 – Finance; 6B04245 – Jurisprudence; 6B11157- Tourism; 6B04141-Public and Local administration; 6B01407-Vocational Education; 6B02121- Vocal Art; 6B02122- Traditional Musical Art; 6B02123-Art of Acting; 6B02124- Choreography; 6B02125- Decorative Arts; 6B02126-Design; 6В01404- Basic Military Training; 6В01405- Physical Culture and Sports","6В01406-Music Education; 7M02315 Philology; Kazakh Language and Literature; 7M06129-Маthematical and Computer Modeling; 7M07130- Electroenergetics; 7M07158-Automation and Management; 7М01557 -Informatics; Obstetrics and gynecology for adults, children; 7M10131 -Medicine; 7R01102-Obstetrics and gynecology for adults, children; 7R01105-Тherapy; 7M01507 -Biology; 7M01535-Chemistry; 7M05223 -Ecology; 7M05324 -Chemistry; 7M05325-Physics; 7M05426 -Маthematics; 7M06127-Informatics; 6В01202-Pre-school education and upbringing; 6В01303-Pedagogy and methods of primary education; 7M01101- Pedagogy and Psychology; 7M01202- Preschool Teaching and Education; 7M01202-Pedagogy of the pre-school education and upbringing; 7M01303- Pedagogy and methods of primary education; 7M01404 -Physical Culture and Sport; 7M01434 Music Education; 7M01506 - Physics; 7M01708- Foreign language: two foreign languages; 7M01737–Kazakh Language and Literature; 7M02210 – History; 7M02211 - Religious Studies; 7M02212- Turkology; 7M02262-Theology; 7M02313- Foreign Philology (English); 7M03117 – Politology; 7M03140-International Relations; 7M04118 – Economics; 7M04119 – Management; 7M04120- Accounting And Audit; 7M04120-Accounting and Audit; 7M04121-State and local government; 7M04141-Finance; 7M04222 – Law; 7M06128-Information Systems; 7M10144-Public Health; 7R01101-Pediatrics; 7R01103-General surgery; 7R01104-Adults, children's neurology; 7R01106-Family doctor; 7R01107-Adult, children's cardiology; 7R01108-Endocrinology for adults, children; 7R01109-Neurosurgery for adults, children; 7R01110-Adults, children's gastroenterology; 7R01111-Ophthalmology for adult, children; 7R01112-Anesthesiology and intensive care for adults, children; 7R01113-Psychiatry for adults and children; 7R01114-Radiology; 7R01118-Pediatric surgery; 7М01547- Mathematics; 7М04159-Health Management 1,5; 8D04114-State and local government; 8D10111-Public Health; 7M01738-Russian language and literature; 7M02314-Foreign Philology (Turkish); 7M01405- Fine Arts And Drawing"
Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,,
University of Information Technology and Communications,,
Bunda Mulia University,,
Karakoram International University,,
Universidad del CEMA,,
UNIVERSITI TEKNIKAL MALAYSIA MELAKA,,
Weizmann Institute of Science,,
Ecole Centrale de Marseille,,
English Business Services,,
Conservatoire de Musique et d'Art Dramatique du Québec,,
Moscow Information Technology University,,
Bandung Institute of Technology (ITB),,
Ibn Tofail University,,
Study in Sweden,,
Roanoke College,,
Kansas State University ,Animal Sciences and Industry Bachelor's Degree; Applied Business and Technology Bachelor's Degree; B.S. in Hospitality Management; Business Administration Bachelor's Degree with a Concentration in Business Analytics; Business Administration Bachelor’s Degree with a Concentration in Human Resource Management; Business Administration Bachelor’s Degree with a Concentration in Marketing; Business Administration Bachelor’s Degree with a Concentration in Operations/Supply Chain Management; Dietetics Bachelor’s Degree; Educational Studies Bachelor’s Degree; Elementary Education Bachelor’s Degree; Food Science and Industry Bachelor’s Degree; Human Development and Family Science Bachelor’s Degree; Mass Communications Bachelor's Degree; Nutrition and Health Bachelor’s Degree; Personal Financial Planning Bachelor’s Degree; Professional Aviation Bachelor's Degree; Social Science Bachelor’s Degree,"Academic Advising Master's Degree; Adult Learning and Leadership Master's Degree; Agribusiness Master's Degree; Agricultural Education and Communication Master’s Degree; Chemical Engineering Master's Degree; Civil Engineering Master's Degree; Community Development Master's Degree; Computer Science Master's Degree; Curriculum and Instruction Master's Degree with a Learning Skills/School Improvement Concentration; Curriculum and Instruction Master's Degree with a Mathematics Education Concentration; Curriculum and Instruction Master's Degree with a Reading Specialist Concentration; Curriculum and Instruction Master's Degree with a Teaching Civics and Government Concentration; Curriculum and Instruction Master's Degree with an Educational Technology Concentration; Curriculum and Instruction Master's Degree with an English as a Second Language Concentration; Data Analytics Master's Degree; Dietetics Master's Degree; Early Childhood Education Master's Degree; Educational Leadership Master's Degree; Electrical and Computer Engineering Master's Degree; Engineering Management Master's Degree; Family and Community Services Master's Degree; Food Science Master's Degree; Gerontology Master's Degree; Hospitality Administration Master's Degree; Industrial Engineering Master's Degree; Mass Communications Master's Degree; Master of Accountancy; Master of Arts in Teaching (Elementary Education); Master of Arts in Teaching (Secondary Education); Master of Music Degree; Master of Public Health; Mechanical Engineering Master's Degree; Merchandising Master's Degree; Nuclear Engineering Master's Degree; Nutrition, Dietetics and Sensory Sciences Master's Degree; Operations Research Master's Degree; Personal Financial Planning Master's Degree; Professional Master of Business Administration (PMBA); Psychology with an emphasis in Industrial and Organizational Psychology Master's Degree; Security Studies Master's Degree; Special Education Master's Degree; Youth Development Master's Degree"
Icahn School of Medicine at Mount Sinai ,,
Sogang University,,
Ryazan State Radio Engineering University ( RSREU ),,
Tokyo University of Science,,
University of Cyberjaya,,
Anton de Kom Universitiet van Suriname,,
National Institute of Technology Rourkela,,
Saxion University of Applied Sciences,,
Tecnológico de Costa Rica -TEC,,
McGeorge School of Law,,
International Business Academy of Switzerland (IBAS),,
Trinity University,,
Art Center College of Design,,
Tomas Bata University in Zlin,,
Corvinus University of Budapest,,
Universidade Estadual do Oeste do Paraná,,
University of the South Pacific,,
Namik Kemal University ,,
"University of California, Irvine ",,
Khazar University,,
Messiah College,,
Colorado School of Mines,Bachelor of Science in Environmental Engineering; Bachelor of Science in Chemical Engineering; Bachelor of Science in Civil Engineering; Bachelor of Science in Computer Science; Bachelor of Science in Electrical Engineering; Bachelor of Science in Geological Engineering; Bachelor of Science in Geophysical Engineering; Bachelor of Science in Mechanical Engineering; Bachelor of Science in Mining Engineering; Bachelor of Science in Petroleum Engineering; Bachelor of Science in Chemical and Biochemical Engineering; Bachelor of Science in Chemistry; Bachelor of Science in Computational and Applied Mathematics; Bachelor of Science in Engineering Physics; Bachelor of Science in Metallurgical and Materials Engineering; Bachelor of Science in Statistics; Bachelor of Science in Economics,Master of Science in Environmental Engineering Science; Master of Science in Interdisciplinary; Combined Baccalaureate and Masters Degree in Petroleum Engineering; Master of Engineering in Metallurgical and Materials Engineering; Master of Engineering in Mining Engineering; Master of Engineering in Nuclear Engineering; Master of Engineering in Petroleum Engineering; Master of Science in Chemical Engineering; Master of Science in Civil and Environmental Engineering; Master of Science in Computer Science; Master of Science in Electrical Engineering; Master of Science in Engineering and Technology Management; Master of Science in Mechanical Engineering; Master of Science in Metallurgical and Materials Engineering; Master of Science in Mining and Earth Systems Engineering; Master of Science in Nuclear Engineering; Master of Science in Petroleum Engineering; Master of Science in Underground Construction and Tunnel Engineering; Professional Master in Mineral Exploration; Professional Master in Petroleum Reservoir Systems; Combined Baccalaureate/Masters Degree Program in Chemical and Biochemical Engineering; Baccalaureate/Masters Degree in Physics; Combined Baccalaureate/Masters Degree Program in Hydrology; Master of Engineering in Geological Engineering; Master of Science in Applied Mathematics and Statistics; Master of Science in Applied Physics; Master of Science in Chemistry; Master of Science in Geochemistry; Master of Science in Geological Engineering; Master of Science in Geology; Master of Science in Geophysical Engineering; Master of Science in Geophysics; Master of Science in Hydrology; Master of Science in Materials Science; Master of Science in Mineral and Energy Economics; Professional Masters in Environmental Geochemistry; Master of International Political Economy of Resources (MIPER)
"Royal Free and University College Medical School, University of London",,
Misurata University,,
University of Cologne,,
University of Utah,"B.A. Degree in Chinese; B.A. Degree in Classics - Greek Emphasis; B.A. Degree in Classics - Latin Emphasis; B.A. in Art History; B.A. in Comparative Literary and Culture Studies - Literature and Culture Emphasis; B.A. in English; B.A. in Film and Media Arts - Animation Emphasis; B.A. in Film and Media Arts - Entertainment Arts and Engineering Emphasis; B.A. in Film and Media Arts - Film Production; B.A. in French; B.A. in French Teaching; B.A. in Geography; B.A. in Geography - Climate Change Emphasis; B.A. in Geography - Ecology and Biogeography Emphasis; B.A. in Geography - Geomorphology and Hydrology Emphasis; B.A. in Geography - Hazards, Resources and Human Emphasis; B.A. in Geography - Remote Sensing of the Environment Emphasis; B.A. in Geography - Urban Systems, Location and Resilience Emphasis; B.A. in German; B.A. in History; B.A. in Japanese; B.A. in Latin American Studies; B.A. in Linguistics; B.A. in Middle East Studies - Persian; B.A. in Music; B.A. in Philosophy; B.A. in Russian; B.A. in Spanish; B.A. in Spanish Teaching; B.A. in Theatre; B.S. in Design (Multi-Disciplinary); B.S. in Geography; B.S. in Geography - Climate Change Emphasis; B.S. in Geography - Ecology and Biogeography Emphasis; B.S. in Geography - Geomorphology and Hydrology Emphasis; B.S. in Geography - Hazards, Resources and Human Security Emphasis; B.S. in Geography - Remote Sensing of the Environment Emphasis; B.S. in Geography - Urban Systems, Location and Resilience Emphasis; B.S. in Mechanical Engineering - Design and Manufacturing Emphasis; B.S. in Philosophy; Bachelor of Science in Architectural Studies; B.A. in Consumer and Community Studies - Certified Financial Planning Emphasis; B.A. in Management; B.A. in Marketing; B.A. in Parks, Recreation, and Tourism - Commercial, Community, and Sport Management Emphasis; B.A. in Political Science - Community Involvement and Nonprofit Leadership Emphasis; B.S. in Consumer and Community Studies - Certified Financial Planning Emphasis; B.S. in Entrepreneurship; B.S. in Management; B.S. in Marketing; B.S. in Parks, Recreation, and Tourism - Commercial, Community, and Sport Management Emphasis; B.S. in Political Science - Community Involvement and Nonprofit Leadership Emphasis; Bachelor of Arts in Business Administration; Bachelor of Science in Business Administration; B.A. in Geography - Geographic Information Science Emphasis; B.A. in Information Systems; B.S. in Civil Engineering; B.S. in Computer Engineering; B.S. in Computer Science; B.S. in Electrical Engineering; B.S. in Geography - Geographic Information Science Emphasis; B.S. in Information Systems; B.S. in Materials Science and Engineering; B.S. in Mechanical Engineering; B.S. in Mechanical Engineering - Aerospace Engineering Emphasis; B.S. in Mechanical Engineering - Biomechanics Emphasis; B.S. in Mechanical Engineering - Dynamics and Control Emphasis; B.S. in Mechanical Engineering - Ergonomics and Safety Emphasis; B.S. in Mechanical Engineering - Fluid Mechanics Emphasis; B.S. in Mechanical Engineering - Mechatronics Emphasis; B.S. in Mechanical Engineering - Micro/Nanoscale Engineering Emphasis; B.S. in Mechanical Engineering - Modeling Emphasis; B.S. in Mechanical Engineering - Robotics and Control Emphasis; B.S. in Mechanical Engineering - Solid Mechanics Emphasis; B.S. in Mechanical Engineering - Thermal Science and Energy Engineering Emphasis; B.S. in Mining Engineering; Bachelor of Arts (BA) in Chemistry - Chemical Engineering Emphasis; Bachelor of Science (BS) in Chemistry - Chemical Engineering Emphasis; Bachelor of Science Degree in Chemical Engineering; Bachelor of Science Degree in Chemical Engineering - Energy Engineering Emphasis; B.A. in Anthropology; B.A. in Anthropology - Health Emphasis; B.A. in Health, Society and Policy; B.A. in Psychology; B.A. in Speech and Hearing Science; B.A. in Urban Ecology; B.S. in Anthropology; B.S. in Anthropology - Health Emphasis; B.S. in Health, Society and Policy; B.S. in Medical Laboratory Science; B.S. in Nursing; B.S. in Nursing - Geriatric Nursing Leadership Emphasis; B.S. in Psychology; B.S. in Speech and Hearing Science; B.S. in Urban Ecology; Bachelor of Arts in Biology; Bachelor of Arts in Biology - Biochemistry Emphasis; Bachelor of Arts in Biology - Emphasis in Cell and Molecular Biology; Bachelor of Science Degree in Biomedical Engineering; Bachelor of Science in Biology; Bachelor of Science in Biology - Biochemistry Emphasis; Bachelor of Science in Biology - Emphasis in Cell and Molecular Biology; B.A. in Economics - Statistical Analysis Emphasis; B.A. in Environmental and Sustainability Studies; B.A. in Mathematics; B.A. in Mathematics - Computation Emphasis; B.A. in Mathematics - Statistics Emphasis; B.A. in Physics; B.A. in Physics - Astronomy and Astrophysics Emphasis; B.S. in Atmospheric Sciences - Atmospheric Scientist; B.S. in Atmospheric Sciences - Environmental Scientist; B.S. in Atmospheric Sciences - Professional Meteorologist; B.S. in Economics - Statistical Analysis Emphasis; B.S. in Environmental and Sustainability Studies; B.S. in Geoscience - Environmental Geoscience Emphasis; B.S. in Geoscience - Geology Emphasis; B.S. in Geoscience - Geophysics Emphasis; B.S. in Mathematics; B.S. in Mathematics - Computation Emphasis; B.S. in Mathematics - Statistics Emphasis; B.S. in Metallurgical Engineering; B.S. in Physics; B.S. in Physics - Astronomy and Astrophysics Emphasis; Bachelor of Arts (BA) in Chemistry - Biological Emphasis; Bachelor of Arts (BA) in Chemistry - Business Emphasis; Bachelor of Arts (BA) in Chemistry - Geology Emphasis; Bachelor of Arts (BA) in Chemistry - Materials Science and Engineering Emphasis; Bachelor of Arts (BA) in Chemistry - Mathematics Emphasis; Bachelor of Arts (BA) in Chemistry - Physics Emphasis; Bachelor of Arts (BA) in Chemistry - Professional Emphasis; Bachelor of Arts in Biology - Emphasis in Environmental and Organismal Biology; Bachelor of Science (BS) in Chemistry - Biological Emphasis; Bachelor of Science (BS) in Chemistry - Business Emphasis; Bachelor of Science (BS) in Chemistry - Geology Emphasis; Bachelor of Science (BS) in Chemistry - Materials Science and Engineering Emphasis; Bachelor of Science (BS) in Chemistry - Mathematics Emphasis; Bachelor of Science (BS) in Chemistry - Physics Emphasis; Bachelor of Science (BS) in Chemistry - Professional Emphasis; Bachelor of Science in Applied Mathematics; Bachelor of Science in Biology - Emphasis in Environmental and Organismal Biology; B.A. in Accounting; B.A. in Finance; B.S. in Accounting; B.S. in Finance; B.A. in Asian Studies; B.A. in Comparative Literary and Cultural Studies - Religion and Culture Emphasis; B.A. in Consumer and Community Studies; B.A. in Economics; B.A. in Elementary Education; B.A. in English Teaching; B.A. in Ethnic Stidies; B.A. in Film and Media Arts; B.A. in Gender Studies; B.A. in Geography - Global Development, Population and Sustainability Emphasis; B.A. in History Teaching; B.A. in Human Development and Family Studies; B.A. in Human Development and Family Studies - Child Life Emphasis; B.A. in Human Development and Family Studies - Early Childhood Education Emphasis; B.A. in International Studies; B.A. in Mathematics Teaching; B.A. in Middle East Studies - Arabic Emphasis; B.A. in Parks, Recreation, and Tourism - Outdoor Recreation Studies Emphasis; B.A. in Parks, Recreation, and Tourism - Sustainable Tourism and Hospitality Management Emphasis; B.A. in Peace and Conflict Studies; B.A. in Physics Teaching; B.A. in Political Science; B.A. in Political Science - International Politics Emphasis; B.A. in Political Science - Law and Politics Emphasis; B.A. in Political Science - Public Policy Emphasis; B.A. in Religious Studies; B.A. in Social Science Composite Teaching; B.A. in Writing and Rhetoric Studies; B.S. in Athletic Training; B.S. in Consumer and Community Studies; B.S. in Earth Science Composite Teaching; B.S. in Economics; B.S. in Elementary Education; B.S. in Ethnic Stidies; B.S. in Gender Studies; B.S. in Geography - Global Development, Population and Sustainability Emphasis; B.S. in Health Promotion and Education - Community Health Education Emphasis; B.S. in Health Promotion and Education - Consumer Health Emphasis; B.S. in Health Promotion and Education - Emergency Medical Services Emphasis; B.S. in Health Promotion and Education - Nuclear Medicine Technology Emphasis; B.S. in Human Development and Family Studies; B.S. in Human Development and Family Studies - Child Life Emphasis; B.S. in Human Development and Family Studies - Early Childhood Education Emphasis; B.S. in International Studies; B.S. in Kinesiology - Exercise Science Emphasis; B.S. in Kinesiology - Fitness and Wellness Specialist Emphasis; B.S. in Kinesiology Teaching; B.S. in Mathematics Teaching; B.S. in Operations Management; B.S. in Parks, Recreation, and Tourism - Outdoor Recreation Studies Emphasis; B.S. in Parks, Recreation, and Tourism - Sustainable Tourism and Hospitality Management Emphasis; B.S. in Peace and Conflict Studies; B.S. in Physics Teaching; B.S. in Political Science; B.S. in Political Science - International Politics Emphasis; B.S. in Political Science - Law and Politics Emphasis; B.S. in Political Science - Public Policy Emphasis; B.S. in Social Science Composite Teaching; B.S. in Special Education - Deaf and Hard of Hearing Emphasis; B.S. in Special Education - Early Childhood Special Education Emphasis; B.S. in Special Education - Mild/Moderate Disabilities Emphasis; B.S. in Special Education - Severe Disabilities Emphasis; B.S. in Writing and Rhetoric Studies; Bachelor of Arts (BA) in Chemistry - Teaching Emphasis; Bachelor of Arts in Biology Teaching; Bachelor of Arts in Communication - Communication Studies; Bachelor of Arts in Communication - Journalism; Bachelor of Arts in Communication - Strategic Communication; Bachelor of Science (BS) in Chemistry - Teaching Emphasis; Bachelor of Science in Biology Teaching; Bachelor of Science in Communication - Communication Studies; Bachelor of Science in Communication - Journalism; Bachelor of Science in Communication - Strategic Communication","M.R.E.D.Master of Real Estate Development; M.S. in Architectural Studies; M.S. in Asian History; M.S. in Civil and Environmental Engineering; M.S. in Educational Psychology - Instructional Design and Educational Technology Emphasis; M.S. in Geography; M.S. in History; M.S. in Philosophy; MA in History - Colonialism and Imperialism; MA in History - Comparative Gender and Sexuality; MA in History - European History; MA in History - Latin American History; MA in History - US History; MA in History - World History; MS in History - Colonialism and Imperialism; MS in History - Comparative Gender and Sexuality; MS in History - European History; MS in History - Latin American History; MS in History - US History; MS in History - World History; Master of Architecture (M.Arch.); Master of Arts in World Languages; Master of Music (Composition); Master of Music (Instrumental Performance); Master of Music (Jazz Studies); Master of Music (Organ Performance); Master of Music (Piano Performance); Master of Music (Vocal Performance); Master of Music in (Conducting); Master of Music in History and Literature; P.M.S.T. in Science Instrumentation; M.S. Degree in Chemical Engineering - Thesis and Non-Thesis Option; M.S. Petroleum Engineering; M.S. in Computer Science; M.S. in Computing; M.S. in Electrical and Computer Engineering; M.S. in Geographic Information Science; M.S. in Information Systems; M.S. in Mechanical Engineering; M.S. in Mechanical Engineering; M.S. in Mining Engineering; M.S. in Nuclear Engineering; Master of City and Metropolitan Planning (M.C.M.P.); M.S. Health System Pharmacy Administration; M.S. in Anthropology; M.S. in Bioengineering; M.S. in Biology; M.S. in Biomedical Informatics - Thesis and Non - Thesis Option; M.S. in Clinical Investigation; M.S. in Educational Psychology; M.S. in Educational Psychology - School Psychology Emphasis; M.S. in Genetic Counseling; M.S. in Human Genetics; M.S. in Kinesiology; M.S. in Laboratory Medicine and Biomedical Science; M.S. in Nutrition and Integrative Physiology - Integrated Physiology Emphasis; M.S. in Nutrition and Integrative Physiology - Nutrition Emphasis; M.S. in Oncological Sciences; M.S. in Parks, Recreation and Tourism; M.S. in Pharmacology and Toxicology; M.S. in Psychology; M.S. in Speech-Language Pathology; Master of Healthcare Administration and Master of Public Administration Joint Degree (MHA/MPA); Master of Occupational Therapy (M.O.T.); Master of Public Health and Master of Public Administration Joint Degree (MPH/MPA); Master of Science in Sports Medicine; P.M.S.T. in Biotechnology; M.S. in Atmospheric Sciences; M.S. in Chemistry; M.S. in Computational Engineering and Science; M.S. in Computational Science; M.S. in Geological Engineering; M.S. in Geology; M.S. in Geophysics; M.S. in Mathematics; M.S. in Medicinal Chemistry; M.S. in Metallurgical Engineering; M.S. in Physics; Master of Science (M.S.) in Materials Science and Engineering; Master of Statistics - Mathematics; P.M.S.T. in Environmental Science; M.Acc. Master of Accounting; M.S. in Finance; M.P.A. in Master of Public Administration - Executive MPA; M.P.H. in Master of Public Health; M.S. Health Promotion; M.S. in Economics; M.S. in Education, Culture and Society; M.S. in Environmental Humanities; M.S. in Gerontology; M.S. in Human Development and Social Policy; M.S. in International Affairs and Global Enterprise (MIAGE); M.S. in Mathematics Teaching; M.S. in Occupational Health - Ergonomics Emphasis; M.S. in Occupational Health - Hazardous Substances Emphasis; M.S. in Occupational Health - Industrial Hygiene Emphasis; M.S. in Occupational Health - Occupational Injury Prevention Research Training; M.S. in Occupational Health - Occupational Medicine Emphasis; M.S. in Occupational Health - Occupational Safety Emphasis; M.S. in Political Science; M.S. in Secondary School Teachers; M.S. in Sociology; M.S. in Special Education; M.S.W. in Socialwork; M.S.in Communication; Master of Music (Music Education); Master of Social Work and Master of Public Administration Joint Degree (MSW/MPA)"
Universidade de Santiago de Compostela,,
Hokkaido University,,
Hungarian University of Fine Arts,,
Knox College,,
"West End College, London",,
The Josip Juraj Strossmayer University of Osijek,,
Palangka Raya University,,
Universidade Veiga de Almeida,,
RCSI Medical University of Bahrain,,
Indian Institute of Technology Mandi,Bachelor of Technology in Data Science and Engineering; Bachelor of Technology in Civil Engineering; Bachelor of Technology in Computer Science and Engineering; Bachelor of Technology in Electrical Engineering; Bachelor of Technology in Mechanical Engineering; B.Tech.-M.Tech. Integrated Dual Degree in Bio-Engineering; Bachelor of Technology in Engineering Physics,Master of Science (by Research) in School of Computing and Electrical Engineering; Master of Science (by Research) in School of Engineering; Master of Technology in Communications and Signal Processing; Master of Technology in Computer Science and Engineering; Master of Technology in Electric Transportation; Master of Technology in Fluid and Thermal Engineering; Master of Technology in Materials and Energy Engineering; Master of Technology in Mechanical Engineering with Specialization in Energy Systems; Master of Technology in Power Electronics and Drives; Master of Technology in Structural Engineering; Master of Technology in VLSI; Master of Technology in Biotechnology; Master of Science (by Research) in School of Basic Sciences; Master of Science in Applied Mathematics; Master of Science in Chemistry; Master of Science in Physics; Master of Arts in Development Studies
École Nationale Supérieure d'Agronomie et des Industries Alimentaires (ENSAIA),,
Anton de Kom Universitiet van Suriname,,
Vidyavardhaka College of Engineering (VVCE),,
Universitas Syiah Kuala,,
"ENSC, Bordeaux",,
Université d'Avignon et des Pays du Vaucluse,,
Universiti Malaysia Kelantan,,
Northwest Agriculture and Forestry University,,
Qassim University,"Arabic Language and Literature - Bachelor's Program; Bachelor of Architecture; English Language and Translation - Bachelor's Program; Fashion Design - Bachelor's Program; Geography - Bachelor's Program; Bachelor of Accounting; Bachelor of Accounting; Bachelor of Business Administration; Bachelor of Business Administration; Bachelor of Economics; Bachelor of Finance; Bachelor of Finance; Bachelor of Management Information Systems; Bachelor of Management Information Systems; Digital Marketing - Bachelor's Program; General Accounting - Bachelor's Program; Marketing and Sales - Bachelor's Program; Supply Chain Management and Logistics Operations - Bachelor's Program; Bachelor of Computer Engineering; Bachelor of Electrical Engineering; Bachelor of Information Technology; Bachelor of Mechanical Engineering; Cyber ​​Security - Bachelor's Program; Graphics and Multimedia - Bachelor's Program; Laboratory Assistants - Bachelor's Program; Programming and Applications - Bachelor's Program; Web Development - Bachelor's Program; Web Page Design and User Experience - Bachelor's Program; Bachelor of Dentistry; Bachelor of Medical Laboratory; Bachelor of Radiology Technologies; Bachelor's Degree in Agricultural Sciences; Bachelor's Degree in Agricultural Sciences, Specializing in Animal Production and Breeding; Bachelor's Degree in Veterinary Medicine; Biology - Bachelor's Program; Clinical Nutrition - Bachelor's Program; Mouth and Dental's Health - Bachelor's Program; Psychology - Bachelor's Program; Bachelor's degree in Food Science and Human Nutrition; Chemistry - Bachelor's Program; Mathematics - Bachelor's Program; Physics - Bachelor's Program; Art Education - Bachelor's Program; Bachelor of Basic Education - Arabic Language Track; Bachelor of Basic Education - Mathematics Track; Bachelor of Basic Education - Science Track; Bachelor of Education Specialization in Kindergarten; Faith and Contemporary Doctrines - Bachelor's Program; Fundamentals of Jurisprudence - Bachelor's Program; Islamic Studies Program; Physical Education and Movement Science - Bachelor's Program; Shariah - Bachelor's Program; Social Work - Bachelor's Program; Sociology - Bachelor's Program; Special Education - Bachelor's Program; Statistic - Bachelor's Program; System Software - Bachelor's Program; The Qur’an and its Sciences - Bachelor's Program",Fashion Design - Master's Program; Master of Arts Program in Applied Linguistics; Master of Arts Program in English Literature; Master of Arts Program in Language Studies; Master of Arts Program in Linguistics; Master of Arts Program in Literary Studies; Master of Science Program in Architectural Heritage Preservation; Master of Science Program in Construction Technology and Implementation Management; Master of Science Program in Environmental Control; Master's Degree in Physical Geography; Master's degree in Human Geography; Master of Science in Accounting; Master of Science in Economics; Master of Science in Finance; Master of Information Technology; Master of Science in Computer Engineering; Master of Science in Information and Network Security; Master's Program in Civil Engineering; Master's Program in Electrical Engineering; Master's Program in Mechanical Engineering; Master's Program in Renewable Energy Engineering Sciences; Biology - Master's Program; Master of Science in Basic Veterinary Sciences (Medical); Master of Science in Clinical Chemistry; Master of Science in Clinical Microbiology; Master of Science in Laboratory Diagnostics (Medical); Master of Science in Plant Production; Master of Science in Plant Protection; Master of Science in Preventive Medicine (Medical); Master of Science in Veterinary Clinical Sciences (Medical); Master's degree: Specialization in Animal Production Sciences; Master's degree: Specialization in Poultry Production Science; Psychology - Masters Program; Chemistry - Master's Program; Master Program in Applied Mathematics; Master of science in Pure Mathematics; Master's degree in Food Science; Master's degree in Human Nutrition; Physics - Master's Program; Comparative Jurisprudence - Master's Program; Curriculum and Teaching Methods - Masters Program; Educational Administration - Masters Program; Educational Technology - Masters Program; Faith and Contemporary Doctrines - Master's Program; Fundamentals of Jurisprudence - Master's Program; Master of Arts Program in Sociology; Master of Arts in Social Work; Master of Education Program; Special Education - Master's Program; Sunnah and its Sciences - Masters Program; System Software - Master's Program; The Qur’an and its Sciences - Master's Program
Hogeschool voor Wetenschap & Kunst (W&K),,
Wesley College,,
Sechenov University,General Medicine; Dentistry; Pharmacy,Linguistics; Public Health
Université de Versailles Saint-Quentin-en-Yvelines (UVSQ),,
Medical University of Gdańsk,,
