University,UG Programs,PG Programs
Applied Science Private University - Jordan,Architecture; Design and Visual Communication; English Language and Literature; English Language and Translation; Graphic Design; Interior Design; Accounting; Artificial Intelligence in Accounting and Auditing; Digital Marketing; FinTech and Risk Management; Finance and Banking Sciences; Marketing; Business Administration; Civil Engineering; Computer Science; Cybersecurity and Cloud Computing; Electrical Engineering / Communication and Computer Engineering; Industrial Engineering; Mechanical Engineering; Power and Control Engineering; Software Engineering; Clinical Nutrition & Dietetics; Nursing; Pharmacy; Chemistry; Renewable Energy Technology; Digital Media (Electronic); Law; Political Science; the Foundation of Fiqh,Audio-Visual and Mass Media Translation; Master in Finance and Risk Management; Master in Marketing; Master in accounting; Intelligent Systems in Industrial Engineering; Master of Computer Science; Master of Clinical Nursing; Pharmaceutical Sciences; Cyber Laws
tt1,,
Saba University School of Medicine,,
Indian Institute of Technology Hyderabad (IITH),,
State Tourism and Hotel Management School (SSAT),,
ESMOD,,
Lehigh University,"Bachelor of Arts in Architecture; Bachelor of Arts in Art; Bachelor of Arts in Art History; Bachelor of Arts in Chinese; Bachelor of Arts in Design; Bachelor of Arts in English; Bachelor of Arts in French and Francophone Studies; Bachelor of Arts in German; Bachelor of Arts in History; Bachelor of Arts in Interdisciplinary Studies; Bachelor of Arts in Japanese Studies; Bachelor of Arts in Music; Bachelor of Arts in Philosophy; Bachelor of Arts in Spanish and Hispanic Studies; Bachelor of Arts in Theatre; Bachelor of Arts in Computer Science (College of Arts and Sciences); Bachelor of Science in Computer Science (College of Arts and Sciences); Bachelor of Arts in Anthropology; Bachelor of Arts in Behavioral Neuroscience; Bachelor of Arts in Biology; Bachelor of Arts in Cognitive Science; Bachelor of Arts in Community and Global Health; Bachelor of Arts in Health, Medicine, and Society; Bachelor of Arts in Molecular Biology; Bachelor of Arts in Pre-Dental Science with Penn Dental Medicine; Bachelor of Arts in Pre-Optometry Science with SUNY State College of Optometry; Bachelor of Arts in Psychology; Bachelor of Science in Behavioral Neuroscience; Bachelor of Science in Biochemistry; Bachelor of Science in Biology; Bachelor of Science in Cognitive Science; Bachelor of Science in Molecular Biology; Bachelor of Science in Pharmaceutical Chemistry; Bachelor of Science in Population Health; Bachelor of Science in Psychology; Bachelor of Arts in Astronomy; Bachelor of Arts in Chemistry; Bachelor of Arts in Earth and Environmental Sciences; Bachelor of Arts in Environmental Studies; Bachelor of Arts in Mathematics; Bachelor of Arts in Physics; Bachelor of Arts in Science and Environmental Writing; Bachelor of Science in Astrophysics; Bachelor of Science in Chemistry; Bachelor of Science in Earth and Environmental Sciences; Bachelor of Science in Engineering Physics; Bachelor of Science in Mathematics; Bachelor of Science in Physics; Bachelor of Arts in Africana Studies; Bachelor of Arts in Asian Studies; Bachelor of Arts in Economics (College of Arts and Sciences); Bachelor of Arts in Global Studies; Bachelor of Arts in International Relations; Bachelor of Arts in International Relations and Economics; Bachelor of Arts in International Relations and Modern Languages and Literatures; Bachelor of Arts in Journalism; Bachelor of Arts in Latin American & Latino Studies; Bachelor of Arts in Political Science; Bachelor of Arts in Religion Studies; Bachelor of Arts in Sociology; Bachelor of Arts in Sociology and Anthropology; Bachelor of Arts in Women, Gender, and Sexuality Studies; Bachelor of Science in Economics (College of Arts and Sciences); Bachelor of Science in Statistics",Master of Arts in English; Master of Arts in History; Master of Science (M.S.) in Population Health; Master of Science in Psychology; Master’s in Molecular Biology; Master of Arts in Environmental Policy; Master of Science Mathematics; Master of Science in Applied Mathematics; Master of Science in Earth and Environmental Sciences; Master of Science in Physics; M.Ed. in Educational Leadership – Urban Principals Academy Lehigh (UPAL); M.Ed. in International School Counseling; M.Ed. in School Counseling; M.Ed. in Secondary Education; M.Ed. in Special Education; M.Ed. in Special Education with PA Teacher Certification; M.Ed. in Teaching and Learning; Master of Arts in Political Science; Master of Education (M.Ed.) in Behavior Analysis; Master of Education (M.Ed.) in Educational Leadership; Master of Education (M.Ed.) in Elementary Education & PA State PreK-4 Certification; Master of Public Health (MPH); Master of Science in Instructional Technology; Master of Science in Statistics; Master's (M.Ed.) Counseling and Human Services
Skidmore College,,
Khulna University of Engineering and Technology,Bachelor of Architecture; Bachelor of Urban and Regional Planning; Bachelor of Science in Biomedical Engineering; Bachelor of Science in Building Engineering & Construction Management; Bachelor of Science in Chemical Engineering; Bachelor of Science in Civil Engineering; Bachelor of Science in Computer Science & Engineering; Bachelor of Science in Electrical and Electronic Engineering; Bachelor of Science in Electronics and Communication Engineering; Bachelor of Science in Energy Science and Engineering; Bachelor of Science in Industrial Engineering and Management; Bachelor of Science in Leather Engineering; Bachelor of Science in Materials Science and Engineering; Bachelor of Science in Mechanical Engineering; Bachelor of Science in Mechatronics Engineering; Bachelor of Science in Textile Engineering,Master of Science in Biomedical Engineering; Master of Science in Civil Engineering; Master of Science in Computer Science & Engineering; Master of Science in Electrical and Electronic Engineering; Master of Science in Mechanical Engineering; Master of Science in Chemistry; Master of Science in Mathematics; Master of Science in Physics
Istanbul Şehir University,,
Saint Joseph's College-New York,,
Universitas Darussalam Gontor,,
