University,UG Programs,PG Programs
QUEEN ARWA UNIVERSITY,,
Jyväskylä University of Applied Sciences ,,
Bandung Polytechnic for Manufacturing,,
Lazaridis School of Business and Economics,,
Duquesne University,"B.A. in English; B.A. in Modern Languages; B.A. in Spanish; BA in Classical Civilization; BA in Classical Greek; BA in Classical Languages; BA in Classical Latin; BA in History; BA in Philosophy; BA in Theater Arts; Bachelor of Music in Music Technology; Bachelor of Music in Performance; Bachelor of Music with Elective Studies in Business; BA in Corporate Communication; BA in Public Relations and Advertising; Bachelor of Science in Business Administration in Accounting; Bachelor of Science in Business Administration in Economics; Bachelor of Science in Business Administration in Finance; Bachelor of Science in Business Administration in International Business; Bachelor of Science in Business Administration in Management; Bachelor of Science in Business Administration in Marketing; Bachelor of Science in Business Administration in Sports Marketing; Bachelor of Science in Organizational Leadership; B.A. in Physics / B.S. in Engineering - Binary Engineering Program; BA in Digital Media Arts - Web Development; BA, BS in Computer Science; Bachelor of Science in Business Administration in Information Systems Management; Bachelor of Science in Computer Systems Technology; B.A. in Biochemistry; B.S. in Biochemistry; B.S. in Biological Sciences; BA in Psychology; Bachelor of Science in Behavioral Science; Bachelor of Science in Health Management Systems; Bachelor of Science in Music Therapy; Bachelor of Science in Nursing; B.S. in Chemistry; Bachelor of Arts in Mathematics; Bachelor of Arts in Physics; Bachelor of Science in Environmental Chemistry; Bachelor of Science in Mathematics; Bachelor of Science in Physics; B.S. Ed. Middle Level (Grades 4-8) Education; B.S. Ed. Secondary Level Program; BA in Digital Media Arts - Multimedia Development; BA in International Relations; BA in Liberal Arts; BA in Multiplatform Journalism; BA in Political Science; BA in Rhetoric; BA in Sociology; BA in Theology; Bachelor of Arts in Integrated Marketing Communication; Bachelor of Arts in Music; Bachelor of Science in Athletic Training (BSAT); Bachelor of Science in Business Administration in Entrepreneurship; Bachelor of Science in Business Administration in Supply Chain Management; Bachelor of Science in Music Education","Master of Arts in English; Master of Music in Music Technology; Master of Music in Performance; Masters (M.A.) in Philosophy; M.S. in Pharmacy Administration; Master of Science in Leadership; Master of Science in Management (MSM); Master of Science in Information Systems Management (MS-ISM); Master of Science in Media Arts and Technology; M.S. in Pharmaceutics; M.S. in Pharmacology; M.S.Ed. Child Psychology; M.S.Ed. in School Counseling; MS in Speech-Language Pathology; Master of Health Management Systems; Master of Science in Biotechnology; Master of Science in Education (M.S.Ed.) in Marriage and Family Counseling; Master of Science in Education (M.S.Ed.) in School Counseling for Certified Teachers; Master of Science in Occupational Therapy; M.S. in Computational Mathematics; M.S. in Medicinal Chemistry; Master of Science in Environmental Science and Management; MS in Accountancy; M.S.Ed. Special Education - Cognitive, Behavior, Physical/Health Disabilities (CBP/HD); M.S.Ed. Special Education - Community and Special Education Support (CSES); M.S.Ed. in Early Level PreK-4; M.S.Ed. in Educational Studies; M.S.Ed. in Educational Studies; M.S.Ed. in Reading and Language Arts; M.S.Ed. in Secondary Education; MA in Religious Education; Master of Arts in Pastoral Ministry; Master of Arts in Theology; Master of Music in Music Education; Master of Science in Education (M.S.Ed.) in Clinical Mental Health Counseling; Master of Science in Sports Business (MSSB)"
Long Island University - CW Post Campus,,
University of Reading Malaysia,,
Université de Bretagne Occidentale ,,
Jönköping University,International Economics; International Management; Marketing Management; Sustainable Enterprise Development; New Media Design; Sustainable Supply Chain Management; Prosthetics and Orthotics,"Applied Economics and Data Analysis; Digital Business; Engineering Management; Global Management; International Financial Analysis; International Logistics and Supply Chain Management; International Marketing; Strategic Entrepreneurship; AI Engineering; Materials and Manufacturing; Product Design; Production Engineering and Management; Supply Chain Operations Management; Sustainable Building Information Management; User Experience Design; Occupational Therapy; Product Development – Specialisation in Assistive Technology (MASTech); Global Studies: Sustainable Societies and Social Change; Learning, Digitalization and Sustainability; Sustainable Communication"
Indiana University Kokomo,,
TELECOM École de Management,Bachelor in Management and New Technologies,MSc International Management; MSc Management of Innovation in the Digital Economy; Master in Management
DeVry University Addison,,
Birmingham Newman University,"Drama and English; English; English Literature; English and Creative Writing; English and Creative Writing; English and Education; English and Theology; English and Theology; History; History and Education; History and Education; History and Theology; History and Theology; Accounting and Finance; Accounting and Finance; Business Economics; Business Management; Business Management (top-up); Business and Marketing; Applied Social Science; Applied Social Science; Applied Social Science (top-up); Applied Social Science (with Foundation Year); Sport Coaching Science; Sport Coaching Science (Top-Up); Sport Coaching Science and Tournament Golf; Sport Coaching Science and Tournament Golf; Sport and Exercise Science; Sport and Exercise Science (Top-up); Forensic Psychology; Forensic Psychology; Psychology; Psychology; Psychology (with Foundation Year); Sport and Exercise Psychology; Sport and Exercise Psychology; Mathematics; Mathematics; Applied Health and Social Care (top-up); Applied Health and Social Care (top-up); Counselling Studies and Working with Children, Young People & Families; Counselling Studies and Working with Children, Young People & Families; Counselling Studies and Working with Children, Young People & Families (with Foundation Year); Drama and Education; Early Childhood Education and Care; Early Childhood Education and Care; Early Childhood Education and Care (top-up); Early Childhood Education and Care (top-up); Education Studies; Education Studies; Education and Counselling Studies; Education and Counselling Studies; Health and Social Care; Health and Social Care (with Foundation Year); Integrative Counselling and Integrative Counselling Studies (top up); Philosophy, Religion and Education; Philosophy, Religion and Education; Primary Education (QTS) Early Years; Primary Education (QTS) Early Years; Primary Education (QTS) Primary KS1 & 2; Primary Education (QTS) Primary KS1 & 2; Primary Education - Early Years (top-up) (QTS); Primary Education - Primary (top-up) (QTS); Psychology and Childhood Studies; Psychology and Childhood Studies; Psychology and Childhood Studies (with Foundation Year); Psychology and Counselling Studies; Psychology and Counselling Studies (with Foundation Year); Sport and Education; Sport and Education (with Foundation Year); Sport and Exercise Studies; Sport and Exercise Studies (Top-up); Sport and Exercise Studies (with Foundation Year); Studies in Primary Education; Studies in Primary Education; Theology and Education; Theology and Education; Working with Children, Young People & Families and Education; Working with Children, Young People & Families and Education; Working with Children, Young People & Families and Education (with Foundation Year); Working with Children, Young People & Families; International Social Work; Youth Studies (top-up); Youth Studies (top-up)","English Literature, Language and Creative Writing (Research); English Literature, Language and Creative Writing (Research); History (Research); History (Research); Applications of Psychology (Taught); Clinical Applications of Psychology (Taught); Human Sciences (Taught); Human Sciences (Taught); Psychology (Research); Psychology (Research); Education (Taught); Education (Taught); Education and Professional Studies (Research); Education and Professional Studies (Research); Physical Education and Sports Studies (Research); Physical Education and Sports Studies (Research); Victorian Studies (Taught); Victorian Studies (Taught)"
Basrah University College of Science and Technology,,
Hanoi National University of Education,,
Manchester Metropolitan University,"Acting; Architecture; Art History; Art History and Curating; Art History and Curating with Placement; Art History with Placement; Creative Writing; Drama and Contemporary Performance; Drama and Contemporary Performance; English; English; English / French; English / French; English / Spanish; English Degrees with a Foundation Year (Stream B - Combined Honours Politics or Philosophy; English and American Literature; English and American Literature; English and American Literature (Foundation); English and Creative Writing; English and Creative Writing; English and Creative Writing (with Foundation Year); English and Film; English and Film; English and Film (Foundation Year); English and History; English and History; English and Multimedia Journalism; English and Multimedia Journalism; English and Philosophy; English with Spanish; English with a minor route language; English/Linguistics; English/Linguistics; English/Philosophy; English/Teaching English to Speakers of Other Languages TESOL; English/Teaching English to Speakers of Other Languages TESOL; Ethics Religion and Philosophy (Foundation Year); Fashion; Fashion Art Direction; Fashion Art Direction with Placement; Fashion Buying and Merchandising; Fashion Buying and Merchandising (Sandwich); Fashion Buying and Merchandising degree with a foundation year; Fashion Buying and Merchandising degree with a foundation year (Sandwich); Fashion Design and Technology - Menswear; Fashion Design and Technology - Menswear (sandwich); Fashion Design and Technology - Sportswear; Fashion Design and Technology - Sportswear (Sandwich); Fashion Design and Technology - Womenswear; Fashion Design and Technology - Womenswear (Sandwich); Fashion Design and Technology degrees with a Foundation Year; Fashion Design and Technology degrees with a Foundation Year (Sandwich); Fashion Promotion; Fashion Promotion (Sandwich); Fashion Promotion degrees with a foundation year; Fashion Promotion degrees with a foundation year (Sandwich); Fashion with Placement; Fine Art; Fine Art and Art History; Fine Art and Art History (with Placement); Fine Art and Curating; Fine Art and Curating with Placement; Fine Art with Placement; Geography; Geography (with Placement Year); Geography with Study Abroad; Graphic Design; Graphic Design with Placement; History; History; History (Foundation Year); History and Philosophy degrees with a Foundation Year (Stream A); History and Politics; History and Politics; Human Geography; Human Geography (with Placement Year); Human Geography (with Study Abroad); Illustration with Animation; Illustration with Animation (with Placement); Interior Design; Interior Design with Placement; International Business with Modern Standard Arabic; International Fashion (Top Up); Language Degrees with a Foundation Year ( Stream A- Linguistics and Language combinations with English; Language Degrees with a Foundation Year ( Stream B French Spanish Linguistics TESOL minor languages; Language Degrees with a Foundation Year ( Stream C - International Relations with a Language; Linguistics; Linguistics; Linguistics / French; Linguistics / French; Linguistics / Spanish (with Study Abroad); Linguistics with Spanish; Linguistics with a minor route language; Linguistics with a minor route language; Multimedia Journalism; Philosophy; Philosophy (Foundation Year); Physical Geography; Physical Geography (with Study Abroad); Physical Geography (with placement year); Politics and Philosophy; Politics and Philosophy; Product Design; Product Design (with Placement); Product Design Engineering; Product Design Engineering with Placement; Product Design and Craft; Product Design and Craft with Placement; Spanish Studies; Speech and Language Therapy; Speech and Language Therapy (Foundation Year); Teaching English to Speakers of Other Languages (TESOL) / French; Teaching English to Speakers of Other Languages (TESOL) and Linguistics; Teaching English to Speakers of Other Languages (TESOL) and Linguistics; Teaching English to Speakers of Other Languages (TESOL) with a minor route language; Teaching English to Speakers of Other Languages (TESOL) with a minor route language; Teaching English to Speakers of Other Languages with Spanish; Textiles in Practice; Accounting (Top Up); Accounting and Finance; Accounting and Finance (Foundation Year); Accounting and Finance (Placement); Accounting and Finance (with Overseas Study); Advertising and Brand Management; Advertising and Brand Management (with overseas study); Advertising and Brand Management (with placement); Banking and Finance; Banking and Finance with Placement; Banking and Finance (Foundation Year); Banking and Finance (with Overseas Study); Business / French with Placement; Business Management; Business Management (Overseas); Business Management (Placement); Business Management / French; Business Management / Spanish; Business Management Foundation Year; Business Management Professional; Business Management Professional in Retail; Business Management with Law; Business Management with Law (with Overseas Study); Business Management with Law (with placement); Business Management with a minor route language; Business Technology; Business Technology (with overseas study); Business Technology (with placement); Business Technology Foundation Year; Business and Human Resource Management; Business and Human Resource Management; Business and Human Resource Management (with overseas study); Business and Human Resource Management with Overseas Study; Business and Human Resource Management with Placement; Business and Human Resource Management with Placement; Business and Marketing; Business and Marketing; Business and Marketing with Placement; Business and Marketing with Placement; Events Management; Events Management (with Overseas Study); Events Management (with Placement); Events Management Foundation Year; Fashion Business and Management; Fashion Business and Management (Sandwich); Human Resource Management (with Overseas Study); International Business Management; International Business Management (with overseas study); International Business Management (with placement); International Business Management Foundation Year; International Business with German; International Business with Italian; International Business with Japanese; International Business with Mandarin Chinese; International Business with Spanish; International Hospitality Business Management; International Hospitality Business Management; International Hospitality Business Management (Foundation Year); International Hospitality Business Management (with Placement); International Tourism Management Foundation Year; Sports Marketing Management; Sports Marketing Management (with overseas study); Sports Marketing Management (with placement); Animation; Applied Computing; Applied Computing with Placement; Biomedical Science with Placement; Computer Animation and Visual Effects; Computer Animation and Visual Effects with Placement; Computer Forensics and Security; Computer Forensics and Security (Sandwich); Computer Games Technology; Computer Games Technology (Sandwich); Computer Science; Computer Science with Placement; Digital & Technology Solutions; Electrical and Electronic Engineering; Electrical and Electronic Engineering; Electrical and Electronic Engineering (Foundation); Healthcare Science (Physiological Science); MComp (Hons) Computer Science; MEng (Hons) Mechanical Engineering; Mechanical Engineering; Mechanical Engineering (with Placement); Science and Engineering degrees with a foundation year (Biology and Chemistry route); Software Engineering; Software Engineering (Sandwich); Software Engineering with Placement; Adult Nursing; Animal Behaviour; Animal Behaviour (Sandwich); Biology; Biology with Placement; Biomedical Science; Biomedical Science; Community Health; Community Health; Criminology; Criminology; Criminology with Quantitative Methods; Early Years and Childhood Studies; Early Years and Childhood Studies (Foundation); Educational Psychology; Forensic Psychology; Human Biosciences; Human Physiology; Human Physiology; Human Physiology (Sandwich); Integrated Health and Social Care; Medicinal and Biological Chemistry; Medicinal and Biological Chemistry (with Placement); Mental Health Nursing; Microbiology and Molecular Biology; Microbiology and Molecular Biology (with Placement); Nutritional Sciences; Nutritional Sciences (with Placement); Physiotherapy; Psychology; Psychology (with study overseas); Psychology with Counselling and Psychotherapy; Psychology with Foundation Year; Specialist Community Public Health Nursing (Health Visiting or School Nursing); Specialist Community Public Health Nursing (Health Visiting or School Nursing); Wildlife Biology; Zoology; Chemical Science; Chemistry; Chemistry with Placement; Chemistry with Study Abroad; Environmental Science; Environmental Science (with study abroad); Environmental Science with a Placement; MChem (Hons) Pharmaceutical Chemistry; MMath (Hons) Mathematics; Mathematics; Mathematics (with Placement); Pharmaceutical Chemistry; Pharmaceutical Chemistry (with Placement); Primary Education with Mathematics with QTS; Criminology with Quantitative Methods; Criminology and Sociology; Criminology and Sociology; Criminology and Sociology with Quantitative Methods; Criminology and Sociology with Quantitative Methods; Digital Media and Communications; Digital Media and Communications with a Foundation Year; Economics; Economics (with overseas study); Economics (with placement); Economics Foundation Year; Education Studies; Education Studies; Education Studies (Foundation Year); Ethics, Religion and Philosophy; Film and Media Studies; Film and Media Studies; Filmmaking; Foundation Year Law; French Studies; History and International Relations; Human Biosciences; Human Biosciences (Sandwich); Human Resource Management; Human Resource Management (with placement); Human Resource Management Foundation Year; Integrated Health and Social Care (with foundation year); International Business/French; International Business/French; International Business/Marketing; International Business/Marketing with Placement; International Business/Marketing with Placement; International Business/Spanish; International Business/Spanish; International Business/Spanish; International Politics/French (with Foundation Year); International Relations; International Relations; International Relations / French; International Relations / French; International Relations / Spanish; International Relations / Spanish; International Relations with a minor route language; International Relations with a minor route language; International Tourism Management; International Tourism Management (with Overseas Study); International Tourism Management (with Placement); LLB Hons; LLB Hons (with Placement); Manchester City Community Football Coaching; Multimedia Journalism; Multimedia Journalism degrees with Foundation Year; Multimedia Journalism with a minor route language; Multimedia Journalism with a minor route language; Photography; Politics; Politics (Foundation Year); Politics and International Relations degrees with a Foundation Year; Primary Education with QTS; Social Work; Sociology; Sociology; Sociology with Quantitative Methods; Sociology with Quantitative Methods; Sport and Exercise Nutrition; Sport and Exercise Science; Sport and Exercise Science; Sport: Coaching and Development; Sport: Coaching and Development (Sandwich)","Architecture (Taught); Architecture (Taught); Architecture and Urbanism (Taught); Architecture and Urbanism (Taught); Creative Writing; Creative Writing; English Studies (Taught); English Studies (Taught); European Philosophy (Taught); History (Taught); History (Taught); Linguistics and English Language (Taught); Linguistics and English Language (Taught); Linguistics and English Studies; Linguistics and English Studies; MA Contemporary Curating; MA Contemporary Curating; MA Fine Art; MA Fine Art; MA Graphic Design and Art Direction; MA Graphic Design and Art Direction; MA Illustration; MA Illustration; MA Interior Design; MA Interior Design; MA Painting; MA Painting; MA Product Design; MA Product Design; MFA Contemporary Curating; MFA Contemporary Curating; MFA Fine Art; MFA Fine Art; MFA Graphic Design and Art Direction; MFA Graphic Design and Art Direction; MFA Illustration; MFA Illustration; MFA Interior Design; MFA Interior Design; MFA Painting; MFA Painting; MFA Product Design (Taught); MFA Product Design (Taught); Master of Landscape Architecture; Master of Landscape Architecture; Occupational Safety, Health and Environment (Taught); Occupational Safety, Health and Environment (Taught); Philosophy (Research); Public History and Heritage; Public History and Heritage; Speech and Language Therapy (Pre-Registration) (Taught); Teaching English to Speakers of Other Languages (TESOL) and Applied Linguistics (Taught); Teaching English to Speakers of Other Languages (TESOL) and Applied Linguistics (Taught); Accounting and Finance (Taught); Business Analytics (Taught); Creative Advertising Strategy; Creative Advertising Strategy (with Internship); Digital Marketing (Taught); Digital Marketing Communication (Taught); Educational Leadership and Management (Taught); Finance and Business; Finance and Strategy; Financial Planning and Business Management; Financial Technology (FinTech); Financial Technology (FinTech); Human Resource Management with CIPD; International Business Management; International Business Management (with Internship); International Events Management (Taught); International Fashion Business: Buying and Merchandising Management; International Fashion Business: Marketing Management; Management; Management (with Internship); Marketing (Taught); Place Management and Leadership (Taught); Project Management (Taught); Strategic Business Management (CIMA); Computing; Cyber Security; Cyber Security; Data Analytics; Data Science (Taught); Data Science (Taught); Electronic Smart Systems Engineering; Engineering Project Management; Industrial Digitalisation; Library and Information Management (Taught); Library and Information Management (Taught); MA Animation; Mechanical Smart Systems Engineering; Advanced Physiotherapy; Animal Behaviour; Animal Behaviour; Biological Recording and Ecological Monitoring (Taught); Biomedical Science; Cellular Pathology; Cellular Pathology; Clinical Biochemistry; Clinical Skills in Integrative Psychotherapy; Clinical Skills in Integrative Psychotherapy; Conservation Biology; Conservation Biology; Food Science and Innovation; Forensic Psychology (BPS Accredited) (Taught); Forensic Psychology (BPS Accredited) (Taught); Haematology and Transfusion Science (Taught); Haematology and Transfusion Science (Taught); Health Psychology; Health Psychology; Human Physiology; MMed Masters in Medicine; Medical Microbiology; Nursing (Research); Physiotherapy (Pre- Registration); Psychology (Conversion) (Taught); Psychology (Conversion) (Taught); Psychology by Research; Sport and Exercise Medicine; Sports and Exercise Medicine (Taught); Sports and Exercise Medicine (Taught); Zoo Conservation Biology; Zoo Conservation Biology; Environmental Practice; Restoration Ecology; Applied Criminology; Applied Criminology; Applied Quantitative Methods; Applied Quantitative Methods; Childhood Development and Wellbeing in Practice; Childhood Development and Wellbeing in Practice; Economic and Financial Analysis; Education (Taught); Education Studies (Taught); Educational Leadership; International Events Management (with Internship); International Human Resource Management (Taught); International Human Resource Management with CIPD; International Relations and Global Communications (Taught); International Relations and Global Communications (Taught); International Tourism and Hospitality Management (Taught); International Tourism and Hospitality Management (with Internship); LLM (Master of Laws); LLM (Master of Laws); MA Filmmaking; MA Filmmaking; MA Photography; MA Photography; MFA Filmmaking; MFA Filmmaking; MFA Photography; MFA Photography; Multimedia Journalism; Multimedia Journalism; Operations and Supply Chain Management; Social Work (MA); Special Educational Needs and Inclusive Education; Sport Business Management and Policy; Sport Business Management and Policy; Top-up LLM (LLM in Legal Practice); Top-up LLM (LLM in Legal Practice)"
Saint Joseph's College-New York,,
Al Imam Al-Ouzai University,,
Aalto Executive Education Academy,,
University of Peshawar,,
Webster University - Geneva Campus,Photography; Business Administration; Finance; Management; Computer Science; Computer Science with an Emphasis in Cybersecurity; Psychology; Psychology; Economics; International Relations; Media Communications,Management & Leadership (Taught); Counseling (Taught); International NGO (Taught); International Relations (Taught); Master of Communications Management (Taught)
Quinnipiac University,,
Universität Passau,,
MOTILAL NEHRU NATIONAL INSTITUTE OF TECHNOLOGY ALLAHABAD,,
Jizzakh Polytechnic Institute,,
Duke Kunshan University,"Ethics and Leadership with tracks in Philosophy, Religious Studies, and Public Policy; U.S. Studies with tracks in American History, American Literature, Political Science, and Public Policy; Behavioral Science with tracks in Psychology and Neuroscience; Cultures and Movements with tracks in Cultural Anthropology, Sociology, and World History; Global Cultural Studies with tracks in World Literature and World History; Global Health with Tracks in Biology and Public Policy; Molecular Bioscience with Tracks in Cell and Molecular Biology, Genetics and Genomics, Biogeochemistry, and Biophysics; Applied Mathematics and Computational Sciences with tracks in Computer Science and Mathematics; Environmental Science with tracks in Biogeochemistry, Biology, Chemistry, and Public Policy; Environmental Science with tracks in Biogeochemistry, Biology, Chemistry, and Public Policy; Material Sciences with tracks in Physics and Chemistry; Data Science; Global China Studies with tracks in Chinese History, Philosophy, Religious Studies, Economics, and Political Science; Institutions and Governance with tracks in Economics, Political Science, and Public Policy; Media and Arts with tracks in Creative Practice and Art History; Political Economy with tracks in Economics, Political Science, and Public Policy",Master of Management Studies; Master of Electrical and Computer Engineering; Master of Science in Global Health; Master of Environmental Policy; Master of Science in Medical Physics
University of Crete,,
Korea National University of Arts,,
Tadulako University,,
National Chinyi University of Technology,,
Karaganda Medical University,,
Nyack College,,
Maejo University,,
University of New Mexico,,
The College of New Jersey,,
