University,UG Programs,PG Programs
University of Miyazaki,,
Universität  Leipzig,,
University at Buffalo SUNY,,
École des Hautes Études en Santé Publique (EHESP),,
University of Québec System,,
Alexandria University ,,
University of Birmingham,"Ancient History BA; Ancient and Medieval History BA; Archaeology / Ancient History and History BA; Archaeology and Ancient History BA; Archaeology and Anthropology BA; Classical Literature / Civilisation and Philosophy BA; Classical Literature and Civilisation BA; Classics BA; Drama and English BA; Drama and Theatre Arts BA; English / History BA; English / History of Art BA; English / Philosophy BA; English BA; English Language BA; English Language and Linguistics BA; English Language and Literature BA; English and Classical Literature / Civilisation BA; English and Creative Writing BA; English and Film BA; English with Shakespeare BA; Geography / Urban and Regional Planning BSc (Hons); Geography BA (Hons); Geography BSc (Hons); Geography MSci (Hons); Geography with International Year MSci (Hons); Geography with Year Abroad BA (Hons); Geography with Year Abroad BSc (Hons); History / History of Art BA; History / Philosophy BA; History / Political Science BA; History / Theology BA; History BA; History of Art BA; Modern Languages / English BA; Modern Languages / History BA; Modern Languages / History of Art BA; Modern Languages / Music BA; Modern Languages BA; Modern Languages with Business Management BA; Music BMus; Philosophy / Sociology BA; Philosophy BA; Philosophy, Religion and Ethics BA; Accounting and Finance BSc; Business Management BSc; Business Management with Communications BSc; Business Management with Communications and Year in Industry BSc; Business Management with Marketing BSc; Business Management with Marketing and Year in Industry BSc; Business Management with an Industrial Year BSc; International Business BSc; International Business with Language BSc; Money, Banking and Finance BSc; Aerospace Engineering BEng; Aerospace Engineering MEng; Artificial Intelligence and Computer Science BSc; Artificial Intelligence and Computer Science BSc with a year in Industry; Chemical Engineering (International Study) MEng; Chemical Engineering BEng; Chemical Engineering MEng; Chemical Engineering with Industrial Study BEng; Chemical Engineering with Industrial Study MEng; Chemical Engineering with International and Industrial Study MEng; Civil Engineering BEng; Civil Engineering MEng; Civil Engineering with Industrial Experience MEng; Civil Engineering with Industrial Year MEng; Civil Engineering with International Study MEng; Civil and Railway Engineering BEng; Civil and Railway Engineering MEng; Computer Science / Software Engineering MEng; Computer Science / Software Engineering with a Year in Industry MEng; Computer Science BSc; Computer Science MSci; Computer Science with Study Abroad BSc; Computer Science with Study Abroad MSci; Computer Science with a Year in Industry BSc; Computer Science with a Year in Industry MSci; Electrical and Railway Engineering BEng; Electrical and Railway Engineering MEng; Electronic and Electrical Engineering BEng; Electronic and Electrical Engineering MEng; Electronic and Electrical Engineering with Industrial Year BEng; Electronic and Electrical Engineering with Industrial Year MEng; Electronic and Electrical Engineering with a Year Abroad MEng; Engineering BEng; Engineering MEng; Mechanical / Materials Engineering BEng; Mechanical / Materials Engineering MEng; Mechanical Engineering (Automotive) BEng; Mechanical Engineering (Automotive) MEng; Mechanical Engineering BEng; Mechanical Engineering MEng; Mechanical Engineering with Industrial Year BEng; Mechanical Engineering with Industrial Year MEng; Mechanical Engineering with a Year Abroad MEng; Mechatronic and Robotic Engineering BEng; Mechatronic and Robotic Engineering MEng; Nuclear Engineering MEng; Anthropology / African Studies BA; Anthropology / Classical Literature and Civilisation BA; Anthropology / History BA; Anthropology / Political Science BA; Biochemistry (Genetics) BSc; Biochemistry BSc; Biochemistry MSci; Biochemistry with Professional Placement MSci; Biochemistry with Study in Continental Europe BSc; Biochemistry with an International Year BSc; Biological Sciences (Genetics) BSc; Biological Sciences (Zoology) BSc; Biological Sciences BSc; Biological Sciences MSci; Biological Sciences with Professional Placement MSci; Biological Sciences with Study in Continental Europe BSc; Biological Sciences with an International Year BSc; Biomedical Materials Science BMedSc; Biomedical Science BSc; Dental Hygiene and Therapy BSc; Dental Surgery BDS; Human Biology BSc; Human Biology MSci; Human Biology with Professional Placement MSci (Hons); Human Biology with an International Year BSc; Human Neuroscience BSc (Hons); Medical Biochemistry BSc; Medicine and Surgery MBChB; Nursing (Adult and Mental Health (Dual Registration)) MNurs; Nursing (Adult) BNurs; Nursing (Adult) MNurs; Nursing (Child and Mental Health (Dual)) MNurs; Nursing (Child) BNurs; Nursing (Child) MNurs; Nursing (Mental Health) BNurs; Nursing (Mental Health) MNurs; Nursing BNurs; Nursing MNurs; Pharmacy MPharm; Pharmacy MPharm (integrated pre-registration format); Physiotherapy BSc (Hons); Psychology BSc (Hons); Psychology and Psychological Practice MSci (Hons); Psychology and Psychological Research MSci (Hons); Psychology in Education BSc (Hons); Chemistry BSc; Chemistry MSci; Chemistry with Business Management BSc; Chemistry with Business Management MSci; Chemistry with Industrial Experience MSci; Chemistry with Study Abroad MSci; Chemistry with a Modern Language BSc; Chemistry with a Modern Language MSci; Environmental Science BSc (Hons); Environmental Science MSci (Hons); Environmental Science with Professional Placement Abroad (Australasia) BSc (Hons); Environmental Science with Year Abroad BSc (Hons); Geology BSc (Hons); Geology MSci (Hons); Geology and Physical Geography BSc (Hons); Geology and Physical Geography MSci (Hons); Geology and Physical Geography with an International Year MSci (Hons); Geology with an International Year MSci (Hons); Materials Science and Engineering BEng; Materials Science and Engineering MEng; Materials Science and Engineering with Industrial Experience MEng; Mathematical Economics and Statistics BSc; Mathematics / Computer Science BSc; Mathematics / Computer Science MSci; Mathematics / Computer Science with Industrial Year BSc; Mathematics / Computer Science with Industrial Year MSci; Mathematics / Music BA; Mathematics / Philosophy BA; Mathematics BSc; Mathematics MSci; Mathematics with Business Management BSc; Mathematics with Business Management MSci; Mathematics with Study in Continental Europe BSc; Mathematics with a Year in Industry BSc; Mathematics with an International Year BSc; Nuclear Science and Materials BSc; Palaeontology and Geology BSc; Palaeontology and Geology MSci; Palaeontology and Geology with an International Year MSci; Physics (International Study) BSc; Physics (International Study) MSci; Physics BSc; Physics MSci; Physics and Astrophysics (International Study) BSc; Physics and Astrophysics BSc; Physics and Astrophysics MSci; Physics with Particle Physics and Cosmology BSc; Physics with Particle Physics and Cosmology MSci; Theoretical Physics / Applied Mathematics BSc; Theoretical Physics / Applied Mathematics MSci; Theoretical Physics BSc; Theoretical Physics MSci; African Studies BA; American and Canadian Studies BA; American and Canadian Studies with Year Abroad BA; Applied Golf Management Studies BSc (Hons); Criminology BA; Criminology with Year Abroad BA; Economics / Political Science BSc; Economics BSc; Economics with German BSc; Economics with Spanish BSc; Education / Sociology BA (Hons); Education BA (Hons); International Development and Politics BA; International Development and Politics with Year Abroad BA; International Law and Globalisation LLB; International Relations BA; International Relations and Development BA; International Relations and Development with Year Abroad BA; International Relations with Year Abroad BA; LLB for Graduates; Law LLB; Law with Business Studies LLB; Law with Criminology LLB; Law with French Law LLB; Law with German Law LLB; Liberal Arts and Sciences BA; Liberal Arts and Sciences BSc; Natural Sciences BSc; Natural Sciences MSc; Policy, Politics and Economics BA; Policy, Politics and Economics with Year Abroad BA; Political Economy BA; Political Economy with Year Abroad BA; Political Science / International Relations BA; Political Science / International Relations with Year Abroad BA; Political Science / Philosophy BA; Political Science / Philosophy with Year Abroad BA; Political Science / Social Policy BA; Political Science / Social Policy with Year Abroad BA; Political Science / Sociology BA; Political Science / Sociology with Year Abroad BA; Political Science BA; Political Science with Year Abroad BA; Politics, Religion and Philosophy BA; Russian Studies / International Relations BA; Social Policy / Criminology BA; Social Policy / Criminology with Year Abroad BA; Social Policy / Sociology BA; Social Policy / Sociology with Year Abroad BA; Social Policy BA; Social Policy with Year Abroad BA; Social Work BA; Social Work with Year Abroad BA; Sociology / Criminology BA; Sociology / Criminology with Year Abroad BA; Sociology / Education BA (Hons); Sociology BA; Sociology with Year Abroad BA; Sport, Exercise and Health Sciences BSc (Hons); Sport, Physical Education and Coaching Science BSc (Hons); Theology and Religion BA","Antiquity (Byzantine Studies Pathway) MA; Antiquity (Byzantine Studies Pathway) MA; Antiquity (Classical Archaeology Pathway) MA; Antiquity (Classical Archaeology Pathway) MA; Antiquity (Classics and Ancient History Pathway) MA; Antiquity (Classics and Ancient History Pathway) MA; Antiquity (Egyptology Pathway) MA; Antiquity (Egyptology Pathway) MA; Applied Linguistics MA; Applied Linguistics MA; Applied Linguistics MA; Applied Linguistics with TESOL MA; Art History and Curating MA; Art History and Curating MA; Comparative Literature and Critical Theories MA; Comparative Literature and Critical Theories MA; Contemporary History MA; Contemporary History MA; Creative Writing MA; Creative Writing MA; Cultural Archaeology MA; Cultural Archaeology MA; Early Modern History MA; Early Modern History MA; English-Chinese Interpreting with Translation MA; Film and Television: Research and Production MA; Film and Television: Research and Production MA; Global Ethics and Justice MSc (Full-time); Global Ethics and Justice MSc (Part-time); Global History MA; Global History MA; History MA; History of Art MA; History of Art MA; History of Warfare MA; Holocaust and Genocide MA; Holocaust and Genocide MA; International Heritage Management MA (Full-time); International Heritage Management MA (Part-time); Language, Culture and Communication MA; Literature and Culture MA; Literature and Culture MA; Medieval Studies MA; Medieval Studies MA; Military History MA; Modern British Studies MA; Modern British Studies MA; Music (Choral Conducting) MA; Music (Electroacoustic Composition/Sonic Art) MA; Music (Electroacoustic Composition/Sonic Art) MA; Music (Global Popular Musics) MA; Music (Global Popular Musics) MA; Music (Instrumental/Vocal Composition) MA; Music (Instrumental/Vocal Composition) MA; Music (Mixed Composition) MA; Music (Mixed Composition) MA; Music (Musicology) MA; Music (Musicology) MA; Music (Open Pathway with Performance) MA; Music (Open Pathway with Performance) MA; Music (Open Pathway without Performance) MA; Music (Open Pathway without Performance) MA; Music (Performance Practice) MA; Music (Performance Practice) MA; Music (Performance) MA; Music (Performance) MA; Philosophy MA; Philosophy MA; Philosophy of Mind and Cognitive Science MA; Philosophy of Mind and Cognitive Science MA; Philosophy of Religion and Ethics MA; Philosophy of Religion and Ethics MA; Research in Human Geography MSc; Research in Human Geography MSc; Shakespeare Studies MA; Shakespeare Studies MA; Shakespeare and Creativity MA; Shakespeare and Education MA; Shakespeare and Education MA; Shakespeare and Education MA (Full-time); Shakespeare and Education MA (Part-time); Shakespeare and Theatre MA; Shakespeare and Theatre MA; Shakespeare and Theatre MA (Full-time); Shakespeare and Theatre MA (Part-time); Translation Studies MA; Translation Studies MA; Translation Studies MA (Full-time); Translation Studies MA (Part-time); Urban and Regional Planning (with RTPI accreditation) MSc; Urban and Regional Planning (with RTPI accreditation) MSc; West Midlands History MA; World Heritage Studies MA; Financial Economics MSc; Financial Engineering MSc; Financial Management MSc; Industrial Project Management MSc; International Accounting and Finance MSc; International Business MSc; International Business MSc; International Heritage Management MA; International Marketing MSc; International Money and Banking MSc; International Money and Banking MSc; Investments MSc; Management (Entrepreneurship and Innovation Pathway) MSc; Management (Operations Pathway) MSc; Management (Organisational Leadership and Change Pathway) MSc; Management (Strategy Pathway) MSc; Management (with Specialist Pathways in Strategy and Entrepreneurship and Innovation) MSc; Management MSc; Marketing Communications MSc; Marketing MSc; Master of Public Administration (Finance); Master of Public Administration (Finance); Money, Banking and Finance MSc; Money, Banking and Finance MSc; Public Management MSc; Public Management and Leadership Blended MSc; Strategic Marketing and Consulting MSc; Advanced Chemical Engineering MSc; Advanced Chemical Engineering MSc; Advanced Chemical Engineering with Bioprocessing MSc; Advanced Chemical Engineering with Bioprocessing MSc; Advanced Chemical Engineering with Energy MSc; Advanced Chemical Engineering with Energy MSc; Advanced Chemical Engineering with Formulation MSc; Advanced Chemical Engineering with Formulation MSc; Advanced Chemical Engineering with Healthcare Technology MSc; Advanced Chemical Engineering with Healthcare Technology MSc; Advanced Computer Science MSc; Advanced Engineering Management (Construction Management) MSc; Advanced Engineering Management (Construction Management) MSc; Advanced Engineering Management (Operations Management) MSc; Advanced Engineering Management (Operations Management) MSc; Advanced Engineering Management (Project Management) MSc; Advanced Engineering Management (Project Management) MSc; Advanced Engineering Management (Systems Management) MSc; Advanced Engineering Management (Systems Management) MSc; Advanced Engineering Management MSc; Advanced Engineering Management MSc; Advanced Mechanical Engineering MSc; Advanced Mechanical Engineering MSc; Artificial Intelligence and Machine Learning MSc; Civil Engineering MSc; Civil Engineering MSc; Civil Engineering and Management MSc; Civil Engineering and Management MSc; Communications Engineering MSc; Communications Engineering MSc; Computational Neuroscience and Cognitive Robotics MSc; Computational Neuroscience and Cognitive Robotics MSc; Computer Science MSc; Cyber Security MSc; Data Science MSc; Electrical Power Systems MSc; Electrical Power Systems MSc; Electronic and Computer Engineering MSc; Electronic and Computer Engineering MSc; Food Safety, Hygiene and Management MSc; Food Safety, Hygiene and Management MSc; Geotechnical Engineering MSc; Geotechnical Engineering MSc; Geotechnical Engineering and Management MSc; Geotechnical Engineering and Management MSc; Human Computer Interaction MSc; Railway Safety and Control Systems MSc; Railway Safety and Control Systems MSc; Railway Systems Engineering and Integration MSc; Railway Systems Engineering and Integration MSc; Road Management and Engineering MSc; Road Management and Engineering MSc; Robotics MSc; Structural Engineering MSc; Structural Engineering MSc; Advanced Manipulative Physiotherapy MSc; Advanced Practice in Healthcare (International) MSc; Bioinformatics MSc; Bioinformatics MSc; Brain Imaging and Cognitive Neuroscience MSc; Brain Imaging and Cognitive Neuroscience MSc; Clinical Neuropsychiatry MSc; Clinical Neuropsychiatry MSc; Clinical Oncology MSc; Clinical Oncology MSc; Clinical Trials MSc; Clinical Trials MSc; Cognitive Behavioural Therapy MSc; Dental Materials Science MSc; Genomic Medicine MS; Genomic Medicine MS; Health Care Policy and Management MSc; Health Care Policy and Management MSc; Health Economics and Health Policy MSc; Health Economics and Health Policy MSc; Health Research Methods MSc; Health Research Methods MSc; Immunology and Immunotherapy MSc; Mental Health (Youth/Interdisciplinary) MSc; Mental Health (Youth/Interdisciplinary) MSc; Microbiology and Infection MSc; Microbiology and Infection MSc; Molecular Biotechnology MSc; Occupational Health MSc; Occupational Health MSc; Physical Education and Wellbeing MSc; Physiotherapy (Pre-registration) MSc; Psychology MSc; Psychology MSc; Public Health (Global Health) MPH; Public Health (Global Health) MPH; Public Health (Health Technology Assessment) MPH; Public Health (Health Technology Assessment) MPH; Public Health (Statement of Extra Accredited Learning (SEAL)) MPH; Public Health (Statement of Extra Accredited Learning (SEAL)) MPH; Public Health MPH; Public Health MPH; Restorative Dentistry MSc; Restorative Dentistry MSc; Toxicology MSc; Toxicology MSc; Trauma Science MSc; Trauma Science MSc; Air Pollution Management and Control MSc; Air Pollution Management and Control MSc; Applied Mathematics MSc; Applied Meteorology and Climatology MSc; Environmental Health MSc; Environmental Health MSc; Environmental and Natural Resource Economics MSc; Environmental and Natural Resource Economics MSc; Health, Safety and Environmental Management MSc; Health, Safety and Environmental Management MSc; Hydrogeology MSc; Hydrogeology MSc; Materials Science and Engineering MSc; Mathematical Finance MSc; Mathematical Finance MSc; Mathematics, Operational Research, Statistics and Econometrics (MORSE) MSc; Nuclear Decommissioning and Waste Management MSc; Nuclear Decommissioning and Waste Management MSc; Physics and Technology of Nuclear Reactors MSc; Physics and Technology of Nuclear Reactors MSc; Public and Environmental Health Sciences MSc; River Environments and their Management MSc; River Environments and their Management MSc; Advanced Child Protection Studies MSc (Full-time); Advanced Child Protection Studies MSc (Part-time); Africa and Development MA; Africa and Development MA; African Studies MA; African Studies MA; Autism (Adults) MEd; Autism (Children) MEd; Bilingualism in Education MEd; Character Education MA; Commercial Law LLM; Commercial Law LLM; Conflict, Statebuilding and Development MSc; Conflict, Statebuilding and Development MSc; Criminal Law and Criminal Justice LLM; Criminal Law and Criminal Justice LLM; Development Economics MSc; Development Economics MSc; Development Policy and Politics MSc; Development Policy and Politics MSc; Diplomacy MA; Diplomacy MA; Economics MSc; Economics MSc; Education (Comparative and International Perspectives) MA; Education (Inclusion and Disability) MA; Education (Leadership) MA; Education (Social Justice) MA; Education of Learners Multisensory Impairment (Deafblindness) MEd; Education of Learners with Multisensory Impairment (Deafblindness) MEd; Energy and Environmental Law LLM; Exercise and Sports Medicine (Football) MSc; General LLM; General LLM; Global Cooperation and Security MSc; Global Cooperation and Security MSc; Global Energy Technologies and Systems MSc; Global Energy Technologies and Systems MSc; Global Ethics and Justice MSc; Global Ethics and Justice MSc; Health Economics and Econometrics MSc; Human Resource Management MSc; Inclusion and Special Educational Needs MEd; International Commercial Law LLM; International Commercial Law LLM; International Development (Conflict, Security and Development) MSc; International Development (Poverty, Inequality and Development) MSc; International Development MSc; International Economics MSc; International Economics MSc; International Law and Globalisation LLM; International Law and Globalisation LLM; International Law, Ethics and Politics MA; International Law, Ethics and Politics MA; International Law: Crime, Justice and Human Rights LLM; International Law: Crime, Justice and Human Rights LLM; International Political Economy MA; International Political Economy MA; International Relations (Political Psychology) MSc; International Relations (Political Psychology) MSc; International Relations MA; International Relations MA; International Security and Terrorism MA; International Security and Terrorism MA; International Trade Law LLM; International Trade Law LLM; Islamic Studies MA; Islamic Studies MA; Language, Literacies and Dyslexia MEd; Master of Public Administration (Human Resources); Master of Public Administration (Human Resources); Migration Studies MA; Migration Studies MA; Philosophy of Religion and Ethics MA (Full-time); Philosophy of Religion and Ethics MA (Part-time); Physical Education and Wellbeing MSc; Political Psychology of International Relations MSc; Political Psychology of International Relations MSc; Politics MA; Politics MA; Public Administration MPA; Religion, Politics and Society MA; Religion, Politics and Society MA; Social Policy MA; Social Policy MA; Social Research (African Studies) MA; Social Research (Business) MA; Social Research (Business) MA; Social Research (Education) MA; Social Research (Education) MA; Social Research (Local Government and Public Policy) MA; Social Research (Local Government and Public Policy) MA; Social Research (Social Policy) MA; Social Research (Social Policy) MA; Social Research (Social Work and Professional Practice) MA; Social Research (Social Work and Professional Practice) MA; Social Work MA; Social and Political Theory MA; Social and Political Theory MA; Social, Emotional and Behavioural Difficulties MEd; Social, Emotional and Behavioural Difficulties MEd; Sociology MA; Sport Coaching MSc; Sport Coaching MSc; Teachers of Children and Young People with Vision Impairments MEd; Teachers of Children with Hearing Impairment MEd; Teachers of Children with Hearing Impairment MEd; Teaching English to Speakers of Other Languages (TESOL) (Education) MSc; Teaching English to Speakers of Other Languages (TESOL) (Education) MSc; Teaching English to Speakers of Other Languages (TESOL) MA; Teaching English to Speakers of Other Languages (TESOL) MA; Teaching English to Speakers of Other Languages (TESOL) MA; Theology and Religion MA; Theology and Religion MA; Vision Impairments MEd; World Heritage Studies MA"
ESIGELEC Ecole d'ingénieurs généralistes ,,
Auezov South Kazakhstan University (SKU),,
Liaquat University of Medical & Health Sciences,,
Future University Hakodate,,
Hokkaido University,,
University of Riau,,
Fordham University ,"B.A. Degree in Art History; B.A. Degree in Classical Civilization; B.A. Degree in Classical Languages; B.A. Degree in Comparative Literature; B.A. Degree in French Language and Literature; B.A. Degree in German Language and Literature; B.A. Degree in Italian Language and Literature; B.A. Degree in Latin American and Latino Studies; B.A. Degree in Medieval Studies; B.A. Degree in Music; B.A. Degree in Philosophy; B.A. Degree in Spanish Language and Literature; B.A. Degree in Theatre - Design and Production Concentration; B.A. Degree in Theatre - Directing Concentration; B.A. Degree in Theatre - Performance Concentration; B.A. Degree in Theatre - Playwriting Concentration; B.A. Degree in Urban Studies; B.A. Degree in Visual Arts - Architecture; B.A. Degree in Visual Arts - Film and Video; B.A. Degree in Visual Arts - Graphic Design; B.A. Degree in Visual Arts - Painting and Drawing; B.A. Degree in Visual Arts - Photography; B.S. Degree in General Science; Bachelor of Fine Arts (B.F.A.) Degree in dance; Bachelor of Science in Business Administration - Accounting Concentration; Bachelor of Science in Business Administration - Entrepreneurship Concentration; Bachelor of Science in Business Administration - Finance Concentration; Bachelor of Science in Business Administration - Management Systems Concentration; Bachelor of Science in Business Administration - Marketing Concentration; Bachelor of Science in Global Business - Digital media and technology; Bachelor of Science in Global Business - Management, with a focus on health care; Bachelor of Science in Global Business - Marketing, with a focus on consumer insight; Bachelor of Science in Marketing - Advertising Track; Bachelor of Science in Marketing - Cutting-Edge Concentration; Bachelor of Science in Marketing - International Track; Bachelor of Science in Marketing - Market Research Track; Bachelor of Science in Marketing - Product Management Track; B.A. Degree in Computer Science; B.A. Degree in Information Science; B.S. Degree in Computer Science; B.S. Degree in Information Science; Bachelor of Science in Business Administration - Information Systems Concentration; Bachelor of Science in Information Systems - Business Analytics Track; Bachelor of Science in Information Systems - Digital Business Innovation Track; Bachelor of Science in Information Systems - Enterprise Architecture Track; B.A. Degree in Anthropology; B.S. Degree in Integrative Neuroscience - Cell and Molecular Track; B.S. Degree in Integrative Neuroscience - Cognitive Track; B.S. Degree in Integrative Neuroscience - Systems and Computational Track; B.S. Degree in Psychology; B.A. Degree in Mathematics; B.A. Program in Mathematics/Economics; B.S. Degree in Chemistry; B.S. Degree in Engineering Physics - Biomedical Concentration; B.S. Degree in Engineering Physics - Electrical Concentration; B.S. Degree in Engineering Physics - Mechanical Concentration; B.S. Degree in Environmental Science; B.S. Degree in Mathematics - Applied Mathematics; B.S. Degree in Mathematics - Pure Mathematics; B.S. Degree in Applied Accounting and Finance; Bachelor of Science in Finance - Alternative Investments; Bachelor of Science in Finance - Value Investing; Bachelor of Science in Public Accountancy; Bachelor of Science in Public Accounting; B.A. Degree in African and African American studies; B.A. Degree in American Studies; B.A. Degree in Communication and Media Studies - Film Concentration; B.A. Degree in Communication and Media Studies - Journalism Concentration; B.A. Degree in Communication and Media Studies - Media, Culture and Society Concentration; B.A. Degree in Communication and Media Studies - New Media / Participatory Media Concentration; B.A. Degree in Communication and Media Studies - Television / Radio Concentration; B.A. Degree in Economics; B.A. Degree in French Area Studies; B.A. Degree in German Studies; B.A. Degree in International Political Economy; B.A. Degree in Italian Studies; B.A. Degree in Middle East Studies; B.A. Degree in Political Science - American Politics; B.A. Degree in Political Science - Comparative Politics; B.A. Degree in Political Science - International Politics; B.A. Degree in Political Science - Political Theory; B.A. Degree in Religious Studies; B.A. Degree in Sociology; B.A. Degree in Spanish Studies; B.A. Degree in Theology - Biblical Studies; B.A. Degree in Theology - Historical Theology; B.A. Degree in Theology - Systematic Theology; B.A. Degree in Women's Studies; Bachelor of Arts in Social Work; Bachelor of Science in Business Administration - Business Economics Concentration; Bachelor of Science in Global Business - Global finance and business economics",M.S.L. in Fashion Law; M.S.L. in Corporate Compliance
University of Tasmania,Bachelor of Architecture and Built Environments; Bachelor of Arts; Bachelor of Design; Bachelor of Fine Arts; Bachelor of Music; Bachelor of Philosophy; Bachelor of Business; Bachelor of Engineering (Specialisation) (Honours); Bachelor of Information and Communication Technology; Bachelor of Agricultural Science (Honours); Bachelor of Dementia Care; Bachelor of Nursing; Bachelor of Nutrition Science; Bachelor of Pharmacy (Honours); Bachelor of Psychological Science; Bachelor of Science; Bachelor of Applied Science (Marine Engineering); Bachelor of Applied Science (Nautical Science); Bachelor of Marine and Antarctic Science; Bachelor of Adult and Applied Learning; Bachelor of Economics; Bachelor of Education (Health and Physical Education); Bachelor of Education (Primary); Bachelor of Exercise and Sport Science; Bachelor of Global Logistics and Maritime Management; Bachelor of Laws; Bachelor of Media; Bachelor of Social Work (Honours),Master of Architecture; Master of Music Studies; Master of Planning; Master of Finance; Master of Professional Accounting; Master of Information Technology and Systems; Master of Professional Engineering (Specialisation); Master of Advanced Paramedicine (Specialisation); Master of Clinical Pharmacy; Master of Dementia; Master of Laboratory Medicine; Master of Nursing (International); Master of Pharmaceutical Science; Master of Professional Psychology; Master of Psychology (Clinical); Master of Public Health; Master of Economic Geology; Master of Marine and Antarctic Science; Master of Education; Master of Social Work (Qualifying); Master of Strategic Communication; Master of Teaching
Lawrence University,,
Benemerita Universidad Autonoma de Puebla,,
University of Zululand,,
Satbayev University,,
University of Peshawar,,
Bandung State Polytechnic,,
National University of Medical Sciences (NUMS),,
University of Houston,,
Victoria Graduate School of Business,,
EIT InnoEnergy Master School,,
NJSC KIMEP University,,
Ural State University of Economics,,
