University,UG Programs,PG Programs
Gdańsk University of Technology,,
Gdynia Maritime University,,
Nanjing Forestry University,,
Católica Lisbon School of Business and Economics,,
Darmstadt Business School,,
Ivane Javakhishvili Tbilisi State University,,
Université de Constantine 2 - Abdelhamid Mehri,Archaeology; General history; General philosophy; Banks's finance and insurances; Finance and accounting; Financial management; Management; Marketing; Computer Science; Information Technology; Information system; Software engineering; Clinical psychology; General anthropology; Language and communication pathology; Psychology of labour and organizations; School psychology; Archival science; Archival technics; Education and motor skills; Educational psychology; Human resources and sports infrastructures management; Information and documentation technology; International economy; Libraries and documentation centers; Library science and information; Monetary and banking economics; Sociology; Sports training competitive,"Ancient archaeology; Applied philosophy; Arab and Islamic philosophy; Elite sports training; History of the moslem west in the middle ages; Islamic archaeology; Modern Western philosophy and contemporary; Modern history of maghreb; Physical activity and school sports; Prehistoric archaeology; Accounting; Accounting; audit and management control; Networks and Distributed Systems; sciences and technologies of information and communication; Clinical psychology; Psychology of labour, organizations and human resources management; School psychology; Administration of documentary organizations and libraries; Archival; Archival technics; Clinical neurolinguistics; Engineering and Information Technology; Language and communication pathology; Management of libraries and documentation centers; Social and Cultural Anthropology; Sociology of education; Sociology of work and organisation; Urban sociology"
La Trobe University,"Bachelor of Archaeology; Bachelor of Arts; Bachelor of Languages and Linguistics; Bachelor of Planning (Honours); Bachelor of Politics, Philosophy and Economics; Bachelor of Visual Arts; Bachelor of Accounting; Bachelor of Applied Business; Bachelor of Applied Business (Management); Bachelor of Applied Business (Marketing); Bachelor of Business; Bachelor of Business Analytics; Bachelor of Business/Bachelor of Arts; Bachelor of Business/Bachelor of Psychological Science; Bachelor of Commerce/Bachelor of Arts; Bachelor of Applied Cloud Technology; Bachelor of Applied Information Technology; Bachelor of Civil Engineering (Honours); Bachelor of Computer Science; Bachelor of Cybersecurity; Bachelor of Cybersecurity/Bachelor of Commerce; Bachelor of Cybersecurity/Bachelor of Criminology; Bachelor of Cybersecurity/Bachelor of Psychological Science; Bachelor of Engineering Honours (Industrial); Bachelor of Information Technology; Bachelor of Agriculture; Bachelor of Animal and Veterinary Biosciences; Bachelor of Arts/Bachelor of Health Sciences; Bachelor of Biological Sciences; Bachelor of Biomedical Science; Bachelor of Biomedical Science (Medical); Bachelor of Biomedicine; Bachelor of Dental Science (Honours); Bachelor of Exercise Science; Bachelor of Health Information Management; Bachelor of Health Sciences; Bachelor of Nursing (Enrolled Nurse); Bachelor of Nursing (Graduate Entry); Bachelor of Nursing (Pre-registration); Bachelor of Nursing/Bachelor of Midwifery; Bachelor of Nursing/Bachelor of Psychological Science; Bachelor of Occupational Therapy (Honours); Bachelor of Oral Health Science; Bachelor of Oral Health Science (accelerated); Bachelor of Orthoptics (Honours); Bachelor of Paramedic Practice with Honours; Bachelor of Pharmacy (Honours); Bachelor of Physiotherapy Practice (Honours); Bachelor of Podiatry (Honours); Bachelor of Prosthetics and Orthotics (Honours); Bachelor of Psychological Science; Bachelor of Psychology (Honours); Bachelor of Science; Bachelor of Speech Pathology (Honours); Bachelor of Veterinary Nursing; Bachelor of Wildlife and Conservation Biology; Bachelor of Food and Nutrition; Bachelor of Nutrition Science; Bachelor of Nutrition Science (accelerated); Bachelor of Applied Science and Master of Dietetic Practice; Bachelor of Applied Science and Master of Physiotherapy Practice; Bachelor of Applied Science and Master of Speech Pathology; Bachelor of Commerce; Bachelor of Commerce/Bachelor of Biomedicine; Bachelor of Commerce/Bachelor of Computer Science; Bachelor of Commerce/Bachelor of Global Studies; Bachelor of Commerce/Bachelor of Health Sciences; Bachelor of Commerce/Bachelor of Psychological Science; Bachelor of Commerce/Bachelor of Science; Bachelor of Criminology; Bachelor of Criminology/Bachelor of Psychological Science; Bachelor of Early Childhood Education; Bachelor of Early Childhood and Primary Education; Bachelor of Education (Primary); Bachelor of Education (Secondary); Bachelor of Global Studies; Bachelor of Laws (Honours); Bachelor of Laws (Honours) (Graduate Entry); Bachelor of Laws (Honours)/Bachelor of Arts; Bachelor of Laws (Honours)/Bachelor of Biomedicine; Bachelor of Laws (Honours)/Bachelor of Business; Bachelor of Laws (Honours)/Bachelor of Commerce; Bachelor of Laws (Honours)/Bachelor of Criminology; Bachelor of Laws (Honours)/Bachelor of Global Studies; Bachelor of Laws (Honours)/Bachelor of Media and Communication; Bachelor of Laws (Honours)/Bachelor of Psychological Science; Bachelor of Laws (Honours)/Bachelor of Science; Bachelor of Media and Communication; Bachelor of Outdoor and Sustainability Education; Bachelor of Social Work (Honours); Bachelor of Sport Coaching and Development; Bachelor of Sport and Exercise Science; Master of Logistics and Supply Chain Management","Master of Archaeology; Master of Arts; Master of Philosophy; Master of Planning; Master of Visual Arts (Research); Master of Business (Research); Master of Business Administration and Master of Health Administration; Master of Business Analytics; Master of Business Information Systems; Master of Data Science; Master of Extended Professional Accounting; Master of Financial Analysis; Master of International Business; Master of Management; Master of Marketing; Master of Professional Accounting; Master of Artificial Intelligence; Master of Construction and Engineering Management; Master of Cybersecurity; Master of Engineering; Master of Engineering Management; Master of Information Technology; Master of Information and Communication Technology; Master of Internet of Things; Master of Applied Science (Research); Master of Art Therapy; Master of Biotechnology Management; Master of Biotechnology and Bioinformatics; Master of Clinical Audiology; Master of Clinical Family Therapy; Master of Clinical Psychology; Master of Dietetic Practice; Master of Digital Health; Master of Disability Practice; Master of Ergonomics, Safety and Health; Master of Exercise Physiology; Master of Exercise Physiology (accelerated); Master of Health Administration; Master of Health Information Management; Master of Mental Health; Master of Mental Health Nursing; Master of Musculoskeletal Physiotherapy; Master of Nursing; Master of Nursing (Nurse Practitioner); Master of Nursing (Research); Master of Occupational Therapy Practice; Master of Physiotherapy Practice; Master of Professional Psychology; Master of Psychological Science (Research); Master of Public Health and Master of Health Administration; Master of Rehabilitation Counselling and Mental Health; Master of Science; Master of Speech Pathology; Master of Chemical Sciences; Juris Doctor; Master of Education; Master of Education (Research); Master of International Development; Master of International Relations; Master of Laws (Research); Master of Public Health; Master of Social Work (Research); Master of Sport Analytics; Master of Sports and Exercise Physiotherapy; Master of Strength and Conditioning; Master of Teaching (Primary); Master of Teaching (Primary) (accelerated); Master of Teaching (Secondary)"
University of Malta,,
Zhetysu University named after Ilyas Zhansugurov,,
Korea Aerospace University ,,
D’Amore-McKim School of Business,,
Majmaah Universiyty,,
The York Management School,,
Hunan University ,,
Goldey-Beacom College,,
Catholic University in Zimbabwe,,
"Universidade Politécnica, Mozambique",,
Centro de Estudios Financieros,,
University of York,"BA (Hons) Archaeology; BA (Hons) Archaeology and Heritage; BA (Hons) Curating and Art History; BA (Hons) Curating and Art History (with a year abroad); BA (Hons) English; BA (Hons) English Language and Linguistics; BA (Hons) English in Education; BA (Hons) English/History; BA (Hons) English/History of Art; BA (Hons) English/Linguistics; BA (Hons) English/Philosophy; BA (Hons) English/Politics; BA (Hons) French and German Language (with a year abroad); BA (Hons) French and Italian Language (with a year abroad); BA (Hons) French and Linguistics (with a year abroad); BA (Hons) French and Spanish Language (with a year abroad); BA (Hons) German and Italian Language (with a year abroad); BA (Hons) German and Linguistics (with a year abroad); BA (Hons) German and Spanish Language (with a year abroad); BA (Hons) Historical Archaeology; BA (Hons) History; BA (Hons) History of Art; BA (Hons) History of Art (with a year abroad); BA (Hons) History/Economics; BA (Hons) History/History of Art; BA (Hons) History/Philosophy; BA (Hons) History/Politics; BA (Hons) Human Geography and Environment; BA (Hons) Human Geography and Environment (with a placement year); BA (Hons) Italian and Linguistics (with a year abroad); BA (Hons) Italian and Spanish Language (with a year abroad); BA (Hons) Linguistics; BA (Hons) Linguistics with French; BA (Hons) Linguistics with German; BA (Hons) Linguistics with Italian; BA (Hons) Linguistics with Spanish; BA (Hons) Music; BA (Hons) Music and Sound Recording; BA (Hons) Philosophy; BA (Hons) Philosophy and Linguistics; BA (Hons) Philosophy and Politics; BA (Hons) Philosophy, Politics and Economics; BA (Hons) Philosophy/Sociology; BA (Hons) Spanish and Linguistics (with a year abroad); BA (Hons) Theatre: Writing, Directing and Performance; BEng (Hons) Music Technology Systems; BEng (Hons) Music Technology Systems (with a Foundation Year); BSc (Hons) Archaeology; BSc (Hons) Bioarchaeology; BSc (Hons) Film and Television Production; MEng (Hons) Music Technology Systems; BA (Hons) Business and Management; BA (Hons) Business and Management (with a year in industry); BA (Hons) Business of the Creative Industries; BSc (Hons) Accounting, Business Finance and Management; BSc (Hons) Accounting, Business Finance and Management (with a year in industry); BSc (Hons) Business and Management; BSc (Hons) Business and Management (with a year in industry); BSc (Hons) Finance, Operations Research, Management and Statistics; BSc (Hons) Finance, Operations Research, Management and Statistics (with a year in industry); BSc (Hons) Marketing; BSc (Hons) Marketing (with a year in industry); BEng (Hons) Electronic Engineering; BEng (Hons) Electronic Engineering with Business Management; BEng (Hons) Electronic Engineering with Music Technology Systems; BEng (Hons) Electronic Engineering with Nanotechnology; BEng (Hons) Electronic Engineering with a Foundation Year; BEng (Hons) Electronic and Communication Engineering; BEng (Hons) Electronic and Computer Engineering; BEng (Hons) Electronic and Electrical Engineering; BEng (Hons) Engineering; BEng/BSc (Hons) Computer Science; BEng/BSc (Hons) Computer Science (with a year in industry); BEng/BSc (Hons) Computer Science with Artificial Intelligence; BEng/BSc (Hons) Computer Science with Artificial Intelligence (with a year in industry); BEng/BSc (Hons) Computer Science with Cyber Security; BEng/BSc (Hons) Computer Science with Cyber Security (with a year in industry); BSc (Hons) Computer Science and Mathematics; BSc (Hons) Computer Science and Mathematics (with a year in industry); MEng (Hons) Computer Science; MEng (Hons) Computer Science (with a year in industry); MEng (Hons) Computer Science with Artificial Intelligence; MEng (Hons) Computer Science with Artificial Intelligence (with a year in industry); MEng (Hons) Computer Science with Cyber Security; MEng (Hons) Computer Science with Cyber Security (with a year in industry); MEng (Hons) Electronic Engineering; MEng (Hons) Electronic Engineering with Business Management; MEng (Hons) Electronic Engineering with Music Technology Systems; MEng (Hons) Electronic Engineering with Nanotechnology; MEng (Hons) Electronic and Communication Engineering; MEng (Hons) Electronic and Computer Engineering; MEng (Hons) Electronic and Electrical Engineering; MEng (Hons) Engineering; MEng (Hons) Micro-mechanical Engineering; MEng (Hons) Robotic Engineering; BA (Hons) Midwifery Practice; BSc (Hons) Biochemistry; BSc (Hons) Biology; BSc (Hons) Biomedical Sciences; BSc (Hons) Biotechnology and Microbiology; BSc (Hons) Genetics; BSc (Hons) Molecular Cell Biology; BSc (Hons) Nursing (Adult); BSc (Hons) Nursing (Child); BSc (Hons) Nursing (Mental Health); BSc (Hons) Psychology; BSc (Hons) Psychology in Education; BSc (Hons) in Medical Sciences (Biomedical Sciences); BSc (Hons) in Medical Sciences (Immunology and Infection); BSc (Hons) in Medical Sciences (Neuroscience); MBBS Medicine; MBBS Medicine with a Gateway Year; MBiochem (Hons) Biochemistry; MBiol (Hons) Biology; MBiol (Hons) Biotechnology and Microbiology; MBiol (Hons) Genetics; MBiol (Hons) Molecular Cell Biology; MBiomedSci (Hons) Biomedical Sciences; MEng (Hons) Medical Engineering; MNurs (Hons) Masters in Nursing (Adult); MNurs (Hons) Masters in Nursing (Child); MNurs (Hons) Masters in Nursing (Mental Health); MSci (Hons) Psychology; BA/BSc (Hons) Mathematics and Philosophy; BSc (Hons) Actuarial Science; BSc (Hons) Actuarial Science (with a year in industry); BSc (Hons) Chemistry; BSc (Hons) Chemistry, Biological and Medicinal Chemistry; BSc (Hons) Chemistry, Green Principles and Sustainable Processes; BSc (Hons) Chemistry, the Atmosphere and the Environment; BSc (Hons) Ecology; BSc (Hons) Environment, Economics and Ecology; BSc (Hons) Environment, Economics and Ecology (with a placement year); BSc (Hons) Environmental Geography; BSc (Hons) Environmental Geography (with a placement year); BSc (Hons) Environmental Science; BSc (Hons) Environmental Science (with a placement year); BSc (Hons) Mathematics; BSc (Hons) Mathematics (with a year in Europe); BSc (Hons) Mathematics and Finance; BSc (Hons) Mathematics and Physics; BSc (Hons) Mathematics and Physics (with a year in Europe); BSc (Hons) Mathematics and Statistics; BSc (Hons) Natural Sciences specialising in Archaeology, Biology or Environment; BSc (Hons) Natural Sciences specialising in Biology, Chemistry or Physics; BSc (Hons) Natural Sciences specialising in Chemistry, Mathematics or Physics; BSc (Hons) Natural Sciences specialising in Mathematical Bioscience; BSc (Hons) Natural Sciences specialising in Neuroscience; BSc (Hons) Physics; BSc (Hons) Physics (with a foundation year); BSc (Hons) Physics (with a year abroad); BSc (Hons) Physics (with a year in industry); BSc (Hons) Physics with Astrophysics; BSc (Hons) Physics with Astrophysics (with a year abroad); BSc (Hons) Physics with Astrophysics (with a year in industry); BSc (Hons) Physics with Philosophy; BSc (Hons) Physics with Philosophy (with a year abroad); BSc (Hons) Theoretical Physics; BSc (Hons) Theoretical Physics (with a year abroad); BSc (Hons) Theoretical Physics (with a year in industry); MBiol (Hons) Ecology; MChem (Hons) Chemistry (with a year abroad); MChem (Hons) Chemistry (with a year in York); MChem (Hons) Chemistry (with a year in industry); MChem (Hons) Chemistry, Biological and Medicinal Chemistry (with a year abroad); MChem (Hons) Chemistry, Biological and Medicinal Chemistry (with a year in York); MChem (Hons) Chemistry, Biological and Medicinal Chemistry (with a year in industry); MChem (Hons) Chemistry, Green Principles and Sustainable Processes (with a year abroad); MChem (Hons) Chemistry, Green Principles and Sustainable Processes (with a year in York); MChem (Hons) Chemistry, Green Principles and Sustainable Processes (with a year in industry); MChem (Hons) Chemistry, the Atmosphere and the Environment (with a year abroad); MChem (Hons) Chemistry, the Atmosphere and the Environment (with a year in York); MChem (Hons) Chemistry, the Atmosphere and the Environment (with a year in industry); MEnv (Hons) Environment, Economics and Ecology; MEnv (Hons) Environment, Economics and Ecology (with a placement year); MEnv (Hons) Environmental Geography; MEnv (Hons) Environmental Geography (with a placement year); MEnv (Hons) Environmental Science; MEnv (Hons) Environmental Science (with a placement year); MMath (Hons) Mathematics; MMath (Hons) Maths and Computer Science; MMath (Hons) Maths and Computer Science (with a year in industry); MMath/MPhys (Hons) Mathematics and Physics; MPhys (Hons) Physics; MPhys (Hons) Physics (with a year abroad); MPhys (Hons) Physics (with a year in industry); MPhys (Hons) Physics with Astrophysics; MPhys (Hons) Physics with Astrophysics (with a year abroad); MPhys (Hons) Physics with Astrophysics (with a year in industry); MPhys (Hons) Physics with Philosophy; MPhys (Hons) Theoretical Physics; MPhys (Hons) Theoretical Physics (with a year abroad); MPhys (Hons) Theoretical Physics (with a year in industry); MSci (Hons) Natural Sciences specialising in Archaeology, Biology or Environment; MSci (Hons) Natural Sciences specialising in Biology, Chemistry or Physics; MSci (Hons) Natural Sciences specialising in Chemistry, Mathematics or Physics; MSci (Hons) Natural Sciences specialising in Mathematical Bioscience; MSci (Hons) Natural Sciences specialising in Neuroscience; BA (Hons) Criminology; BA (Hons) Economics and Philosophy; BA (Hons) Economics and Politics; BA (Hons) Education; BA (Hons) Global Development; BA (Hons) International Relations; BA (Hons) International Relations (with a year in industry); BA (Hons) Politics; BA (Hons) Politics (with a year in industry); BA (Hons) Politics with International Relations; BA (Hons) Politics with International Relations (with a year in industry); BA (Hons) Social Policy; BA (Hons) Social Policy, Crime and Criminal Justice; BA (Hons) Social and Political Sciences; BA (Hons) Social and Political Sciences with Philosophy; BA (Hons) Sociology; BA (Hons) Sociology with Criminology; BA (Hons) Sociology with Social Psychology; BA (Hons) Sociology/Education; BSc (Hons) Economics; BSc (Hons) Economics and Econometrics; BSc (Hons) Economics and Finance; BSc (Hons) Economics and Mathematics; BSc (Hons) Economics, Econometrics and Finance; BSc (Hons) Interactive Media; International Human Rights Law; LLB (Hons) Law; LLB (Hons) Law (Senior Status); LLB (Hons) Law and Criminology; MSocW (Hons) Social Work","Analytic Theology; Analytic Theology (2 years part-time); Applied Ethics and Governance of Data Privacy; Applied Ethics and Governance of Data Privacy; Historic Buildings; Historic Buildings (2 years part-time); Historic Buildings (2 years part-time); Historic Buildings (3 years part-time); Historic Buildings (3 years part-time); MA Applied Linguistics; MA Applied Linguistics for English Language Teaching; MA Applied Linguistics for Language Teaching; MA Community Music; MA Community Music (2 years part-time); MA Community Music (3 years part-time); MA Conservation of Historic Buildings; MA Conservation of Historic Buildings (2 years part-time); MA Conservation of Historic Buildings (3 years part-time); MA Contemporary History and International Politics; MA Contemporary History and International Politics; MA Cultural Heritage Management; MA Cultural Heritage Management (2 years part-time); MA Cultural Heritage Management (3 years part-time); MA Culture and Thought after 1945; MA Culture and Thought after 1945; MA Digital Media and Culture; MA Digital Media and Culture (2 years part-time); MA Early Modern History; MA Early Modern History; MA Early Prehistory and Human Origins; MA Early Prehistory and Human Origins (2 years part-time); MA Early Prehistory and Human Origins (3 years part-time); MA Eighteenth Century Studies; MA Eighteenth Century Studies; MA English Literary Studies; MA English Literary Studies; MA Field Archaeology; MA Field Archaeology (2 years part-time); MA Field Archaeology (3 years part-time); MA Film and Literature; MA Film and Literature; MA Film and Television Production with Cinematography; MA Film and Television Production with Directing; MA Film and Television Production with Editing; MA Film and Television Production with Producing; MA Film and Television Production with Sound; MA Funerary Archaeology; MA Funerary Archaeology (2 years part-time); MA Funerary Archaeology (3 years part-time); MA Historical Archaeology; MA Historical Archaeology (2 years part-time); MA Historical Archaeology (3 years part-time); MA Historical Studies; MA Historical Studies (2 years part-time); MA History of Art; MA History of Art; MA History of Art (Architectural History and Theory); MA History of Art (Architectural History and Theory); MA History of Art (British Art); MA History of Art (British Art); MA History of Art (Medieval Art and Medievalisms); MA History of Art (Medieval Art and Medievalisms); MA History of Art (Modern and Contemporary Art); MA History of Art (Modern and Contemporary Art); MA International Conservation Studies; MA International Conservation Studies (2 years part-time); MA International Conservation Studies (3 years part-time); MA Iron Age and Celtic Archaeology; MA Iron Age and Celtic Archaeology (2 years part-time); MA Iron Age and Celtic Archaeology (3 years part-time); MA Islamic Art and Cultures; MA Linguistics; MA Literature in the Creative and Cultural Industries; MA Literature in the Creative and Cultural Industries (2 years part-time); MA Literature of the Romantic Period, 1775-1832; MA Literature of the Romantic Period, 1775-1832; MA Management in the Creative and Cultural Industries; MA Material Culture and Experimental Archaeology; MA Material Culture and Experimental Archaeology (2 years part-time); MA Material Culture and Experimental Archaeology (3 years part-time); MA Medical History and Humanities; MA Medical History and Humanities; MA Medieval Archaeology; MA Medieval Archaeology (2 years part-time); MA Medieval Archaeology (3 years part-time); MA Medieval History; MA Medieval History; MA Medieval Literatures and Languages; MA Medieval Literatures and Languages; MA Medieval Studies; MA Medieval Studies; MA Mesolithic Archaeology; MA Mesolithic Archaeology (2 years part-time); MA Mesolithic Archaeology (3 years part-time); MA Modern History; MA Modern History; MA Museum Studies; MA Museum Studies (2 years part-time); MA Museum Studies (3 years part-time); MA Music (Composition pathway); MA Music (Composition pathway); MA Music (English Church Music pathway); MA Music (English Church Music pathway); MA Music (Music Psychology pathway); MA Music (Music Psychology pathway); MA Music Education: Group Teaching and Leadership; MA Music Education: Group Teaching and Leadership (2 year part-time); MA Music Education: Instrumental and Vocal Teaching; MA Music Education: Instrumental and Vocal Teaching; MA Music Performance: Historical Performance Practices; MA Music Performance: Historical Performance Practices (2 years part-time); MA Music Performance: Piano Studies; MA Music Performance: Piano Studies (2 years part-time); MA Music Performance: Solo Voice Ensemble Singing; MA Music Performance: Solo Voice Ensemble Singing (2 years part-time); MA Music Performance: Vocal Studies; MA Music Performance: Vocal Studies (2 years part-time); MA Music Production and Audio Cultures; MA Music Production and Audio Cultures (2 years part-time); MA Music, Management and Marketing; MA Music, Management and Marketing (2 years part-time); MA Music: Composition; MA Music: Composition (2 years part-time); MA Musicology; MA Musicology (2 years part-time); MA Philosophy; MA Philosophy; MA Philosophy of Artificial Intelligence; MA Philosophy of Artificial Intelligence (2 years part-time); MA Poetry and Poetics; MA Poetry and Poetics; MA Political and Legal Philosophy (2 years part-time); MA Psycholinguistics; MA Psycholinguistics; MA Public History; MA Public History; MA Queer Studies; MA Renaissance Literature 1500-1700; MA Renaissance Literature 1500-1700; MA Renaissance and Early Modern Studies; MA Renaissance and Early Modern Studies; MA Roman Archaeology; MA Roman Archaeology; MA Roman Archaeology (2 years part-time); MA Roman Archaeology (2 years part-time); MA Roman Archaeology (3 years part-time); MA Roman Archaeology (3 years part-time); MA Stained Glass Conservation and Heritage Management; MA Theatre-Making; MA Theatre-Making; MA Translating, Interpreting and Applied Technologies; MA Victorian Literature and Culture; MA Victorian Literature and Culture; MSc Artificial Intelligence for the Creative Industries; MSc Artificial Intelligence for the Creative Industries (2 years part-time); MSc Audio and Music Technology; MSc Bioarchaeology; MSc Bioarchaeology (2 years part-time); MSc Bioarchaeology (3 years part-time); MSc Digital Archaeology; MSc Digital Archaeology (2 years part-time); MSc Digital Archaeology (3 years part-time); MSc Digital Heritage; MSc Digital Heritage (2 years part-time); MSc Digital Heritage (3 years part-time); MSc Early Prehistory and Human Origins; MSc Early Prehistory and Human Origins (2 years part-time); MSc Early Prehistory and Human Origins (3 years part-time); MSc Film and Television Production with Sound; MSc Forensic Speech Science; MSc Funerary Archaeology; MSc Funerary Archaeology (2 years part-time); MSc Funerary Archaeology (3 years part-time); MSc Linguistics; MSc Linguistics (2 years part-time); MSc Material Culture and Experimental Archaeology; MSc Material Culture and Experimental Archaeology (2 years part-time); MSc Material Culture and Experimental Archaeology (3 years part-time); Accounting and Finance; Business Administration; Finance, Leadership and Management; MSc Accounting and Management; MSc Corporate Finance; MSc Finance and Investments; MSc Finance and Management; MSc Financial Engineering; MSc Global Marketing; MSc International Business; MSc International Business and Strategic Management; MSc International Strategic Management; MSc Management; MSc Project Analysis, Finance and Investment; MSc in Finance, Leadership and Management; MSc in Innovation, Leadership and Management; MSc in Innovation, Leadership and Management (2 years part-time, online); MSc in International Business, Leadership and Management; MSc in International Business, Leadership and Management (2 years part-time, online); MEng (Hons) Engineering with Renewable Energy; MSc Advanced Computer Science; MSc Artificial Intelligence; MSc Biotechnology; MSc Communications Engineering; MSc Computer Science; MSc Computer Science with Artificial Intelligence; MSc Computer Science with Cyber Security; MSc Computer Science with Data Analytics; MSc Cyber Security; MSc Digital Systems Engineering; MSc Embedded Wireless Systems; MSc Engineering Management; MSc Human-Centred Interactive Technologies; MSc Intelligent Robotics; MSc Safety Critical Systems Engineering; MSc Safety Critical Systems Engineering (2 years part-time); MSc Safety Critical Systems Engineering (3 years part-time); Bioinformatics; Biomedical Sciences; MPH Public Health; MPH Public Health; MSc Advanced Clinical Practice; MSc Cognitive Neuroscience; MSc Development, Disorders and Clinical Practice; MSc Developmental Cognitive Neuroscience; MSc Health Economics; MSc Health Research; MSc Health Research (2 years part-time); MSc International Humanitarian Affairs (2 years part-time, online); MSc Mental Health Research; MSc Nursing (Adult); MSc Nursing (Mental Health); MSc Psychology in Education; MSc Zooarchaeology; MSc Zooarchaeology (2 years part-time); MSc Zooarchaeology (3 years part-time); MSc in Clinical Anatomy; MSc in Clinical Anatomy (2 years part-time); MSc in Clinical Anatomy (3 years part-time); MSc in Clinical Anatomy and Education; MSc in Clinical Anatomy and Education (2 years part-time); MSc in Clinical Anatomy and Education (3 years part-time); MSc in Pharmacology and Drug Development; MSc in Pharmacology and Drug Development; MSc in Physician Associate Studies; Psychology of Mental Health; MA Sustainability Studies; MA Sustainability Studies (2 years part-time); MA Sustainability Studies (3 years part-time); MSc Corporate Sustainability and Environmental Management; MSc Data Science; MSc Environmental Economics and Environmental Management; MSc Environmental Science and Management; MSc Fusion Energy; MSc Fusion Energy; MSc Green Chemistry and Sustainable Industrial Technology; MSc Mathematical Finance; MSc Mathematical Finance (18 months part-time, online); MSc Mathematical Finance (36 months part-time, online); MSc Mathematical Finance (online) (18 months part-time); MSc Mathematical Finance (online) (36 months part-time); MSc Mathematical Sciences; MSc Sustainability Science; MSc Sustainability Science; MSc Sustainability Science (2 years part-time); MSc Sustainability Science (2 years part-time); MSc Sustainability Science (3 years part-time); MSc Sustainable Business, Environment and Society; MSc Sustainable Business, Environment and Society (dual degree); Environmental Sustainability Education and Communication; International Relations and Comparative Politics; International Relations and Global Ethics; International Relations and Human Rights; LLM Art Law; LLM International Corporate and Commercial Law; LLM International Human Rights Law and Practice; LLM International Human Rights Law and Practice; LLM Law; LLM Law; LLM Law (Juris Doctor); LLM Legal and Political Theory; LLM Legal and Political Theory; MA Applied Human Rights; MA Applied Human Rights; MA Comparative and International Social Work; MA Comparative and International Social Work; MA Criminology and Social Research; MA Criminology and Social Research; MA Culture, Society and Globalisation; MA Culture, Society and Globalisation; MA Education; MA Global Literature and Culture; MA Global Literature and Culture; MA Global Public Policy and International Business; MA Global Public Policy and International Business (2 years part-time); MA Global and International Citizenship Education; MA International Political Economy: Critical Theories, Issues and Conflicts; MA International Political Economy: Critical Theories, Issues and Conflicts; MA International Relations; MA International Relations; MA Modern and Contemporary Literature and Culture; MA Modern and Contemporary Literature and Culture; MA Peace and Conflict Studies; MA Peace and Conflict Studies (2 year part-time); MA Political Theory; MA Political Theory; MA Public Administration and Public Policy; MA Public Administration and Public Policy; MA Public Policy and Management (online); MA Social Justice and Education; MA Social Media and Social Research; MA Social Media and Social Research; MA Social Research; MA Social Research; MA Social Work; MA Social and Public Policy (Online); MA Teaching English to Speakers of Other Languages; MA Women's Studies; MA Women's Studies; MA Women's Studies (Humanities); MA Women's Studies (Humanities); MA Women's and Gender Studies (GEMMA); MA Women, Violence and Conflict; MA Women, Violence and Conflict; MPA Comparative Applied Social and Public Policy, Evaluation and Research; MPA Public Administration; MPA Public Administration; MPA Public Administration (online); MPA Public Administration - International Development; MPA Public Administration - International Development; MPA Public Administration - International Development (Online); MRes Social Work; MRes Social Work; MSc Development Economics and Emerging Markets; MSc Econometrics and Economics; MSc Economic Evaluation for Health Technology Assessment (distance learning); MSc Economics; MSc Economics and Public Policy; MSc Financial Economics; MSc Human Resource Management; MSc International Humanitarian Affairs (online); MSc Mental Health and Wellbeing in Education; MSc Social Media and Interactive Technologies; MSc Social Media and Management; MSc Statistics and Computational Finance; MSc in Health Professions Education; Social and Public Policy; Social and Public Policy"
Johns Hopkins University,B.A. in Archaeology; B.A. in Classics; B.A. in English; B.A. in German; B.A. in Hebrew; B.A. in History; B.A. in History of Art; B.A. in Italian; B.A. in Mathematics; B.A. in Media Literacy; B.A. in Philosophy; B.A. in Physics and Astronomy; B.A. in Portuguese; B.A. in Spanish; B.S. in Neuroscience; B.S. in Physics and Astronomy; Bachelor of Arts in Geography; Bachelor of Music; Bachelor of Music in Recording Arts and Sciences; Bachelor of Science in Environmental Engineering; Combined Degree of B.A./M.A. in Classics; Combined Degree of B.A./M.A. in History; Combined Degree of B.A./M.A. in Mathematics; Combined Degree of B.A./M.A. in World History Program; B.A. in Electrical Engineering; B.A. in History of Science and Technology; B.S. in Civil Engineering; B.S. in Computer Engineering; B.S. in Electrical Engineering; B.S. in Engineering Mechanics; B.S. in Mechanical Engineering; Bachelor of Arts in Computer Science; Combined Degree of BS/MSE in Robotics; B.A. in Africana Studies; B.A. in Anthropology; B.A. in Behavioral Biology; B.A. in Biology; B.A. in Biophysics; B.A. in Cognitive Science; B.A. in Psychological and Brain Sciences; B.S. in Biology; B.S. in Chemical and Biomolecular Engineering; Bachelor of Science in Biomedical Engineering; Combined Degree of BA/ MSPH in Health Policy; B.A. in Earth and Planetary Sciences; B.S. in Materials Science and Engineering; Bachelor of Arts in Applied Mathematics and Statistics; Bachelor of Arts in Chemistry; Bachelor of Arts in General Engineering; Bachelor of Science in Applied Mathematics and Statistics; B.A. Degree in Near Eastern Studies; B.A. in East Asian Studies; B.A. in Economics; B.A. in Film and Media Studies; B.A. in French; B.A. in International Studies; B.A. in Political Science; B.A. in Sociology; B.A. in Writing Seminars; Bachelor of Music in Music Education,
University of Karachi,,
Fachhochschule Gießen-Friedberg,,
St. Cloud State University,,
"École Nationale Supérieure des Beaux-Arts, Paris",,
Pratt Institute,,
