University,Year,Rank
Belarusian National Technical University (BNTU),2020 #801-1000,#801-1000
Belarusian National Technical University (BNTU),2021 #801-1000,#801-1000
Belarusian National Technical University (BNTU),2022 #751-800,#751-800
Belarusian National Technical University (BNTU),2023 #751-800,#751-800
Belarusian National Technical University (BNTU),2024 #801-850,#801-850
Kwangwoon University ,2023 #=198,#=198
Kwangwoon University ,2024 #=208,#=208
California Polytechnic State University,2023 #1201-1400,#1201-1400
California Polytechnic State University,2024 #1201-1400,#1201-1400
Bharathidasan University,2024 #=73,#=73
University of Santo Tomas,2012 #601+,#601+
University of Santo Tomas,2014 # 701+,# 701+
University of Santo Tomas,2015 # 701+,# 701+
University of Santo Tomas,2016 #701+,#701+
University of Santo Tomas,2017 #701+,#701+
University of Santo Tomas,2018 #801-1000,#801-1000
University of Santo Tomas,2019 #801-1000,#801-1000
University of Santo Tomas,2020 #801-1000,#801-1000
University of Santo Tomas,2021 #801-1000,#801-1000
University of Santo Tomas,2022 #801-1000,#801-1000
University of Santo Tomas,2023 #801-1000,#801-1000
University of Santo Tomas,2024 #801-850,#801-850
Universidad de los Andes - Chile,2020 #801-1000,#801-1000
Universidad de los Andes - Chile,2021 #801-1000,#801-1000
Universidad de los Andes - Chile,2022 #801-1000,#801-1000
Universidad de los Andes - Chile,2023 #801-1000,#801-1000
Universidad de los Andes - Chile,2024 #951-1000,#951-1000
Universidad Modelo,2015 #301+,#301+
Universidad Modelo,2016 #301+,#301+
HHL Leipzig Graduate School of Management,2018 #63,#63
HHL Leipzig Graduate School of Management,2019 #65,#65
HHL Leipzig Graduate School of Management,2020 #67,#67
HHL Leipzig Graduate School of Management,2021 #81,#81
HHL Leipzig Graduate School of Management,2022 #67,#67
HHL Leipzig Graduate School of Management,2023 #62,#62
HHL Leipzig Graduate School of Management,2024 #=72,#=72
Indiana University of Pennsylvania,2020 #251-300,#251-300
Indiana University of Pennsylvania,2021 #251-300,#251-300
Indiana University of Pennsylvania,2021 #301-350,#301-350
Indiana University of Pennsylvania,2022 #301-320,#301-320
Indiana University of Pennsylvania,2023 #301-330,#301-330
Escuela Superior de Administracion Pública (ESAP),2024 #=269,#=269
National Cheng Kung University (NCKU),2012 #=271,#=271
National Cheng Kung University (NCKU),2014 #247,#247
National Cheng Kung University (NCKU),2015 #232,#232
National Cheng Kung University (NCKU),2016 #224,#224
National Cheng Kung University (NCKU),2017 #=241,#=241
National Cheng Kung University (NCKU),2018 #222,#222
National Cheng Kung University (NCKU),2019 #234,#234
National Cheng Kung University (NCKU),2020 #225,#225
National Cheng Kung University (NCKU),2021 #234,#234
National Cheng Kung University (NCKU),2022 #=252,#=252
National Cheng Kung University (NCKU),2023 #=224,#=224
National Cheng Kung University (NCKU),2024 #228,#228
University of Basel,2012 #121,#121
University of Basel,2014 #110,#110
University of Basel,2015 #=116,#=116
University of Basel,2016 #=139,#=139
University of Basel,2017 #=141,#=141
University of Basel,2018 #=149,#=149
University of Basel,2019 #=160,#=160
University of Basel,2020 #151,#151
University of Basel,2021 #149,#149
University of Basel,2022 #=138,#=138
University of Basel,2023 #136,#136
University of Basel,2024 #=124,#=124
GITAM University,2024 #1201+,#1201+
University of Salford,2012 #551- 600,#551- 600
University of Salford,2014 #651-700,#651-700
University of Salford,2015 # 701+,# 701+
University of Salford,2016 #651-700,#651-700
University of Salford,2017 #701+,#701+
University of Salford,2018 #751-800,#751-800
University of Salford,2019 #751-800,#751-800
University of Salford,2020 #801-1000,#801-1000
University of Salford,2021 #801-1000,#801-1000
University of Salford,2022 #801-1000,#801-1000
University of Salford,2023 #801-1000,#801-1000
University of Salford,2024 #851-900,#851-900
SeoKyeong University ,2016 #301-350,#301-350
SeoKyeong University ,2019 #451-500,#451-500
SeoKyeong University ,2021 #601+,#601+
SeoKyeong University ,2022 #601-650,#601-650
SeoKyeong University ,2023 #701-750,#701-750
Universitas Muhammadiyah Yogyakarta,2024 #1201-1400,#1201-1400
DePaul University,2014 #151-200,#151-200
DePaul University,2023 #501-550,#501-550
Urmia University,2024 #=143,#=143
Academy of Performing Arts in Prague,2016 #51-100,#51-100
Academy of Performing Arts in Prague,2021 #51-100,#51-100
Academy of Performing Arts in Prague,2022 #51-100,#51-100
Academy of Performing Arts in Prague,2023 #51-100,#51-100
Goethe-University Frankfurt am Main,2012 #=201,#=201
Goethe-University Frankfurt am Main,2014 #208,#208
Goethe-University Frankfurt am Main,2015 #217,#217
Goethe-University Frankfurt am Main,2016 #=243,#=243
Goethe-University Frankfurt am Main,2017 #=264,#=264
Goethe-University Frankfurt am Main,2018 #=254,#=254
Goethe-University Frankfurt am Main,2019 #=279,#=279
Goethe-University Frankfurt am Main,2020 #291,#291
Goethe-University Frankfurt am Main,2021 #311,#311
Goethe-University Frankfurt am Main,2022 #=340,#=340
Goethe-University Frankfurt am Main,2023 #=328,#=328
Goethe-University Frankfurt am Main,2024 #=302,#=302
Université de Montpellier,2016 #=376,#=376
Université de Montpellier,2017 #=327,#=327
Université de Montpellier,2018 #381,#381
Université de Montpellier,2019 #=422,#=422
Université de Montpellier,2020 #498,#498
Université de Montpellier,2021 #511-520,#511-520
Université de Montpellier,2022 #521-530,#521-530
Université de Montpellier,2023 #501-510,#501-510
Université de Montpellier,2024 #=382,#=382
Université catholique de Louvain (UCLouvain),2012 #127,#127
Université catholique de Louvain (UCLouvain),2014 #138,#138
Université catholique de Louvain (UCLouvain),2015 #154,#154
Université catholique de Louvain (UCLouvain),2016 #=149,#=149
Université catholique de Louvain (UCLouvain),2017 #154,#154
Université catholique de Louvain (UCLouvain),2018 #153,#153
Université catholique de Louvain (UCLouvain),2019 #165,#165
Université catholique de Louvain (UCLouvain),2020 #167,#167
Université catholique de Louvain (UCLouvain),2021 #189,#189
Université catholique de Louvain (UCLouvain),2022 #188,#188
Université catholique de Louvain (UCLouvain),2023 #=195,#=195
Université catholique de Louvain (UCLouvain),2024 #=180,#=180
University of Minnesota Twin Cities,2012 #104,#104
University of Minnesota Twin Cities,2014 #=102,#=102
University of Minnesota Twin Cities,2015 #119,#119
University of Minnesota Twin Cities,2016 #123,#123
University of Minnesota Twin Cities,2017 #137,#137
University of Minnesota Twin Cities,2018 #163,#163
University of Minnesota Twin Cities,2019 #=156,#=156
University of Minnesota Twin Cities,2020 #156,#156
University of Minnesota Twin Cities,2021 #177,#177
University of Minnesota Twin Cities,2022 #=186,#=186
University of Minnesota Twin Cities,2023 #=185,#=185
University of Minnesota Twin Cities,2024 #195,#195
University of Canberra,2014 #601-650,#601-650
University of Canberra,2015 #651-700,#651-700
University of Canberra,2016 #551-600,#551-600
University of Canberra,2017 #551-600,#551-600
University of Canberra,2018 #551-600,#551-600
University of Canberra,2019 #601-650,#601-650
University of Canberra,2020 #484,#484
University of Canberra,2021 #456,#456
University of Canberra,2022 #=436,#=436
University of Canberra,2023 #511-520,#511-520
University of Canberra,2024 #=421,#=421
Haute Ecole d'art et de design de Genève (HEAD),2015 #51-100,#51-100
Haute Ecole d'art et de design de Genève (HEAD),2018 #101-150,#101-150
Haute Ecole d'art et de design de Genève (HEAD),2019 #48,#48
Haute Ecole d'art et de design de Genève (HEAD),2020 #51-100,#51-100
Haute Ecole d'art et de design de Genève (HEAD),2021 #51-100,#51-100
Haute Ecole d'art et de design de Genève (HEAD),2022 #51-100,#51-100
Haute Ecole d'art et de design de Genève (HEAD),2023 #51-100,#51-100
Universidade Federal do Maranhão,2024 #=154,#=154
Université Lille 2 Droit et Santé,2012 #601+,#601+
Université Lille 2 Droit et Santé,2014 # 701+,# 701+
Université Lille 2 Droit et Santé,2015 # 701+,# 701+
Université Lille 2 Droit et Santé,2016 #701+,#701+
Université Lille 2 Droit et Santé,2017 #701+,#701+
Université Lille 2 Droit et Santé,2018 #801-1000,#801-1000
Government College University Lahore,2023 #=110,#=110
Government College University Lahore,2024 #=166,#=166
Universidade Luterana do Brasil ,2024 #=233,#=233
Alfred University,2021 #251-300,#251-300
University of Laghouat,2024 #171-200,#171-200
School of Visual Arts (SVA),2015 #30,#30
School of Visual Arts (SVA),2016 #25,#25
School of Visual Arts (SVA),2017 #21,#21
School of Visual Arts (SVA),2018 #17,#17
School of Visual Arts (SVA),2019 #=24,#=24
School of Visual Arts (SVA),2020 #28,#28
School of Visual Arts (SVA),2021 #32,#32
School of Visual Arts (SVA),2022 #25,#25
School of Visual Arts (SVA),2023 #21,#21
Universität der Künste Berlin,2015 #51-100,#51-100
Universität der Künste Berlin,2016 #51-100,#51-100
Universität der Künste Berlin,2017 #101-150,#101-150
Universität der Künste Berlin,2017 #51-100,#51-100
Universität der Künste Berlin,2018 #51-100,#51-100
Universität der Künste Berlin,2018 #51-100,#51-100
Universität der Künste Berlin,2019 #=49,#=49
Universität der Künste Berlin,2020 #40,#40
Universität der Künste Berlin,2021 #=41,#=41
Universität der Künste Berlin,2021 #=30,#=30
Universität der Künste Berlin,2022 #=33,#=33
Universität der Künste Berlin,2022 #44,#44
Universität der Künste Berlin,2023 #31,#31
Universität der Künste Berlin,2023 #48,#48
Universidad Autónoma del Estado de México (UAEMex),2012 #601+,#601+
Universidad Autónoma del Estado de México (UAEMex),2014 #651-700,#651-700
Universidad Autónoma del Estado de México (UAEMex),2015 # 701+,# 701+
Universidad Autónoma del Estado de México (UAEMex),2016 #701+,#701+
Universidad Autónoma del Estado de México (UAEMex),2017 #701+,#701+
Universidad Autónoma del Estado de México (UAEMex),2018 #801-1000,#801-1000
Universidad Autónoma del Estado de México (UAEMex),2019 #801-1000,#801-1000
Universidad Autónoma del Estado de México (UAEMex),2020 #801-1000,#801-1000
Universidad Autónoma del Estado de México (UAEMex),2021 #801-1000,#801-1000
Universidad Autónoma del Estado de México (UAEMex),2022 #801-1000,#801-1000
Universidad Autónoma del Estado de México (UAEMex),2023 #801-1000,#801-1000
Universidad Autónoma del Estado de México (UAEMex),2024 #1001-1200,#1001-1200
Technological University Dublin,2012 #451- 500,#451- 500
Technological University Dublin,2014 #501-550,#501-550
Technological University Dublin,2015 #551-600,#551-600
Technological University Dublin,2016 #601-650,#601-650
Technological University Dublin,2017 #651-700,#651-700
Technological University Dublin,2018 #651-700,#651-700
Technological University Dublin,2019 #751-800,#751-800
Technological University Dublin,2020 #751-800,#751-800
Technological University Dublin,2021 #801-1000,#801-1000
Technological University Dublin,2022 #801-1000,#801-1000
Technological University Dublin,2023 #801-1000,#801-1000
Technological University Dublin,2024 #851-900,#851-900
Pacifico Business School,2022 #=49,#=49
Pacifico Business School,2023 #51+,#51+
Pacifico Business School,2024 #51+,#51+
Hong Kong Academy for Performing Arts,2017 #35,#35
Hong Kong Academy for Performing Arts,2018 #51-100,#51-100
Hong Kong Academy for Performing Arts,2019 #13,#13
Hong Kong Academy for Performing Arts,2020 #7,#7
Hong Kong Academy for Performing Arts,2021 #10,#10
Hong Kong Academy for Performing Arts,2022 #10,#10
Hong Kong Academy for Performing Arts,2023 #13,#13
National University of Music Bucharest,2022 #101-115,#101-115
University of Karachi,2012 #601+,#601+
University of Karachi,2014 # 701+,# 701+
University of Karachi,2015 # 701+,# 701+
University of Karachi,2016 #701+,#701+
University of Karachi,2017 #701+,#701+
University of Karachi,2018 #801-1000,#801-1000
University of Karachi,2020 #1001+,#1001+
University of Karachi,2021 #1001+,#1001+
University of Karachi,2022 #1001-1200,#1001-1200
University of Karachi,2023 #1201-1400,#1201-1400
University of Karachi,2024 #1001-1200,#1001-1200
Damietta University,2022 #151-180,#151-180
Damietta University,2023 #171-200,#171-200
Damietta University,2024 #151-170,#151-170
Arab American University,2021 #121-130,#121-130
Arab American University,2022 #121-130,#121-130
Arab American University,2023 #131-150,#131-150
Arab American University,2024 #111-120,#111-120
University of the Basque Country,2018 #651-700,#651-700
University of the Basque Country,2019 #601-650,#601-650
University of the Basque Country,2020 #651-700,#651-700
University of the Basque Country,2021 #751-800,#751-800
University of the Basque Country,2022 #701-750,#701-750
University of the Basque Country,2023 #701-750,#701-750
University of the Basque Country,2024 #621-630,#621-630
China University of Political Science and Law,2022 #1001-1200,#1001-1200
China University of Political Science and Law,2023 #1201-1400,#1201-1400
China University of Political Science and Law,2024 #1201-1400,#1201-1400
School of Visual Arts (SVA),2015 #30,#30
School of Visual Arts (SVA),2016 #25,#25
School of Visual Arts (SVA),2017 #21,#21
School of Visual Arts (SVA),2018 #17,#17
School of Visual Arts (SVA),2019 #=24,#=24
School of Visual Arts (SVA),2020 #28,#28
School of Visual Arts (SVA),2021 #32,#32
School of Visual Arts (SVA),2022 #25,#25
School of Visual Arts (SVA),2023 #21,#21
Haute école de musique de Genève,2016 #19,#19
Haute école de musique de Genève,2017 #51-100,#51-100
Haute école de musique de Genève,2018 #51-100,#51-100
Haute école de musique de Genève,2021 #48,#48
Haute école de musique de Genève,2022 #40,#40
Haute école de musique de Genève,2023 #36,#36
Wayne State University,2016 #501-550,#501-550
Wayne State University,2017 #461-470,#461-470
Wayne State University,2018 #461-470,#461-470
Wayne State University,2019 #=439,#=439
Wayne State University,2020 #484,#484
Wayne State University,2021 #477,#477
Wayne State University,2022 #511-520,#511-520
Wayne State University,2023 #601-650,#601-650
Wayne State University,2024 #751-760,#751-760
Université de Pau et des Pays de l'Adour,2024 #1201+,#1201+
Fundacion Universitaria del Area Andina- AREANDINA,2024 #=303,#=303
Universidade Federal do Espírito Santo,2024 #87,#87
Beijing Film Academy,2019 #101-150,#101-150
Beijing Film Academy,2020 #151-200,#151-200
Beijing Film Academy,2021 #151-200,#151-200
Beijing Film Academy,2022 #51-100,#51-100
Beijing Film Academy,2023 #51-100,#51-100
The Hang Seng University of Hong Kong,2023 #=294,#=294
The Hang Seng University of Hong Kong,2024 #=287,#=287
University of Buckingham,2024 #154,#154
Academy of Fine Arts in Warsaw,2021 #101-150,#101-150
Academy of Fine Arts in Warsaw,2022 #101-150,#101-150
Academy of Fine Arts in Warsaw,2023 #151-200,#151-200
Indian Institute of Management (IIM) - Kozhikode,2020 #451-500,#451-500
Indian Institute of Management (IIM) - Kozhikode,2021 #401-450,#401-450
Indian Institute of Management (IIM) - Kozhikode,2022 #351-400,#351-400
Indian Institute of Management (IIM) - Kozhikode,2023 #251-300,#251-300
Université Claude Bernard Lyon 1,2012 #=346,#=346
Université Claude Bernard Lyon 1,2014 #411-420,#411-420
Université Claude Bernard Lyon 1,2015 #401-410,#401-410
Université Claude Bernard Lyon 1,2016 #481-490,#481-490
Université Claude Bernard Lyon 1,2017 #501-550,#501-550
Université Claude Bernard Lyon 1,2018 #501-550,#501-550
Université Claude Bernard Lyon 1,2019 #601-650,#601-650
Université Claude Bernard Lyon 1,2020 #651-700,#651-700
Université Claude Bernard Lyon 1,2021 #701-750,#701-750
Université Claude Bernard Lyon 1,2022 #651-700,#651-700
Université Claude Bernard Lyon 1,2023 #601-650,#601-650
Université Claude Bernard Lyon 1,2024 #=452,#=452
University of Iowa,2012 #199,#199
University of Iowa,2014 #=236,#=236
University of Iowa,2015 #=269,#=269
University of Iowa,2016 #=312,#=312
University of Iowa,2017 #=393,#=393
University of Iowa,2018 #421-430,#421-430
University of Iowa,2019 #=435,#=435
University of Iowa,2020 #421,#421
University of Iowa,2021 #420,#420
University of Iowa,2022 #=455,#=455
University of Iowa,2023 #=467,#=467
University of Iowa,2024 #=491,#=491
Lawrence Technological University,2021 #301-350,#301-350
"Royal Academy of Art, The Hague (KABK)",2015 #39,#39
"Royal Academy of Art, The Hague (KABK)",2017 #101-150,#101-150
"Royal Academy of Art, The Hague (KABK)",2018 #101-150,#101-150
"Royal Academy of Art, The Hague (KABK)",2019 #101-150,#101-150
"Royal Academy of Art, The Hague (KABK)",2020 #51-100,#51-100
"Royal Academy of Art, The Hague (KABK)",2021 #51-100,#51-100
"Royal Academy of Art, The Hague (KABK)",2022 #51-100,#51-100
"Royal Academy of Art, The Hague (KABK)",2023 #51-100,#51-100
University of Alaska Fairbanks,2023 #=467,#=467
University of Alaska Fairbanks,2024 #781-790,#781-790
Khoja Akhmet Yassawi International Kazakh-Turkish University,2023 #701-750,#701-750
Khoja Akhmet Yassawi International Kazakh-Turkish University,2024 #781-790,#781-790
Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,2023 #501-520,#501-520
Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,2023 #451-500,#451-500
University of Information Technology and Communications,2022 #121-130,#121-130
Universidad del CEMA,2024 #=233,#=233
UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2024 #1201-1400,#1201-1400
Weizmann Institute of Science,2013 #151-200,#151-200
Weizmann Institute of Science,2013 #101-150,#101-150
Weizmann Institute of Science,2014 #101-150,#101-150
Weizmann Institute of Science,2014 #101-150,#101-150
Weizmann Institute of Science,2015 #151-200,#151-200
Weizmann Institute of Science,2015 #51-100,#51-100
Weizmann Institute of Science,2015 #151-200,#151-200
Weizmann Institute of Science,2015 #101-150,#101-150
Weizmann Institute of Science,2015 #201-250,#201-250
Weizmann Institute of Science,2016 #151-200,#151-200
Weizmann Institute of Science,2016 #201-250,#201-250
Weizmann Institute of Science,2016 #151-200,#151-200
Weizmann Institute of Science,2016 #151-200,#151-200
Weizmann Institute of Science,2016 #51-100,#51-100
Weizmann Institute of Science,2017 #201-250,#201-250
Weizmann Institute of Science,2017 #148,#148
Weizmann Institute of Science,2017 #=196,#=196
Weizmann Institute of Science,2017 #=353,#=353
Weizmann Institute of Science,2017 #201-250,#201-250
Weizmann Institute of Science,2017 #201-250,#201-250
Weizmann Institute of Science,2017 #51-100,#51-100
Weizmann Institute of Science,2017 #151-200,#151-200
Weizmann Institute of Science,2017 #151-200,#151-200
Weizmann Institute of Science,2018 #51-100,#51-100
Weizmann Institute of Science,2018 #151-200,#151-200
Weizmann Institute of Science,2018 #251-300,#251-300
Weizmann Institute of Science,2018 #201-250,#201-250
Weizmann Institute of Science,2018 #201-250,#201-250
Weizmann Institute of Science,2018 #151-200,#151-200
Weizmann Institute of Science,2018 #151-200,#151-200
Weizmann Institute of Science,2018 #=363,#=363
Weizmann Institute of Science,2018 #=201,#=201
Weizmann Institute of Science,2018 #=134,#=134
Weizmann Institute of Science,2019 #101-150,#101-150
Weizmann Institute of Science,2019 #101-150,#101-150
Weizmann Institute of Science,2019 #=199,#=199
Weizmann Institute of Science,2019 #=150,#=150
Weizmann Institute of Science,2019 #=384,#=384
Weizmann Institute of Science,2019 #201-250,#201-250
Weizmann Institute of Science,2019 #251-300,#251-300
Weizmann Institute of Science,2019 #101-150,#101-150
Weizmann Institute of Science,2019 #51-100,#51-100
Weizmann Institute of Science,2019 #201-250,#201-250
Weizmann Institute of Science,2020 #101-150,#101-150
Weizmann Institute of Science,2020 #174,#174
Weizmann Institute of Science,2020 #215,#215
Weizmann Institute of Science,2020 #401-450,#401-450
Weizmann Institute of Science,2020 #151-200,#151-200
Weizmann Institute of Science,2020 #201-250,#201-250
Weizmann Institute of Science,2020 #201-250,#201-250
Weizmann Institute of Science,2020 #301-350,#301-350
Weizmann Institute of Science,2020 #151-200,#151-200
Weizmann Institute of Science,2020 #51-100,#51-100
Weizmann Institute of Science,2021 #251-300,#251-300
Weizmann Institute of Science,2021 #151-200,#151-200
Weizmann Institute of Science,2021 #201-250,#201-250
Weizmann Institute of Science,2021 #251-300,#251-300
Weizmann Institute of Science,2021 #=248,#=248
Weizmann Institute of Science,2021 #301-350,#301-350
Weizmann Institute of Science,2021 #301-350,#301-350
Weizmann Institute of Science,2021 #151-200,#151-200
Weizmann Institute of Science,2021 #=75,#=75
Weizmann Institute of Science,2021 #=196,#=196
Weizmann Institute of Science,2022 #329,#329
Weizmann Institute of Science,2022 #=224,#=224
Weizmann Institute of Science,2022 #201-250,#201-250
Weizmann Institute of Science,2022 #201-250,#201-250
Weizmann Institute of Science,2022 #251-300,#251-300
Weizmann Institute of Science,2022 #=137,#=137
Weizmann Institute of Science,2022 #301-350,#301-350
Weizmann Institute of Science,2022 #151-200,#151-200
Weizmann Institute of Science,2022 #=101,#=101
Weizmann Institute of Science,2023 #365,#365
Weizmann Institute of Science,2023 #218,#218
Weizmann Institute of Science,2023 #151-200,#151-200
Weizmann Institute of Science,2023 #401-450,#401-450
Weizmann Institute of Science,2023 #151-200,#151-200
Weizmann Institute of Science,2023 #251-300,#251-300
Weizmann Institute of Science,2023 #351-400,#351-400
Weizmann Institute of Science,2023 #251-300,#251-300
Weizmann Institute of Science,2023 #201-250,#201-250
Ecole Centrale de Marseille,2022 #501-520,#501-520
Bandung Institute of Technology (ITB),2012 #451- 500,#451- 500
Bandung Institute of Technology (ITB),2014 #461-470,#461-470
Bandung Institute of Technology (ITB),2015 #461-470,#461-470
Bandung Institute of Technology (ITB),2016 #431-440,#431-440
Bandung Institute of Technology (ITB),2017 #401-410,#401-410
Bandung Institute of Technology (ITB),2018 #=331,#=331
Bandung Institute of Technology (ITB),2019 #=359,#=359
Bandung Institute of Technology (ITB),2020 #331,#331
Bandung Institute of Technology (ITB),2021 #313,#313
Bandung Institute of Technology (ITB),2022 #=303,#=303
Bandung Institute of Technology (ITB),2023 #=235,#=235
Bandung Institute of Technology (ITB),2024 #=281,#=281
Ibn Tofail University,2024 #1201+,#1201+
Kansas State University ,2014 #471-480,#471-480
Kansas State University ,2015 #501-550,#501-550
Kansas State University ,2016 #701+,#701+
Kansas State University ,2017 #701+,#701+
Kansas State University ,2018 #751-800,#751-800
Kansas State University ,2019 #751-800,#751-800
Kansas State University ,2020 #701-750,#701-750
Kansas State University ,2021 #701-750,#701-750
Kansas State University ,2022 #801-1000,#801-1000
Kansas State University ,2023 #801-1000,#801-1000
Kansas State University ,2024 #851-900,#851-900
Icahn School of Medicine at Mount Sinai ,2013 #101-150,#101-150
Icahn School of Medicine at Mount Sinai ,2013 #151-200,#151-200
Icahn School of Medicine at Mount Sinai ,2014 #101-150,#101-150
Icahn School of Medicine at Mount Sinai ,2014 #151-200,#151-200
Icahn School of Medicine at Mount Sinai ,2015 #251-300,#251-300
Icahn School of Medicine at Mount Sinai ,2015 #51-100,#51-100
Icahn School of Medicine at Mount Sinai ,2016 #251-300,#251-300
Icahn School of Medicine at Mount Sinai ,2016 #51-100,#51-100
Icahn School of Medicine at Mount Sinai ,2016 #101-150,#101-150
Icahn School of Medicine at Mount Sinai ,2017 #251-300,#251-300
Icahn School of Medicine at Mount Sinai ,2017 #=154,#=154
Icahn School of Medicine at Mount Sinai ,2017 #151-200,#151-200
Icahn School of Medicine at Mount Sinai ,2017 #51-100,#51-100
Icahn School of Medicine at Mount Sinai ,2018 #201-250,#201-250
Icahn School of Medicine at Mount Sinai ,2018 #51-100,#51-100
Icahn School of Medicine at Mount Sinai ,2018 #151-200,#151-200
Icahn School of Medicine at Mount Sinai ,2018 #=134,#=134
Icahn School of Medicine at Mount Sinai ,2019 #=123,#=123
Icahn School of Medicine at Mount Sinai ,2019 #101-150,#101-150
Icahn School of Medicine at Mount Sinai ,2019 #201-250,#201-250
Icahn School of Medicine at Mount Sinai ,2019 #101-150,#101-150
Icahn School of Medicine at Mount Sinai ,2020 #51-100,#51-100
Icahn School of Medicine at Mount Sinai ,2020 #201-250,#201-250
Icahn School of Medicine at Mount Sinai ,2020 #101-150,#101-150
Icahn School of Medicine at Mount Sinai ,2020 #101-150,#101-150
Icahn School of Medicine at Mount Sinai ,2020 #118,#118
Icahn School of Medicine at Mount Sinai ,2021 #=82,#=82
Icahn School of Medicine at Mount Sinai ,2021 #201-250,#201-250
Icahn School of Medicine at Mount Sinai ,2021 #112,#112
Icahn School of Medicine at Mount Sinai ,2021 #151-200,#151-200
Icahn School of Medicine at Mount Sinai ,2021 #51-100,#51-100
Icahn School of Medicine at Mount Sinai ,2022 #=135,#=135
Icahn School of Medicine at Mount Sinai ,2022 #101-140,#101-140
Icahn School of Medicine at Mount Sinai ,2022 #201-250,#201-250
Icahn School of Medicine at Mount Sinai ,2022 #201-250,#201-250
Icahn School of Medicine at Mount Sinai ,2022 #86,#86
Icahn School of Medicine at Mount Sinai ,2023 #135,#135
Icahn School of Medicine at Mount Sinai ,2023 #101-150,#101-150
Icahn School of Medicine at Mount Sinai ,2023 #151-200,#151-200
Icahn School of Medicine at Mount Sinai ,2023 #201-250,#201-250
Icahn School of Medicine at Mount Sinai ,2023 #85,#85
Sogang University,2012 #391,#391
Sogang University,2014 #401-410,#401-410
Sogang University,2015 #384,#384
Sogang University,2016 #421-430,#421-430
Sogang University,2017 #411-420,#411-420
Sogang University,2018 #441-450,#441-450
Sogang University,2019 #=435,#=435
Sogang University,2020 #454,#454
Sogang University,2021 #490,#490
Sogang University,2022 #=494,#=494
Sogang University,2023 #=457,#=457
Sogang University,2024 #=509,#=509
Tokyo University of Science,2012 #322,#322
Tokyo University of Science,2014 #441-450,#441-450
Tokyo University of Science,2015 #601-650,#601-650
Tokyo University of Science,2016 #651-700,#651-700
Tokyo University of Science,2017 #701+,#701+
Tokyo University of Science,2018 #701-750,#701-750
Tokyo University of Science,2019 #751-800,#751-800
Tokyo University of Science,2020 #801-1000,#801-1000
Tokyo University of Science,2021 #751-800,#751-800
Tokyo University of Science,2022 #801-1000,#801-1000
Tokyo University of Science,2023 #801-1000,#801-1000
Tokyo University of Science,2024 #661-670,#661-670
University of Cyberjaya,2024 #=81,#=81
Anton de Kom Universitiet van Suriname,2024 #=233,#=233
National Institute of Technology Rourkela,2023 #601-650,#601-650
Tecnológico de Costa Rica -TEC,2019 #801-1000,#801-1000
Tecnológico de Costa Rica -TEC,2020 #801-1000,#801-1000
Tecnológico de Costa Rica -TEC,2021 #801-1000,#801-1000
Tecnológico de Costa Rica -TEC,2022 #801-1000,#801-1000
Tecnológico de Costa Rica -TEC,2023 #801-1000,#801-1000
Tecnológico de Costa Rica -TEC,2024 #951-1000,#951-1000
Trinity University,2020 #251-300,#251-300
Art Center College of Design,2015 #9,#9
Art Center College of Design,2016 #19,#19
Art Center College of Design,2017 #16,#16
Art Center College of Design,2018 #14,#14
Art Center College of Design,2019 #13,#13
Art Center College of Design,2020 #12,#12
Art Center College of Design,2021 #10,#10
Art Center College of Design,2022 #14,#14
Art Center College of Design,2023 #14,#14
Tomas Bata University in Zlin,2022 #1001-1200,#1001-1200
Tomas Bata University in Zlin,2023 #1001-1200,#1001-1200
Tomas Bata University in Zlin,2024 #1001-1200,#1001-1200
Corvinus University of Budapest,2012 #551- 600,#551- 600
Corvinus University of Budapest,2014 #651-700,#651-700
Corvinus University of Budapest,2015 # 701+,# 701+
Corvinus University of Budapest,2016 #701+,#701+
Corvinus University of Budapest,2017 #701+,#701+
Corvinus University of Budapest,2018 #801-1000,#801-1000
Corvinus University of Budapest,2019 #801-1000,#801-1000
Corvinus University of Budapest,2020 #801-1000,#801-1000
Corvinus University of Budapest,2021 #801-1000,#801-1000
Corvinus University of Budapest,2022 #801-1000,#801-1000
Corvinus University of Budapest,2023 #1001-1200,#1001-1200
Corvinus University of Budapest,2024 #1001-1200,#1001-1200
Universidade Estadual do Oeste do Paraná,2024 #=154,#=154
University of the South Pacific,2024 #1201+,#1201+
Namik Kemal University ,2024 #=58,#=58
Khazar University,2012 #601+,#601+
Khazar University,2014 #651-700,#651-700
Khazar University,2015 # 701+,# 701+
Khazar University,2016 #651-700,#651-700
Khazar University,2017 #701+,#701+
Khazar University,2018 #701-750,#701-750
Colorado School of Mines,2022 #=461,#=461
Colorado School of Mines,2023 #501-510,#501-510
Colorado School of Mines,2024 #=465,#=465
University of Cologne,2012 #247,#247
University of Cologne,2014 #243,#243
University of Cologne,2015 #=305,#=305
University of Cologne,2016 #=331,#=331
University of Cologne,2017 #=347,#=347
University of Cologne,2018 #=331,#=331
University of Cologne,2019 #=306,#=306
University of Cologne,2020 #308,#308
University of Cologne,2021 #282,#282
University of Cologne,2022 #=311,#=311
University of Cologne,2023 #=335,#=335
University of Cologne,2024 #=268,#=268
