University,Year,Rank
"Nanyang Technological University, Singapore (NTU Singapore)",2019 #12,#12
"Nanyang Technological University, Singapore (NTU Singapore)",2020 #11,#11
"Nanyang Technological University, Singapore (NTU Singapore)",2021 #13,#13
"Nanyang Technological University, Singapore (NTU Singapore)",2022 #12,#12
"Nanyang Technological University, Singapore (NTU Singapore)",2023 #19,#19
"Nanyang Technological University, Singapore (NTU Singapore)",2024 #=26,#=26
The World Islamic Sciences and Education University (WISE),2021 #131-160,#131-160
The World Islamic Sciences and Education University (WISE),2023 #171-200,#171-200
The World Islamic Sciences and Education University (WISE),2024 #171-200,#171-200
Universidad Nacional de San Antonio Abad del Cusco,2024 #=233,#=233
October 6 University ( O6U ),2015 #91-100,#91-100
October 6 University ( O6U ),2016 #91-100,#91-100
October 6 University ( O6U ),2023 #171-200,#171-200
October 6 University ( O6U ),2024 #171-200,#171-200
ESSCA School of Management,2021 #101+,#101+
ESSCA School of Management,2022 #141-150,#141-150
ESSCA School of Management,2023 #141-150,#141-150
ESSCA School of Management,2024 #151+,#151+
University of Minnesota Twin Cities,2012 #104,#104
University of Minnesota Twin Cities,2014 #=102,#=102
University of Minnesota Twin Cities,2015 #119,#119
University of Minnesota Twin Cities,2016 #123,#123
University of Minnesota Twin Cities,2017 #137,#137
University of Minnesota Twin Cities,2018 #163,#163
University of Minnesota Twin Cities,2019 #=156,#=156
University of Minnesota Twin Cities,2020 #156,#156
University of Minnesota Twin Cities,2021 #177,#177
University of Minnesota Twin Cities,2022 #=186,#=186
University of Minnesota Twin Cities,2023 #=185,#=185
University of Minnesota Twin Cities,2024 #195,#195
Universidad de Cartagena ,2023 #1201-1400,#1201-1400
Universidad de Cartagena ,2024 #1201-1400,#1201-1400
"Sardar Patel University, Vallabh Vidyanagar",2023 #=110,#=110
"Sardar Patel University, Vallabh Vidyanagar",2024 #=166,#=166
Paris Lodron University of Salzburg,2012 #551- 600,#551- 600
Paris Lodron University of Salzburg,2014 #601-650,#601-650
Paris Lodron University of Salzburg,2015 # 701+,# 701+
Paris Lodron University of Salzburg,2016 #701+,#701+
Paris Lodron University of Salzburg,2017 #701+,#701+
Paris Lodron University of Salzburg,2018 #751-800,#751-800
Paris Lodron University of Salzburg,2019 #751-800,#751-800
Paris Lodron University of Salzburg,2020 #751-800,#751-800
Paris Lodron University of Salzburg,2021 #751-800,#751-800
Paris Lodron University of Salzburg,2022 #801-1000,#801-1000
Paris Lodron University of Salzburg,2023 #751-800,#751-800
Paris Lodron University of Salzburg,2024 #681-690,#681-690
Edith Cowan University ,2015 # 701+,# 701+
Edith Cowan University ,2016 #701+,#701+
Edith Cowan University ,2017 #701+,#701+
Edith Cowan University ,2018 #751-800,#751-800
Edith Cowan University ,2019 #751-800,#751-800
Edith Cowan University ,2020 #651-700,#651-700
Edith Cowan University ,2021 #651-700,#651-700
Edith Cowan University ,2022 #651-700,#651-700
Edith Cowan University ,2023 #601-650,#601-650
Edith Cowan University ,2024 #529,#529
National University of Defense Technology,2019 #551-600,#551-600
National University of Defense Technology,2021 #551-600,#551-600
National University of Defense Technology,2022 #551-600,#551-600
National University of Defense Technology,2023 #651-680,#651-680
University of Cumbria,2024 #=161,#=161
"Sun Yat-sen Business School, S135",2021 #101+,#101+
Shiraz University of Technology,2024 #=53,#=53
Universitas Hasanuddin,2022 #1001-1200,#1001-1200
Universitas Hasanuddin,2023 #1001-1200,#1001-1200
Universitas Hasanuddin,2024 #1001-1200,#1001-1200
Lesya Ukrainka Volyn National University,2024 #=103,#=103
Hansung University Seoul ,2023 #=314,#=314
Hansung University Seoul ,2024 #=325,#=325
American University,2012 #601+,#601+
American University,2014 #471-480,#471-480
American University,2015 #431-440,#431-440
American University,2016 #=373,#=373
American University,2017 #384,#384
American University,2018 #471-480,#471-480
American University,2019 #541-550,#541-550
American University,2020 #601-650,#601-650
American University,2021 #651-700,#651-700
American University,2022 #651-700,#651-700
American University,2023 #701-750,#701-750
American University,2024 #791-800,#791-800
Haigazian University,2015 #81-90,#81-90
University of Regina,2023 #1001-1200,#1001-1200
University of Regina,2024 #1001-1200,#1001-1200
Centro Universitário Ritter dos Reis,2024 #=303,#=303
Massey Business School,2023 #141-150,#141-150
Massey Business School,2024 #141-150,#141-150
Kyoto University of Education,2013 #171-180,#171-180
Kyoto University of Education,2014 #201-250,#201-250
Kyoto University of Education,2015 #201-250,#201-250
National Taiwan Ocean University,2021 #1001+,#1001+
National Taiwan Ocean University,2022 #1001-1200,#1001-1200
National Taiwan Ocean University,2023 #1001-1200,#1001-1200
National Taiwan Ocean University,2024 #1201-1400,#1201-1400
Medizinische Hochschule Hannover,2015 #101-150,#101-150
Medizinische Hochschule Hannover,2016 #101-150,#101-150
Medizinische Hochschule Hannover,2017 #51-100,#51-100
Medizinische Hochschule Hannover,2017 #127,#127
Medizinische Hochschule Hannover,2018 #101-150,#101-150
Medizinische Hochschule Hannover,2018 #201-250,#201-250
Medizinische Hochschule Hannover,2018 #=131,#=131
Medizinische Hochschule Hannover,2019 #101-150,#101-150
Medizinische Hochschule Hannover,2019 #151-200,#151-200
Medizinische Hochschule Hannover,2019 #=141,#=141
Medizinische Hochschule Hannover,2020 #151,#151
Medizinische Hochschule Hannover,2020 #201-250,#201-250
Medizinische Hochschule Hannover,2020 #151-200,#151-200
Medizinische Hochschule Hannover,2021 #151-200,#151-200
Medizinische Hochschule Hannover,2021 #=157,#=157
Medizinische Hochschule Hannover,2021 #201-250,#201-250
Medizinische Hochschule Hannover,2022 #=182,#=182
Medizinische Hochschule Hannover,2022 #51-100,#51-100
Medizinische Hochschule Hannover,2022 #301-350,#301-350
Medizinische Hochschule Hannover,2022 #151-200,#151-200
Medizinische Hochschule Hannover,2023 #193,#193
Medizinische Hochschule Hannover,2023 #101-150,#101-150
Medizinische Hochschule Hannover,2023 #301-350,#301-350
Medizinische Hochschule Hannover,2023 #151-200,#151-200
All India Institute of Medical Sciences,2019 #151-200,#151-200
All India Institute of Medical Sciences,2019 #201-250,#201-250
All India Institute of Medical Sciences,2019 #=338,#=338
All India Institute of Medical Sciences,2019 #351-400,#351-400
All India Institute of Medical Sciences,2020 #351-400,#351-400
All India Institute of Medical Sciences,2020 #151-200,#151-200
All India Institute of Medical Sciences,2020 #201-250,#201-250
All India Institute of Medical Sciences,2020 #231,#231
All India Institute of Medical Sciences,2021 #151-200,#151-200
All India Institute of Medical Sciences,2021 #201-250,#201-250
All India Institute of Medical Sciences,2021 #=248,#=248
All India Institute of Medical Sciences,2021 #401-450,#401-450
All India Institute of Medical Sciences,2022 #204,#204
All India Institute of Medical Sciences,2022 #401-450,#401-450
All India Institute of Medical Sciences,2022 #201-250,#201-250
All India Institute of Medical Sciences,2022 #151-200,#151-200
All India Institute of Medical Sciences,2023 #229,#229
All India Institute of Medical Sciences,2023 #401-450,#401-450
All India Institute of Medical Sciences,2023 #201-250,#201-250
All India Institute of Medical Sciences,2023 #123,#123
University of Basel,2012 #121,#121
University of Basel,2014 #110,#110
University of Basel,2015 #=116,#=116
University of Basel,2016 #=139,#=139
University of Basel,2017 #=141,#=141
University of Basel,2018 #=149,#=149
University of Basel,2019 #=160,#=160
University of Basel,2020 #151,#151
University of Basel,2021 #149,#149
University of Basel,2022 #=138,#=138
University of Basel,2023 #136,#136
University of Basel,2024 #=124,#=124
Jadara University,2024 #171-200,#171-200
University of Arts George Enescu Iasi,2018 #151-200,#151-200
Singapore Institute of Management,2019 #351-400,#351-400
Singapore Institute of Management,2020 #301-350,#301-350
Universidad Centroamericana (UCA),2024 #=67,#=67
University of Novi Sad,2021 #1001+,#1001+
University of Novi Sad,2022 #1001-1200,#1001-1200
University of Novi Sad,2023 #1201-1400,#1201-1400
University of Novi Sad,2024 #1001-1200,#1001-1200
Corporación Universitaria Minuto de Dios - UNIMINUTO,2024 #=269,#=269
The National University of Ostroh Academy ,2016 #141-150,#141-150
The National University of Ostroh Academy ,2018 #171-180,#171-180
The National University of Ostroh Academy ,2019 #201-250,#201-250
The National University of Ostroh Academy ,2020 #251-300,#251-300
The National University of Ostroh Academy ,2021 #251-300,#251-300
The National University of Ostroh Academy ,2022 #301-350,#301-350
Western Connecticut State University,2021 #251-300,#251-300
Universidade do Vale do Paraíba - Univap,2024 #=269,#=269
Royal College of Music,2016 #=3,#=3
Royal College of Music,2017 #2,#2
Royal College of Music,2018 #2,#2
Royal College of Music,2019 #3,#3
Royal College of Music,2020 #2,#2
Royal College of Music,2021 #2,#2
Royal College of Music,2022 #1,#1
Royal College of Music,2023 #1,#1
Aalto University School of Business,2019 #51,#51
Aalto University School of Business,2020 #46=,#46=
Aalto University School of Business,2021 #38,#38
Aalto University School of Business,2022 #=46,#=46
Aalto University School of Business,2023 #56,#56
Aalto University School of Business,2024 #59,#59
Université du Maine,2024 #131,#131
Abo Akademi University,2012 #401- 450,#401- 450
Abo Akademi University,2014 #451-460,#451-460
Abo Akademi University,2015 #441-450,#441-450
Abo Akademi University,2016 #441-450,#441-450
Abo Akademi University,2017 #501-550,#501-550
Abo Akademi University,2018 #551-600,#551-600
Abo Akademi University,2019 #531-540,#531-540
Abo Akademi University,2020 #541-550,#541-550
Abo Akademi University,2021 #571-580,#571-580
Abo Akademi University,2022 #601-650,#601-650
Abo Akademi University,2023 #601-650,#601-650
Abo Akademi University,2024 #601-610,#601-610
University of Cumbria,2024 #=161,#=161
Cyprus University of Technology,2024 #1201+,#1201+
Yeungnam University ,2017 #651-700,#651-700
Yeungnam University ,2018 #751-800,#751-800
Yeungnam University ,2019 #801-1000,#801-1000
Yeungnam University ,2020 #801-1000,#801-1000
Yeungnam University ,2021 #801-1000,#801-1000
Yeungnam University ,2022 #801-1000,#801-1000
Yeungnam University ,2023 #801-1000,#801-1000
Yeungnam University ,2024 #951-1000,#951-1000
North Eastern Hill University,2024 #=106,#=106
Volgograd State University,2015 #141-150,#141-150
Volgograd State University,2016 #131-140,#131-140
Volgograd State University,2018 #181-190,#181-190
Volgograd State University,2019 #201-250,#201-250
Volgograd State University,2020 #251-300,#251-300
Volgograd State University,2021 #231-240,#231-240
Volgograd State University,2022 #241-250,#241-250
EGE UNIVERSITY,2021 #1001+,#1001+
EGE UNIVERSITY,2022 #1001-1200,#1001-1200
EGE UNIVERSITY,2023 #1201-1400,#1201-1400
EGE UNIVERSITY,2024 #1001-1200,#1001-1200
Universita' degli Studi di Ferrara,2017 #701+,#701+
Universita' degli Studi di Ferrara,2018 #751-800,#751-800
Universita' degli Studi di Ferrara,2019 #701-750,#701-750
Universita' degli Studi di Ferrara,2020 #801-1000,#801-1000
Universita' degli Studi di Ferrara,2021 #801-1000,#801-1000
Universita' degli Studi di Ferrara,2022 #801-1000,#801-1000
Universita' degli Studi di Ferrara,2023 #801-1000,#801-1000
Universita' degli Studi di Ferrara,2024 #851-900,#851-900
Princess Nourah bint Abdulrahman University,2020 #1001+,#1001+
Princess Nourah bint Abdulrahman University,2021 #801-1000,#801-1000
Princess Nourah bint Abdulrahman University,2022 #751-800,#751-800
Princess Nourah bint Abdulrahman University,2023 #701-750,#701-750
Princess Nourah bint Abdulrahman University,2024 #661-670,#661-670
University of Manitoba,2012 #401- 450,#401- 450
University of Manitoba,2014 #431-440,#431-440
University of Manitoba,2015 #501-550,#501-550
University of Manitoba,2016 #551-600,#551-600
University of Manitoba,2017 #501-550,#501-550
University of Manitoba,2018 #551-600,#551-600
University of Manitoba,2019 #601-650,#601-650
University of Manitoba,2020 #601-650,#601-650
University of Manitoba,2021 #601-650,#601-650
University of Manitoba,2022 #601-650,#601-650
University of Manitoba,2023 #651-700,#651-700
University of Manitoba,2024 #671-680,#671-680
Gharyan University,2024 #151-170,#151-170
Université d'Orléans,2024 #1201+,#1201+
Universidade Federal do Rio de Janeiro,2012 #333,#333
Universidade Federal do Rio de Janeiro,2014 #=284,#=284
Universidade Federal do Rio de Janeiro,2015 #271,#271
Universidade Federal do Rio de Janeiro,2016 #323,#323
Universidade Federal do Rio de Janeiro,2017 #=321,#=321
Universidade Federal do Rio de Janeiro,2018 #311,#311
Universidade Federal do Rio de Janeiro,2019 #361,#361
Universidade Federal do Rio de Janeiro,2020 #358,#358
Universidade Federal do Rio de Janeiro,2021 #380,#380
Universidade Federal do Rio de Janeiro,2022 #=369,#=369
Universidade Federal do Rio de Janeiro,2023 #333,#333
Universidade Federal do Rio de Janeiro,2024 #=371,#=371
Université Pierre et Marie Curie (UPMC),2019 #=75,#=75
Université Pierre et Marie Curie (UPMC),2020 #77,#77
Université Pierre et Marie Curie (UPMC),2021 #83,#83
Université Pierre et Marie Curie (UPMC),2022 #72,#72
Université Pierre et Marie Curie (UPMC),2023 #60,#60
Université Pierre et Marie Curie (UPMC),2024 #59,#59
Beijing Forestry University,2013 #151-200,#151-200
Beijing Forestry University,2014 #101-150,#101-150
Beijing Forestry University,2015 #51-100,#51-100
Beijing Forestry University,2016 #51-100,#51-100
Beijing Forestry University,2017 #51-100,#51-100
Beijing Forestry University,2018 #51-100,#51-100
Beijing Forestry University,2019 #51-100,#51-100
Beijing Forestry University,2020 #51-100,#51-100
Beijing Forestry University,2020 #301-350,#301-350
Beijing Forestry University,2021 #=92,#=92
Beijing Forestry University,2021 #351-400,#351-400
Beijing Forestry University,2022 #151-200,#151-200
Beijing Forestry University,2023 #151-200,#151-200
University of Massachusetts Medical School - Worcester ,2013 #151-200,#151-200
University of Massachusetts Medical School - Worcester ,2013 #151-200,#151-200
University of Massachusetts Medical School - Worcester ,2014 #151-200,#151-200
University of Massachusetts Medical School - Worcester ,2014 #101-150,#101-150
University of Massachusetts Medical School - Worcester ,2015 #151-200,#151-200
University of Massachusetts Medical School - Worcester ,2015 #51-100,#51-100
University of Massachusetts Medical School - Worcester ,2016 #151-200,#151-200
University of Massachusetts Medical School - Worcester ,2016 #51-100,#51-100
University of Massachusetts Medical School - Worcester ,2017 #151-200,#151-200
University of Massachusetts Medical School - Worcester ,2017 #51-100,#51-100
University of Massachusetts Medical School - Worcester ,2017 #201-250,#201-250
University of Massachusetts Medical School - Worcester ,2017 #=151,#=151
University of Massachusetts Medical School - Worcester ,2018 #151-200,#151-200
University of Massachusetts Medical School - Worcester ,2018 #101-150,#101-150
University of Massachusetts Medical School - Worcester ,2018 #201-250,#201-250
University of Massachusetts Medical School - Worcester ,2018 #=165,#=165
University of Massachusetts Medical School - Worcester ,2019 #=175,#=175
University of Massachusetts Medical School - Worcester ,2019 #101-150,#101-150
University of Massachusetts Medical School - Worcester ,2019 #201-250,#201-250
University of Massachusetts Medical School - Worcester ,2019 #201-250,#201-250
University of Massachusetts Medical School - Worcester ,2020 #201-250,#201-250
University of Massachusetts Medical School - Worcester ,2020 #151-200,#151-200
University of Massachusetts Medical School - Worcester ,2020 #251-300,#251-300
University of Massachusetts Medical School - Worcester ,2020 #195,#195
University of Massachusetts Medical School - Worcester ,2021 #151-200,#151-200
University of Massachusetts Medical School - Worcester ,2021 #201-250,#201-250
University of Massachusetts Medical School - Worcester ,2021 #183,#183
University of Massachusetts Medical School - Worcester ,2021 #301-350,#301-350
University of Massachusetts Medical School - Worcester ,2022 #=265,#=265
University of Massachusetts Medical School - Worcester ,2022 #251-300,#251-300
University of Massachusetts Medical School - Worcester ,2022 #201-250,#201-250
University of Massachusetts Medical School - Worcester ,2023 #241,#241
University of Massachusetts Medical School - Worcester ,2023 #201-250,#201-250
University of Massachusetts Medical School - Worcester ,2023 #201-250,#201-250
Victoria University of Wellington,2012 #237,#237
Victoria University of Wellington,2014 #=265,#=265
Victoria University of Wellington,2015 #=275,#=275
Victoria University of Wellington,2016 #=229,#=229
Victoria University of Wellington,2017 #=228,#=228
Victoria University of Wellington,2018 #219,#219
Victoria University of Wellington,2019 #=221,#=221
Victoria University of Wellington,2020 #215,#215
Victoria University of Wellington,2021 #223,#223
Victoria University of Wellington,2022 #=236,#=236
Victoria University of Wellington,2023 #=275,#=275
Victoria University of Wellington,2024 #241,#241
Faculty of Economics and Business Universitas Gadjah Mada,2023 #=100,#=100
SAMARA STATE UNIVERSITY OF ECONOMICS,2018 #201-250,#201-250
SAMARA STATE UNIVERSITY OF ECONOMICS,2019 #251-300,#251-300
SAMARA STATE UNIVERSITY OF ECONOMICS,2020 #301-350,#301-350
SAMARA STATE UNIVERSITY OF ECONOMICS,2021 #301-350,#301-350
SAMARA STATE UNIVERSITY OF ECONOMICS,2022 #351-400,#351-400
Federal University of Technology-Parana,2024 #1201+,#1201+
Universidad Técnica de Manabí,2024 #=269,#=269
Universidade Estadual da Paraíba,2024 #=192,#=192
ISC Paris Business School,2021 #101+,#101+
ISC Paris Business School,2022 #121-130,#121-130
ISC Paris Business School,2023 #131-140,#131-140
ISC Paris Business School,2024 #151+,#151+
Excelia,2021 #31,#31
Excelia,2022 #34,#34
Excelia,2023 #=34,#=34
Excelia,2024 #46,#46
University Mozarteum Salzburg,2016 #36,#36
University Mozarteum Salzburg,2018 #51-100,#51-100
University Mozarteum Salzburg,2019 #32,#32
University Mozarteum Salzburg,2020 #22,#22
University Mozarteum Salzburg,2021 #11,#11
University Mozarteum Salzburg,2022 #11,#11
University Mozarteum Salzburg,2023 #12,#12
Medical University - Sofia (MU - Sofia),2021 #601-650,#601-650
Medical University - Sofia (MU - Sofia),2022 #501-550,#501-550
Medical University - Sofia (MU - Sofia),2023 #501-550,#501-550
University of Birmingham,2012 #77,#77
University of Birmingham,2014 #62,#62
University of Birmingham,2015 #64,#64
University of Birmingham,2016 #76,#76
University of Birmingham,2017 #82,#82
University of Birmingham,2018 #=84,#=84
University of Birmingham,2019 #=79,#=79
University of Birmingham,2020 #81,#81
University of Birmingham,2021 #87,#87
University of Birmingham,2022 #90,#90
University of Birmingham,2023 #91,#91
University of Birmingham,2024 #84,#84
Universidad Internacional SEK,2024 #=269,#=269
Pontificia Universidad Catolica del Peru,2012 #601+,#601+
Pontificia Universidad Catolica del Peru,2014 #551-600,#551-600
Pontificia Universidad Catolica del Peru,2015 #501-550,#501-550
Pontificia Universidad Catolica del Peru,2016 #491-500,#491-500
Pontificia Universidad Catolica del Peru,2017 #481-490,#481-490
Pontificia Universidad Catolica del Peru,2018 #431-440,#431-440
Pontificia Universidad Catolica del Peru,2019 #551-560,#551-560
Pontificia Universidad Catolica del Peru,2020 #474,#474
Pontificia Universidad Catolica del Peru,2021 #432,#432
Pontificia Universidad Catolica del Peru,2022 #=395,#=395
Pontificia Universidad Catolica del Peru,2023 #=363,#=363
Pontificia Universidad Catolica del Peru,2024 #=336,#=336
Wilfrid Laurier University,2020 #451-500,#451-500
Wilfrid Laurier University,2021 #401-450,#401-450
Wilfrid Laurier University,2022 #451-500,#451-500
Wilfrid Laurier University,2022 #501-520,#501-520
Wilfrid Laurier University,2023 #501-550,#501-550
University of the Algarve,2023 #351-400,#351-400
Shanghai University of International Business and Economics,2023 #=198,#=198
Shanghai University of International Business and Economics,2024 #=237,#=237
Universidade Federal de Alagoas ,2024 #=137,#=137
Arab Open University - Kuwait,2021 #131-160,#131-160
Arab Open University - Kuwait,2022 #151-180,#151-180
Arab Open University - Kuwait,2023 #131-150,#131-150
Arab Open University - Kuwait,2024 #131-150,#131-150
Aoyama Gakuin University,2012 #601+,#601+
Aoyama Gakuin University,2014 # 701+,# 701+
Aoyama Gakuin University,2015 # 701+,# 701+
Aoyama Gakuin University,2016 #701+,#701+
Aoyama Gakuin University,2017 #701+,#701+
Aoyama Gakuin University,2018 #801-1000,#801-1000
Aoyama Gakuin University,2019 #801-1000,#801-1000
Aoyama Gakuin University,2021 #1001+,#1001+
Aoyama Gakuin University,2022 #1201+,#1201+
Aoyama Gakuin University,2023 #1201-1400,#1201-1400
Aoyama Gakuin University,2024 #1201-1400,#1201-1400
Universidade Regional do Noroeste do Estado do Rio Grande do Sul ,2024 #=303,#=303
Universidade Federal de Santa Catarina ,2012 #601+,#601+
Universidade Federal de Santa Catarina ,2014 #651-700,#651-700
Universidade Federal de Santa Catarina ,2015 #651-700,#651-700
Universidade Federal de Santa Catarina ,2016 #701+,#701+
Universidade Federal de Santa Catarina ,2017 #701+,#701+
Universidade Federal de Santa Catarina ,2018 #751-800,#751-800
Universidade Federal de Santa Catarina ,2019 #751-800,#751-800
Universidade Federal de Santa Catarina ,2020 #701-750,#701-750
Universidade Federal de Santa Catarina ,2021 #801-1000,#801-1000
Universidade Federal de Santa Catarina ,2022 #801-1000,#801-1000
Universidade Federal de Santa Catarina ,2023 #801-1000,#801-1000
Universidade Federal de Santa Catarina ,2024 #801-850,#801-850
D Y Patil University,2023 #121-130,#121-130
Hampton University,2020 #251-300,#251-300
Hampton University,2021 #301-350,#301-350
Universidad de Córdoba,2024 #1001-1200,#1001-1200
Hotel Institute Montreux,2019 #15,#15
Hotel Institute Montreux,2020 #24,#24
Hotel Institute Montreux,2021 #6,#6
Hotel Institute Montreux,2022 #7,#7
Hotel Institute Montreux,2023 #7,#7
Kazan (Volga region) Federal University,2012 #601+,#601+
Kazan (Volga region) Federal University,2014 #601-650,#601-650
Kazan (Volga region) Federal University,2015 #551-600,#551-600
Kazan (Volga region) Federal University,2016 #551-600,#551-600
Kazan (Volga region) Federal University,2017 #501-550,#501-550
Kazan (Volga region) Federal University,2018 #441-450,#441-450
Kazan (Volga region) Federal University,2019 #=439,#=439
Kazan (Volga region) Federal University,2020 #392,#392
Kazan (Volga region) Federal University,2021 #370,#370
Kazan (Volga region) Federal University,2022 #=347,#=347
Kazan (Volga region) Federal University,2023 #322,#322
Kazan (Volga region) Federal University,2024 #=396,#=396
University of Northern British Columbia,2023 #1201-1400,#1201-1400
University of Northern British Columbia,2024 #781-790,#781-790
Colégio Mayor de Antioquia,2015 #301+,#301+
Colégio Mayor de Antioquia,2016 #301+,#301+
Colégio Mayor de Antioquia,2018 #301-400,#301-400
Colégio Mayor de Antioquia,2019 #351+,#351+
Colégio Mayor de Antioquia,2020 #351-400,#351-400
Colégio Mayor de Antioquia,2021 #351-400,#351-400
Colégio Mayor de Antioquia,2022 #401+,#401+
Colégio Mayor de Antioquia,2023 #401+,#401+
"California State University, San Marcos College",2021 #251-300,#251-300
Tashkent Institute of Irrigation and Agricultural Mechanization Engineers (TIIAME)-National Research University,2023 #451-500,#451-500
Tashkent Institute of Irrigation and Agricultural Mechanization Engineers (TIIAME)-National Research University,2023 #501-520,#501-520
Tashkent Institute of Irrigation and Agricultural Mechanization Engineers (TIIAME)-National Research University,2023 #351-400,#351-400
Kyushu Institute of Technology ,2018 #801-1000,#801-1000
Kyushu Institute of Technology ,2019 #801-1000,#801-1000
Kyushu Institute of Technology ,2020 #801-1000,#801-1000
Kyushu Institute of Technology ,2021 #801-1000,#801-1000
Kyushu Institute of Technology ,2022 #801-1000,#801-1000
Kyushu Institute of Technology ,2023 #1001-1200,#1001-1200
Kyushu Institute of Technology ,2024 #1001-1200,#1001-1200
"Tippie School of Management, University of Iowa",2022 #101+,#101+
"Tippie School of Management, University of Iowa",2023 #101+,#101+
"Tippie School of Management, University of Iowa",2024 #101+,#101+
Masaryk University,2012 #551- 600,#551- 600
Masaryk University,2014 #551-600,#551-600
Masaryk University,2015 #551-600,#551-600
Masaryk University,2016 #551-600,#551-600
Masaryk University,2017 #601-650,#601-650
Masaryk University,2018 #551-600,#551-600
Masaryk University,2019 #571-580,#571-580
Masaryk University,2020 #551-560,#551-560
Masaryk University,2021 #531-540,#531-540
Masaryk University,2022 #551-560,#551-560
Masaryk University,2023 #551-560,#551-560
Masaryk University,2024 #=400,#=400
Universidad Internacional SEK,2024 #=269,#=269
Escuela Superior Politecnica de Chimborazo (ESPOCH),2024 #=269,#=269
Yale University,2012 #7,#7
Yale University,2014 #8,#8
Yale University,2015 #10,#10
Yale University,2016 #15,#15
Yale University,2017 #15,#15
Yale University,2018 #16,#16
Yale University,2019 #15,#15
Yale University,2020 #17,#17
Yale University,2021 #17,#17
Yale University,2022 #=14,#=14
Yale University,2023 #18,#18
Yale University,2024 #16,#16
Edinburgh College of Art (ECA),2017 #101-150,#101-150
Edinburgh College of Art (ECA),2018 #51-100,#51-100
Edinburgh College of Art (ECA),2019 #51-100,#51-100
Edinburgh College of Art (ECA),2020 #51-100,#51-100
Edinburgh College of Art (ECA),2021 #51-100,#51-100
Edinburgh College of Art (ECA),2022 #51-100,#51-100
Edinburgh College of Art (ECA),2023 #51-100,#51-100
Ogarev Mordovia State University ,2016 #151-200,#151-200
Ogarev Mordovia State University ,2018 #151-160,#151-160
Ogarev Mordovia State University ,2019 #181-190,#181-190
Ogarev Mordovia State University ,2020 #201-210,#201-210
Ogarev Mordovia State University ,2021 #211-220,#211-220
Ogarev Mordovia State University ,2022 #221-230,#221-230
Jenkins Graduate School of Management,2012 #291,#291
Jenkins Graduate School of Management,2014 #=304,#=304
Jenkins Graduate School of Management,2015 #=388,#=388
Jenkins Graduate School of Management,2016 #=309,#=309
Jenkins Graduate School of Management,2017 #277,#277
Jenkins Graduate School of Management,2018 #263,#263
Jenkins Graduate School of Management,2019 #=279,#=279
Jenkins Graduate School of Management,2020 #285,#285
Jenkins Graduate School of Management,2021 #295,#295
Jenkins Graduate School of Management,2022 #=300,#=300
Jenkins Graduate School of Management,2023 #=312,#=312
Jenkins Graduate School of Management,2024 #274,#274
A'Sharqiyah University,2024 #171-200,#171-200
"KFUPM Business School, King Fahd University of Petroleum & Minerals",2022 #17,#17
"KFUPM Business School, King Fahd University of Petroleum & Minerals",2023 #19,#19
"KFUPM Business School, King Fahd University of Petroleum & Minerals",2024 #23,#23
University of Oradea,2023 #1401+,#1401+
University of Oradea,2024 #1401+,#1401+
Universidad Alberto Hurtado,2024 #1201-1400,#1201-1400
University of Lampung,2024 #1401+,#1401+
Université de Fribourg,2018 #501-550,#501-550
Université de Fribourg,2019 #601-650,#601-650
Université de Fribourg,2020 #581-590,#581-590
Université de Fribourg,2021 #601-650,#601-650
Université de Fribourg,2022 #561-570,#561-570
Université de Fribourg,2023 #571-580,#571-580
Université de Fribourg,2024 #=563,#=563
Osaka City University,2012 #501- 550,#501- 550
Osaka City University,2014 #551-600,#551-600
Osaka City University,2015 #601-650,#601-650
Osaka City University,2016 #651-700,#651-700
Osaka City University,2017 #651-700,#651-700
Osaka City University,2018 #551-600,#551-600
Osaka City University,2019 #541-550,#541-550
Osaka City University,2020 #551-560,#551-560
Osaka City University,2021 #541-550,#541-550
Osaka City University,2022 #571-580,#571-580
Osaka City University,2023 #601-650,#601-650
"Hindustan Institute of Technology and Science, Chennai",2023 #=160,#=160
"Hindustan Institute of Technology and Science, Chennai",2024 #=238,#=238
Chang Gung University,2012 #451- 500,#451- 500
Chang Gung University,2014 #501-550,#501-550
Chang Gung University,2015 #431-440,#431-440
Chang Gung University,2016 #461-470,#461-470
Chang Gung University,2017 #441-450,#441-450
Chang Gung University,2018 #481-490,#481-490
Chang Gung University,2019 #=429,#=429
Chang Gung University,2020 #484,#484
Chang Gung University,2021 #493,#493
Chang Gung University,2022 #=480,#=480
Chang Gung University,2023 #=475,#=475
Chang Gung University,2024 #621-630,#621-630
Postgraduate Institute of Medical Education & Research Chandigarh,2020 #301-350,#301-350
Postgraduate Institute of Medical Education & Research Chandigarh,2021 #301-350,#301-350
Postgraduate Institute of Medical Education & Research Chandigarh,2021 #451-500,#451-500
Postgraduate Institute of Medical Education & Research Chandigarh,2022 #351-400,#351-400
Postgraduate Institute of Medical Education & Research Chandigarh,2023 #451-500,#451-500
Postgraduate Institute of Medical Education & Research Chandigarh,2023 #301-350,#301-350
Kyoto University of Education,2013 #171-180,#171-180
Kyoto University of Education,2014 #201-250,#201-250
Kyoto University of Education,2015 #201-250,#201-250
China University of Mining and Technology,2023 #801-1000,#801-1000
China University of Mining and Technology,2024 #781-790,#781-790
Arabian Gulf University,2015 #501-550,#501-550
Arabian Gulf University,2016 #491-500,#491-500
