University,Year,Rank
American University of the Middle East,2023 #701-750,#701-750
American University of the Middle East,2024 #671-680,#671-680
Universitat Autònoma de Barcelona,2012 #176,#176
Universitat Autònoma de Barcelona,2014 #177,#177
Universitat Autònoma de Barcelona,2015 #=173,#=173
Universitat Autònoma de Barcelona,2016 #=190,#=190
Universitat Autònoma de Barcelona,2017 #=203,#=203
Universitat Autònoma de Barcelona,2018 #=195,#=195
Universitat Autònoma de Barcelona,2019 #=193,#=193
Universitat Autònoma de Barcelona,2020 #188,#188
Universitat Autònoma de Barcelona,2021 #213,#213
Universitat Autònoma de Barcelona,2022 #=209,#=209
Universitat Autònoma de Barcelona,2023 #178,#178
Universitat Autònoma de Barcelona,2024 #=149,#=149
Taylor's University,2019 #601-650,#601-650
Taylor's University,2020 #511-520,#511-520
Taylor's University,2021 #379,#379
Taylor's University,2022 #=332,#=332
Taylor's University,2023 #=284,#=284
Taylor's University,2024 #284,#284
University of Debrecen,2012 #601+,#601+
University of Debrecen,2014 #601-650,#601-650
University of Debrecen,2015 #601-650,#601-650
University of Debrecen,2016 #601-650,#601-650
University of Debrecen,2017 #651-700,#651-700
University of Debrecen,2018 #651-700,#651-700
University of Debrecen,2019 #601-650,#601-650
University of Debrecen,2020 #601-650,#601-650
University of Debrecen,2021 #521-530,#521-530
University of Debrecen,2022 #591-600,#591-600
University of Debrecen,2023 #651-700,#651-700
University of Debrecen,2024 #671-680,#671-680
Bangor University,2012 #451- 500,#451- 500
Bangor University,2014 #471-480,#471-480
Bangor University,2015 #471-480,#471-480
Bangor University,2016 #411-420,#411-420
Bangor University,2017 #411-420,#411-420
Bangor University,2018 #441-450,#441-450
Bangor University,2019 #=435,#=435
Bangor University,2020 #521-530,#521-530
Bangor University,2021 #601-650,#601-650
Bangor University,2022 #601-650,#601-650
Bangor University,2023 #601-650,#601-650
Bangor University,2024 #=481,#=481
Al-Azhar University,2012 #551- 600,#551- 600
Al-Azhar University,2014 #651-700,#651-700
Al-Azhar University,2015 # 701+,# 701+
Al-Azhar University,2016 #701+,#701+
Al-Azhar University,2017 #701+,#701+
Al-Azhar University,2018 #801-1000,#801-1000
Al-Azhar University,2019 #801-1000,#801-1000
Al-Azhar University,2021 #1001+,#1001+
Al-Azhar University,2022 #1001-1200,#1001-1200
Al-Azhar University,2023 #1201-1400,#1201-1400
Al-Azhar University,2024 #1201-1400,#1201-1400
Durham University Business School,2021 #22,#22
Durham University Business School,2022 #20,#20
Durham University Business School,2023 #21,#21
Durham University Business School,2024 #22,#22
Esade,2017 #21,#21
Bocconi University,2013 #17,#17
Bocconi University,2013 #21,#21
Bocconi University,2014 #20,#20
Bocconi University,2014 #31,#31
Bocconi University,2015 #=28,#=28
Bocconi University,2015 #17,#17
Bocconi University,2015 #7,#7
Bocconi University,2016 #27,#27
Bocconi University,2016 #17,#17
Bocconi University,2016 #10,#10
Bocconi University,2017 #16,#16
Bocconi University,2017 #17,#17
Bocconi University,2017 #11,#11
Bocconi University,2017 #33,#33
Bocconi University,2018 #=29,#=29
Bocconi University,2018 #10,#10
Bocconi University,2018 #16,#16
Bocconi University,2018 #251-300,#251-300
Bocconi University,2018 #=11,#=11
Bocconi University,2019 #16,#16
Bocconi University,2019 #16,#16
Bocconi University,2019 #=18,#=18
Bocconi University,2019 #=8,#=8
Bocconi University,2020 #17,#17
Bocconi University,2020 #7,#7
Bocconi University,2020 #16,#16
Bocconi University,2020 #16,#16
Bocconi University,2021 #16,#16
Bocconi University,2021 #18,#18
Bocconi University,2021 #351-400,#351-400
Bocconi University,2021 #7,#7
Bocconi University,2021 #14,#14
Bocconi University,2022 #10,#10
Bocconi University,2022 #15,#15
Bocconi University,2022 #6,#6
Bocconi University,2022 #16,#16
Bocconi University,2023 #14,#14
Bocconi University,2023 #17,#17
Bocconi University,2023 #7,#7
Bocconi University,2023 #401-450,#401-450
Bocconi University,2023 #16,#16
Bocconi University,2023 #8,#8
Gies College of Business - University of Illinois Urbana Champaign,2019 #35,#35
Gies College of Business - University of Illinois Urbana Champaign,2021 #54,#54
Gies College of Business - University of Illinois Urbana Champaign,2022 #=60,#=60
Gies College of Business - University of Illinois Urbana Champaign,2023 #63,#63
Gies College of Business - University of Illinois Urbana Champaign,2024 #58,#58
Australian National University (ANU),2012 #24,#24
Australian National University (ANU),2014 #27,#27
Australian National University (ANU),2015 #=25,#=25
Australian National University (ANU),2016 #=19,#=19
Australian National University (ANU),2017 #22,#22
Australian National University (ANU),2018 #20,#20
Australian National University (ANU),2019 #24,#24
Australian National University (ANU),2020 #29,#29
Australian National University (ANU),2021 #31,#31
Australian National University (ANU),2022 #=27,#=27
Australian National University (ANU),2023 #30,#30
Australian National University (ANU),2024 #=34,#=34
National Taiwan University of Science and Technology (Taiwan Tech),2012 #=396,#=396
National Taiwan University of Science and Technology (Taiwan Tech),2014 #411-420,#411-420
National Taiwan University of Science and Technology (Taiwan Tech),2015 #=371,#=371
National Taiwan University of Science and Technology (Taiwan Tech),2016 #260,#260
National Taiwan University of Science and Technology (Taiwan Tech),2017 #243,#243
National Taiwan University of Science and Technology (Taiwan Tech),2018 #=264,#=264
National Taiwan University of Science and Technology (Taiwan Tech),2019 #=257,#=257
National Taiwan University of Science and Technology (Taiwan Tech),2020 #251,#251
National Taiwan University of Science and Technology (Taiwan Tech),2021 #267,#267
National Taiwan University of Science and Technology (Taiwan Tech),2022 #=314,#=314
National Taiwan University of Science and Technology (Taiwan Tech),2023 #327,#327
National Taiwan University of Science and Technology (Taiwan Tech),2024 #=387,#=387
University of Exeter,2012 #182,#182
University of Exeter,2014 #=168,#=168
University of Exeter,2015 #161,#161
University of Exeter,2016 #161,#161
University of Exeter,2017 #=164,#=164
University of Exeter,2018 #=158,#=158
University of Exeter,2019 #=154,#=154
University of Exeter,2020 #163,#163
University of Exeter,2021 #164,#164
University of Exeter,2022 #=149,#=149
University of Exeter,2023 #163,#163
University of Exeter,2024 #153,#153
University of Portsmouth,2016 #601-650,#601-650
University of Portsmouth,2017 #601-650,#601-650
University of Portsmouth,2018 #601-650,#601-650
University of Portsmouth,2019 #601-650,#601-650
University of Portsmouth,2020 #601-650,#601-650
University of Portsmouth,2021 #601-650,#601-650
University of Portsmouth,2022 #651-700,#651-700
University of Portsmouth,2023 #701-750,#701-750
University of Portsmouth,2024 #=502,#=502
Taylor's University,2019 #601-650,#601-650
Taylor's University,2020 #511-520,#511-520
Taylor's University,2021 #379,#379
Taylor's University,2022 #=332,#=332
Taylor's University,2023 #=284,#=284
Taylor's University,2024 #284,#284
Temple University,2012 #551- 600,#551- 600
Temple University,2014 #551-600,#551-600
Temple University,2015 #601-650,#601-650
Temple University,2016 #601-650,#601-650
Temple University,2017 #651-700,#651-700
Temple University,2018 #651-700,#651-700
Temple University,2019 #651-700,#651-700
Temple University,2020 #651-700,#651-700
Temple University,2021 #701-750,#701-750
Temple University,2022 #751-800,#751-800
Temple University,2023 #751-800,#751-800
Temple University,2024 #721-730,#721-730
Kangwon National University,2022 #1001-1200,#1001-1200
Kangwon National University,2023 #1001-1200,#1001-1200
Kangwon National University,2024 #1001-1200,#1001-1200
Durham University Business School,2021 #22,#22
Durham University Business School,2022 #20,#20
Durham University Business School,2023 #21,#21
Durham University Business School,2024 #22,#22
Universidad Nacional Pedro Henriquez Urea (UNPHU),2024 #=14,#=14
National Kaohsiung University of Hospitality and Tourism (NKUHT),2021 #=50,#=50
National Kaohsiung University of Hospitality and Tourism (NKUHT),2022 #49,#49
National Kaohsiung University of Hospitality and Tourism (NKUHT),2023 #38,#38
University of Sussex,2012 #188,#188
University of Sussex,2014 #=193,#=193
University of Sussex,2015 #=200,#=200
University of Sussex,2016 #=187,#=187
University of Sussex,2017 #=187,#=187
University of Sussex,2018 #228,#228
University of Sussex,2019 #227,#227
University of Sussex,2020 #246,#246
University of Sussex,2021 #246,#246
University of Sussex,2022 #=226,#=226
University of Sussex,2023 #=240,#=240
University of Sussex,2024 #218,#218
IE School of Science and Technology,2023 #7,#7
BI Norwegian Business School,2015 #51-100,#51-100
BI Norwegian Business School,2016 #51-100,#51-100
BI Norwegian Business School,2017 #51-100,#51-100
BI Norwegian Business School,2017 #288,#288
BI Norwegian Business School,2018 #151-200,#151-200
BI Norwegian Business School,2018 #51-100,#51-100
BI Norwegian Business School,2018 #=246,#=246
BI Norwegian Business School,2019 #151-200,#151-200
BI Norwegian Business School,2019 #51-100,#51-100
BI Norwegian Business School,2019 #=331,#=331
BI Norwegian Business School,2020 #101-150,#101-150
BI Norwegian Business School,2020 #331,#331
BI Norwegian Business School,2020 #151-200,#151-200
BI Norwegian Business School,2021 #101-150,#101-150
BI Norwegian Business School,2021 #=105,#=105
BI Norwegian Business School,2021 #=314,#=314
BI Norwegian Business School,2022 #=314,#=314
BI Norwegian Business School,2022 #151-200,#151-200
BI Norwegian Business School,2022 #=105,#=105
BI Norwegian Business School,2023 #336,#336
BI Norwegian Business School,2023 #151-200,#151-200
BI Norwegian Business School,2023 #95,#95
Oxford Brookes University,2012 #401- 450,#401- 450
Oxford Brookes University,2014 #=374,#=374
Oxford Brookes University,2015 #=379,#=379
Oxford Brookes University,2016 #=324,#=324
Oxford Brookes University,2017 #=359,#=359
Oxford Brookes University,2018 #=361,#=361
Oxford Brookes University,2019 #=363,#=363
Oxford Brookes University,2020 #376,#376
Oxford Brookes University,2021 #383,#383
Oxford Brookes University,2022 #=429,#=429
Oxford Brookes University,2023 #=438,#=438
Oxford Brookes University,2024 #=413,#=413
NHH Norwegian School of Economics,2017 #101-150,#101-150
NHH Norwegian School of Economics,2017 #251-300,#251-300
NHH Norwegian School of Economics,2017 #401-450,#401-450
NHH Norwegian School of Economics,2018 #251-300,#251-300
NHH Norwegian School of Economics,2018 #151-200,#151-200
NHH Norwegian School of Economics,2018 #401-450,#401-450
NHH Norwegian School of Economics,2019 #301-350,#301-350
NHH Norwegian School of Economics,2019 #151-200,#151-200
NHH Norwegian School of Economics,2020 #351-400,#351-400
NHH Norwegian School of Economics,2020 #201-250,#201-250
NHH Norwegian School of Economics,2021 #451-500,#451-500
NHH Norwegian School of Economics,2021 #301-350,#301-350
NHH Norwegian School of Economics,2022 #451-500,#451-500
NHH Norwegian School of Economics,2022 #251-300,#251-300
NHH Norwegian School of Economics,2023 #451-500,#451-500
NHH Norwegian School of Economics,2023 #201-250,#201-250
Lund University,2012 #71,#71
Lund University,2014 #67,#67
Lund University,2015 #60,#60
Lund University,2016 #=70,#=70
Lund University,2017 #73,#73
Lund University,2018 #=78,#=78
Lund University,2019 #92,#92
Lund University,2020 #92,#92
Lund University,2021 #97,#97
Lund University,2022 #87,#87
Lund University,2023 #95,#95
Lund University,2024 #=85,#=85
University of Bristol,2012 #28,#28
University of Bristol,2014 #30,#30
University of Bristol,2015 #29,#29
University of Bristol,2016 #37,#37
University of Bristol,2017 #41,#41
University of Bristol,2018 #44,#44
University of Bristol,2019 #51,#51
University of Bristol,2020 #49,#49
University of Bristol,2021 #58,#58
University of Bristol,2022 #62,#62
University of Bristol,2023 #=61,#=61
University of Bristol,2024 #55,#55
IE Business School,2017 #44,#44
Al-Azhar University,2012 #551- 600,#551- 600
Al-Azhar University,2014 #651-700,#651-700
Al-Azhar University,2015 # 701+,# 701+
Al-Azhar University,2016 #701+,#701+
Al-Azhar University,2017 #701+,#701+
Al-Azhar University,2018 #801-1000,#801-1000
Al-Azhar University,2019 #801-1000,#801-1000
Al-Azhar University,2021 #1001+,#1001+
Al-Azhar University,2022 #1001-1200,#1001-1200
Al-Azhar University,2023 #1201-1400,#1201-1400
Al-Azhar University,2024 #1201-1400,#1201-1400
Montpellier Business School,2019 #46=,#46=
Montpellier Business School,2020 #42=,#42=
Montpellier Business School,2021 #51+,#51+
Montpellier Business School,2022 #48,#48
Montpellier Business School,2023 #51-60,#51-60
Montpellier Business School,2024 #61-70,#61-70
Al-Farabi Kazakh National University,2012 #390,#390
Al-Farabi Kazakh National University,2014 #=299,#=299
Al-Farabi Kazakh National University,2015 #=305,#=305
Al-Farabi Kazakh National University,2016 #=275,#=275
Al-Farabi Kazakh National University,2017 #236,#236
Al-Farabi Kazakh National University,2018 #=236,#=236
Al-Farabi Kazakh National University,2019 #220,#220
Al-Farabi Kazakh National University,2020 #207,#207
Al-Farabi Kazakh National University,2021 #165,#165
Al-Farabi Kazakh National University,2022 #175,#175
Al-Farabi Kazakh National University,2023 #150,#150
Al-Farabi Kazakh National University,2024 #=230,#=230
Miami University,2014 # 701+,# 701+
Miami University,2015 # 701+,# 701+
Miami University,2016 #701+,#701+
Miami University,2017 #701+,#701+
Miami University,2018 #801-1000,#801-1000
Miami University,2019 #801-1000,#801-1000
Miami University,2020 #801-1000,#801-1000
Miami University,2021 #1001+,#1001+
Miami University,2022 #1001-1200,#1001-1200
Miami University,2023 #1201-1400,#1201-1400
Miami University,2024 #1201-1400,#1201-1400
UCAM Universidad Católica San Antonio de Murcia,2024 #=122,#=122
Luiss University,2015 #101-150,#101-150
Luiss University,2016 #201-300,#201-300
Luiss University,2016 #101-150,#101-150
Luiss University,2017 #251-300,#251-300
Luiss University,2017 #251-300,#251-300
Luiss University,2017 #101-150,#101-150
Luiss University,2017 #201-250,#201-250
Luiss University,2017 #=332,#=332
Luiss University,2018 #=302,#=302
Luiss University,2018 #51-100,#51-100
Luiss University,2018 #251-300,#251-300
Luiss University,2018 #251-300,#251-300
Luiss University,2018 #201-250,#201-250
Luiss University,2019 #251-300,#251-300
Luiss University,2019 #151-200,#151-200
Luiss University,2019 #201-250,#201-250
Luiss University,2019 #201-250,#201-250
Luiss University,2019 #51-100,#51-100
Luiss University,2019 #=261,#=261
Luiss University,2020 #269,#269
Luiss University,2020 #51-100,#51-100
Luiss University,2020 #251-300,#251-300
Luiss University,2020 #151-200,#151-200
Luiss University,2020 #201-250,#201-250
Luiss University,2020 #151-200,#151-200
Luiss University,2021 #101-150,#101-150
Luiss University,2021 #=105,#=105
Luiss University,2021 #201-250,#201-250
Luiss University,2021 #=181,#=181
Luiss University,2021 #=48,#=48
Luiss University,2021 #101-150,#101-150
Luiss University,2022 #91,#91
Luiss University,2022 #101-150,#101-150
Luiss University,2022 #=82,#=82
Luiss University,2022 #22,#22
Luiss University,2022 #151-200,#151-200
Luiss University,2022 #59,#59
Luiss University,2023 #88,#88
Luiss University,2023 #101-150,#101-150
Luiss University,2023 #46,#46
Luiss University,2023 #14,#14
Luiss University,2023 #151-200,#151-200
Luiss University,2023 #47,#47
Sapienza University of Rome,2012 #216,#216
Sapienza University of Rome,2014 #=196,#=196
Sapienza University of Rome,2015 #=202,#=202
Sapienza University of Rome,2016 #=213,#=213
Sapienza University of Rome,2017 #=223,#=223
Sapienza University of Rome,2018 #215,#215
Sapienza University of Rome,2019 #217,#217
Sapienza University of Rome,2020 #203,#203
Sapienza University of Rome,2021 #171,#171
Sapienza University of Rome,2022 #171,#171
Sapienza University of Rome,2023 #171,#171
Sapienza University of Rome,2024 #=134,#=134
Umm Al-Qura University,2012 #501- 550,#501- 550
Umm Al-Qura University,2014 #551-600,#551-600
Umm Al-Qura University,2015 #551-600,#551-600
Umm Al-Qura University,2016 #551-600,#551-600
Umm Al-Qura University,2017 #501-550,#501-550
Umm Al-Qura University,2018 #551-600,#551-600
Umm Al-Qura University,2019 #541-550,#541-550
Umm Al-Qura University,2020 #501-510,#501-510
Umm Al-Qura University,2021 #474,#474
Umm Al-Qura University,2022 #=447,#=447
Umm Al-Qura University,2023 #=449,#=449
Umm Al-Qura University,2024 #601-610,#601-610
NUS Business Analytics Centre,2019 #14=,#14=
Kogod School of Business,2018 #26,#26
Kogod School of Business,2019 #44,#44
Kogod School of Business,2020 #43,#43
Kogod School of Business,2021 #=41,#=41
Kogod School of Business,2022 #40,#40
Kogod School of Business,2023 #45,#45
Kogod School of Business,2024 #50,#50
University College Dublin,2012 #131,#131
University College Dublin,2014 #139,#139
University College Dublin,2015 #139,#139
University College Dublin,2016 #154,#154
University College Dublin,2017 #176,#176
University College Dublin,2018 #168,#168
University College Dublin,2019 #=193,#=193
University College Dublin,2020 #185,#185
University College Dublin,2021 #177,#177
University College Dublin,2022 #=173,#=173
University College Dublin,2023 #=181,#=181
University College Dublin,2024 #=171,#=171
ISCTE Business School,2022 #51+,#51+
ISCTE Business School,2023 #51+,#51+
ISCTE Business School,2024 #51+,#51+
Università degli Studi di Pavia,2012 #401- 450,#401- 450
Università degli Studi di Pavia,2014 #411-420,#411-420
Università degli Studi di Pavia,2015 #=371,#=371
Università degli Studi di Pavia,2016 #501-550,#501-550
Università degli Studi di Pavia,2017 #551-600,#551-600
Università degli Studi di Pavia,2018 #551-600,#551-600
Università degli Studi di Pavia,2019 #581-590,#581-590
Università degli Studi di Pavia,2020 #581-590,#581-590
Università degli Studi di Pavia,2021 #601-650,#601-650
Università degli Studi di Pavia,2022 #561-570,#561-570
Università degli Studi di Pavia,2023 #561-570,#561-570
Università degli Studi di Pavia,2024 #=469,#=469
University of Navarra,2012 #359,#359
University of Navarra,2014 #315,#315
University of Navarra,2015 #=254,#=254
University of Navarra,2016 #=265,#=265
University of Navarra,2017 #=245,#=245
University of Navarra,2018 #=270,#=270
University of Navarra,2019 #=242,#=242
University of Navarra,2020 #245,#245
University of Navarra,2021 #252,#252
University of Navarra,2022 #=266,#=266
University of Navarra,2023 #=253,#=253
University of Navarra,2024 #280,#280
Bocconi University,2013 #17,#17
Bocconi University,2013 #21,#21
Bocconi University,2014 #20,#20
Bocconi University,2014 #31,#31
Bocconi University,2015 #=28,#=28
Bocconi University,2015 #17,#17
Bocconi University,2015 #7,#7
Bocconi University,2016 #27,#27
Bocconi University,2016 #17,#17
Bocconi University,2016 #10,#10
Bocconi University,2017 #16,#16
Bocconi University,2017 #17,#17
Bocconi University,2017 #11,#11
Bocconi University,2017 #33,#33
Bocconi University,2018 #=29,#=29
Bocconi University,2018 #10,#10
Bocconi University,2018 #16,#16
Bocconi University,2018 #251-300,#251-300
Bocconi University,2018 #=11,#=11
Bocconi University,2019 #16,#16
Bocconi University,2019 #16,#16
Bocconi University,2019 #=18,#=18
Bocconi University,2019 #=8,#=8
Bocconi University,2020 #17,#17
Bocconi University,2020 #7,#7
Bocconi University,2020 #16,#16
Bocconi University,2020 #16,#16
Bocconi University,2021 #16,#16
Bocconi University,2021 #18,#18
Bocconi University,2021 #351-400,#351-400
Bocconi University,2021 #7,#7
Bocconi University,2021 #14,#14
Bocconi University,2022 #10,#10
Bocconi University,2022 #15,#15
Bocconi University,2022 #6,#6
Bocconi University,2022 #16,#16
Bocconi University,2023 #14,#14
Bocconi University,2023 #17,#17
Bocconi University,2023 #7,#7
Bocconi University,2023 #401-450,#401-450
Bocconi University,2023 #16,#16
Bocconi University,2023 #8,#8
Pontificia Universidad Catolica del Peru (PUCP),2012 #601+,#601+
Pontificia Universidad Catolica del Peru (PUCP),2014 #551-600,#551-600
Pontificia Universidad Catolica del Peru (PUCP),2015 #501-550,#501-550
Pontificia Universidad Catolica del Peru (PUCP),2016 #491-500,#491-500
Pontificia Universidad Catolica del Peru (PUCP),2017 #481-490,#481-490
Pontificia Universidad Catolica del Peru (PUCP),2018 #431-440,#431-440
Pontificia Universidad Catolica del Peru (PUCP),2019 #551-560,#551-560
Pontificia Universidad Catolica del Peru (PUCP),2020 #474,#474
Pontificia Universidad Catolica del Peru (PUCP),2021 #432,#432
Pontificia Universidad Catolica del Peru (PUCP),2022 #=395,#=395
Pontificia Universidad Catolica del Peru (PUCP),2023 #=363,#=363
Pontificia Universidad Catolica del Peru (PUCP),2024 #=336,#=336
University of Technology Sydney,2012 #284,#284
University of Technology Sydney,2014 #272,#272
University of Technology Sydney,2015 #264,#264
University of Technology Sydney,2016 #218,#218
University of Technology Sydney,2017 #193,#193
University of Technology Sydney,2018 #176,#176
University of Technology Sydney,2019 #=160,#=160
University of Technology Sydney,2020 #140,#140
University of Technology Sydney,2021 #133,#133
University of Technology Sydney,2022 #133,#133
University of Technology Sydney,2023 #137,#137
University of Technology Sydney,2024 #90,#90
Universidad del Pacífico,2021 #1001+,#1001+
Universidad del Pacífico,2022 #1001-1200,#1001-1200
Universidad del Pacífico,2023 #1001-1200,#1001-1200
Universidad del Pacífico,2024 #1001-1200,#1001-1200
ESCP Business School - Madrid,2019 #9=,#9=
ESCP Business School - Madrid,2020 #9=,#9=
Universidad Peruana Cayetano Heredia (UPCH),2014 #651-700,#651-700
Universidad Peruana Cayetano Heredia (UPCH),2015 #601-650,#601-650
Universidad Peruana Cayetano Heredia (UPCH),2016 #701+,#701+
Universidad Peruana Cayetano Heredia (UPCH),2017 #701+,#701+
Universidad Peruana Cayetano Heredia (UPCH),2018 #801-1000,#801-1000
Universidad Peruana Cayetano Heredia (UPCH),2019 #801-1000,#801-1000
Universidad Peruana Cayetano Heredia (UPCH),2020 #801-1000,#801-1000
Universidad Peruana Cayetano Heredia (UPCH),2021 #701-750,#701-750
Universidad Peruana Cayetano Heredia (UPCH),2022 #651-700,#651-700
Universidad Peruana Cayetano Heredia (UPCH),2023 #651-700,#651-700
Universidad Peruana Cayetano Heredia (UPCH),2024 #951-1000,#951-1000
"Trinity College Dublin, The University of Dublin",2012 #67,#67
"Trinity College Dublin, The University of Dublin",2014 #61,#61
"Trinity College Dublin, The University of Dublin",2015 #=71,#=71
"Trinity College Dublin, The University of Dublin",2016 #78,#78
"Trinity College Dublin, The University of Dublin",2017 #=98,#=98
"Trinity College Dublin, The University of Dublin",2018 #88,#88
"Trinity College Dublin, The University of Dublin",2019 #=104,#=104
"Trinity College Dublin, The University of Dublin",2020 #108,#108
"Trinity College Dublin, The University of Dublin",2021 #101,#101
"Trinity College Dublin, The University of Dublin",2022 #101,#101
"Trinity College Dublin, The University of Dublin",2023 #98,#98
"Trinity College Dublin, The University of Dublin",2024 #=81,#=81
Universitat Internacional de Catalunya,2023 #51-80,#51-80
Southern University of Science and Technology (SUSTech),2021 #323,#323
Southern University of Science and Technology (SUSTech),2022 #=275,#=275
Southern University of Science and Technology (SUSTech),2023 #=226,#=226
Southern University of Science and Technology (SUSTech),2024 #301,#301
Prince Mohammad Bin Fahd university,2021 #751-800,#751-800
Prince Mohammad Bin Fahd university,2022 #701-750,#701-750
Prince Mohammad Bin Fahd university,2023 #651-700,#651-700
Prince Mohammad Bin Fahd university,2024 #=590,#=590
American University of Ras Al Khaimah,2015 #81-90,#81-90
American University of Ras Al Khaimah,2016 #51-60,#51-60
American University of Ras Al Khaimah,2019 #61-70,#61-70
American University of Ras Al Khaimah,2020 #50,#50
American University of Ras Al Khaimah,2021 #51-60,#51-60
American University of Ras Al Khaimah,2022 #49,#49
American University of Ras Al Khaimah,2023 #51-60,#51-60
American University of Ras Al Khaimah,2024 #51-60,#51-60
ESMT Berlin,2024 #63,#63
Prince Sattam Bin Abdulaziz University,2024 #1201+,#1201+
Aalto University,2012 #222,#222
Aalto University,2014 #=196,#=196
Aalto University,2015 #=187,#=187
Aalto University,2016 #=139,#=139
Aalto University,2017 #=133,#=133
Aalto University,2018 #=137,#=137
Aalto University,2019 #140,#140
Aalto University,2020 #134,#134
Aalto University,2021 #127,#127
Aalto University,2022 #=112,#=112
Aalto University,2023 #=116,#=116
Aalto University,2024 #109,#109
Universidad del Pacífico,2021 #1001+,#1001+
Universidad del Pacífico,2022 #1001-1200,#1001-1200
Universidad del Pacífico,2023 #1001-1200,#1001-1200
Universidad del Pacífico,2024 #1001-1200,#1001-1200
Management and Science University,2020 #541-550,#541-550
Management and Science University,2021 #551-560,#551-560
Management and Science University,2022 #601-650,#601-650
Management and Science University,2023 #601-650,#601-650
Management and Science University,2024 #621-630,#621-630
UCL,2012 #4,#4
UCL,2014 #4,#4
UCL,2015 #=5,#=5
UCL,2016 #7,#7
UCL,2017 #7,#7
UCL,2018 #7,#7
UCL,2019 #10,#10
UCL,2020 #8,#8
UCL,2021 #10,#10
UCL,2022 #=8,#=8
UCL,2023 #8,#8
UCL,2024 #9,#9
Al-Farabi Kazakh National University,2012 #390,#390
Al-Farabi Kazakh National University,2014 #=299,#=299
Al-Farabi Kazakh National University,2015 #=305,#=305
Al-Farabi Kazakh National University,2016 #=275,#=275
Al-Farabi Kazakh National University,2017 #236,#236
Al-Farabi Kazakh National University,2018 #=236,#=236
Al-Farabi Kazakh National University,2019 #220,#220
Al-Farabi Kazakh National University,2020 #207,#207
Al-Farabi Kazakh National University,2021 #165,#165
Al-Farabi Kazakh National University,2022 #175,#175
Al-Farabi Kazakh National University,2023 #150,#150
Al-Farabi Kazakh National University,2024 #=230,#=230
Università di Padova,2012 #298,#298
Università di Padova,2014 #267,#267
Università di Padova,2015 #=262,#=262
Università di Padova,2016 #=309,#=309
Università di Padova,2017 #=338,#=338
Università di Padova,2018 #=296,#=296
Università di Padova,2019 #249,#249
Università di Padova,2020 #234,#234
Università di Padova,2021 #216,#216
Università di Padova,2022 #=242,#=242
Università di Padova,2023 #=243,#=243
Università di Padova,2024 #219,#219
Politecnico di Torino,2012 #401- 450,#401- 450
Politecnico di Torino,2014 #=370,#=370
Politecnico di Torino,2015 #365,#365
Politecnico di Torino,2016 #=314,#=314
Politecnico di Torino,2017 #305,#305
Politecnico di Torino,2018 #307,#307
Politecnico di Torino,2019 #=387,#=387
Politecnico di Torino,2020 #348,#348
Politecnico di Torino,2021 #308,#308
Politecnico di Torino,2022 #=334,#=334
Politecnico di Torino,2023 #=325,#=325
Politecnico di Torino,2024 #252,#252
University of Liverpool,2012 #124,#124
University of Liverpool,2014 #=130,#=130
University of Liverpool,2015 #=123,#=123
University of Liverpool,2016 #151,#151
University of Liverpool,2017 #157,#157
University of Liverpool,2018 #=173,#=173
University of Liverpool,2019 #164,#164
University of Liverpool,2020 #181,#181
University of Liverpool,2021 #181,#181
University of Liverpool,2022 #=189,#=189
University of Liverpool,2023 #=190,#=190
University of Liverpool,2024 #=176,#=176
Effat University,2018 #81-90,#81-90
Effat University,2019 #101-110,#101-110
Effat University,2020 #81-90,#81-90
Effat University,2021 #81-90,#81-90
Effat University,2022 #61-70,#61-70
Effat University,2023 #61-70,#61-70
Effat University,2024 #71-80,#71-80
Loughborough University,2012 #242,#242
Loughborough University,2014 #=244,#=244
Loughborough University,2015 #=265,#=265
Loughborough University,2016 #228,#228
Loughborough University,2017 #237,#237
Loughborough University,2018 #234,#234
Loughborough University,2019 #=218,#=218
Loughborough University,2020 #222,#222
Loughborough University,2021 #226,#226
Loughborough University,2022 #231,#231
Loughborough University,2023 #=256,#=256
Loughborough University,2024 #212,#212
London Business School,2013 #=30,#=30
London Business School,2014 #7,#7
London Business School,2014 #31,#31
London Business School,2015 #9,#9
London Business School,2015 #=26,#=26
London Business School,2015 #1,#1
London Business School,2016 #9,#9
London Business School,2016 #27,#27
London Business School,2016 #2,#2
London Business School,2017 #=25,#=25
London Business School,2017 #15,#15
London Business School,2017 #2,#2
London Business School,2017 #12,#12
London Business School,2018 #14,#14
London Business School,2018 #3,#3
London Business School,2018 #26,#26
London Business School,2018 #20,#20
London Business School,2019 #28,#28
London Business School,2019 #36,#36
London Business School,2019 #11,#11
London Business School,2019 #3,#3
London Business School,2020 #11,#11
London Business School,2020 #3,#3
London Business School,2020 #30,#30
London Business School,2020 #28,#28
London Business School,2021 #23,#23
London Business School,2021 #=33,#=33
London Business School,2021 #3,#3
London Business School,2021 #11,#11
London Business School,2022 #25,#25
London Business School,2022 #11,#11
London Business School,2022 #3,#3
London Business School,2022 #=37,#=37
London Business School,2023 #23,#23
London Business School,2023 #12,#12
London Business School,2023 #3,#3
London Business School,2023 #30,#30
London Business School,2023 #10,#10
Curtin University,2012 #258,#258
Curtin University,2014 #=284,#=284
Curtin University,2015 #=331,#=331
Curtin University,2016 #=284,#=284
Curtin University,2017 #=306,#=306
Curtin University,2018 #262,#262
